Title: ECSA-0w4HjPzIF1JB1B9INPVumIZ6NqWasTUC Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    0w4HjPzIF1JB1B9INPVumIZ6NqWasTUC.18Z


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
1205             2.60    1.40         10.20    11.00    22.80   1.40       4.20       2.20   8.60  3.00        12.60            3.60           3.40        3.40       1.00           2.40        1.80     1.80         3.60
1210             1.80    0.80         11.60    11.20    23.40   4.20       2.60       2.60  11.20  2.40        12.00            3.40           2.40        4.80       1.80           2.40        1.20     1.00         5.20
1215             0.80    1.40         13.20     8.60    23.60   3.80       4.00       3.40  12.80  2.20        10.80            3.00           2.00        4.00       0.80           2.80        0.80     1.20         2.80
1220             0.60    1.20         14.20     9.60    26.00   3.20       1.80       3.80  12.40  4.20        10.40            2.40           4.00        3.20       1.20           3.80        1.20     1.00         4.20
1225             1.20    1.20         11.20    10.00    22.80   2.20       3.60       2.60   8.80  3.20        13.20            3.20           3.60        5.60       1.60           3.00        1.60     1.40         5.60
1230             1.60    1.80         10.40    10.00    23.60   2.80       2.20       3.60  10.20  3.80        12.20            2.20           3.60        4.80       1.80           4.00        1.40     1.40         4.40
1235             1.60    1.20         10.80    10.00    20.60   3.00       2.60       2.00   8.20  1.40        11.40            3.20           2.00        4.60       1.60           1.60        1.40     1.80         5.40
1240             1.20    1.40         12.60    10.00    22.60   3.40       2.80       2.20  11.20  3.20        10.20            2.80           2.60        4.20       1.60           2.40        1.40     1.00         3.60
1245             1.60    2.20         10.80    10.00    23.60   1.80       3.60       3.60   9.60  2.00        10.60            3.40           2.80        3.60       0.80           3.40        1.40     2.20         2.60
1250             1.20    1.20         11.60     8.80    21.80   2.20       2.80       3.00   9.80  4.20        11.40            2.20           3.60        4.00       1.40           2.80        1.60     0.80         4.40
1255             1.40    0.60          9.40    11.00    21.20   2.80       2.60       3.00   9.60  2.80        12.20            3.60           2.20        3.20       0.60           3.00        1.00     1.20         4.20
1260             1.60    1.20         13.40     8.80    24.60   4.00       3.60       2.20  12.20  2.00        10.60            2.40           2.60        4.60       1.20           2.40        1.20     1.40         4.40
1265             1.20    0.80         13.20     7.20    22.80   3.20       1.80       3.20  12.60  2.60         9.00            2.20           2.60        4.40       1.00           2.80        0.60     0.40         2.60
1270             0.80    1.40          9.60     9.80    20.80   1.20       2.80       4.00   7.80  4.80        10.80            3.00           4.80        2.80       1.60           4.60        1.20     1.40         5.20
1275             1.00    1.20          9.60    10.00    23.60   1.80       1.40       3.60   7.80  3.60        13.60            1.00           3.60        5.20       2.00           3.20        1.40     1.60         6.40
1280             1.40    2.40          9.60    10.00    21.40   2.20       2.60       2.80   8.00  3.40        12.20            3.00           3.40        5.60       1.60           3.20        1.60     1.40         4.80
1285             1.40    1.20         11.40    10.40    22.80   2.60       3.00       2.00   9.80  0.80        11.60            3.40           1.40        4.60       1.20           0.80        2.60     2.20         4.00
1290             2.00    1.60         14.20    10.40    23.80   3.40       2.80       2.40  13.40  2.80        10.80            2.20           2.20        4.80       0.80           3.40        1.00     1.40         3.20
1295             1.40    0.60         12.20     8.40    24.40   4.60       3.60       3.80  10.80  3.60        10.20            3.80           4.00        3.00       0.40           3.40        1.00     0.80         2.80
1300             1.40    0.40         12.00     9.00    23.00   1.80       3.60       3.00  11.20  3.60        12.00            3.20           2.80        2.80       1.40           3.40        0.40     0.40         3.80
1305             0.40    1.20          9.40     8.40    19.00   3.20       2.00       3.20   9.80  3.40        10.80            2.40           3.40        4.80       1.20           3.60        0.60     0.60         5.20
1310             0.80    1.20         14.80    10.80    25.00   2.60       2.40       2.40  12.20  1.60        10.40            2.20           2.20        4.00       1.80           1.60        1.60     1.60         5.60
1315             1.20    1.20          9.20     8.00    22.40   2.00       2.00       4.60   7.20  4.20        11.60            1.80           3.80        6.20       2.40           5.20        0.60     0.80         4.00
1320             1.20    3.00          9.80    11.60    23.60   2.60       2.20       2.60   8.00  3.60        12.20            2.80           4.20        3.40       0.40           2.60        3.40     3.00         5.20
1325             2.40    0.40         10.00    10.40    20.00   2.60       2.80       2.20   9.20  1.80        13.00            3.20           1.80        5.20       2.20           1.60        1.00     1.20         4.80
1330             1.20    2.20         11.40     9.60    23.00   2.20       3.20       2.20  10.80  2.00         9.60            2.60           2.00        5.80       1.00           2.40        1.00     1.40         3.80
1335             1.40    1.20         13.20     9.60    22.60   3.80       2.80       3.00  10.60  3.60        10.60            2.80           3.20        2.20       0.60           3.00        2.00     1.80         2.80
1340             2.20    0.60         11.40    10.00    23.40   2.40       3.40       4.00  11.60  3.00        12.40            3.20           3.20        4.60       1.80           4.00        0.60     0.40         5.00
1345             0.60    1.80         10.60     7.60    22.40   1.60       1.20       3.20   9.40  4.00        10.00            2.20           3.40        3.40       1.00           3.80        0.80     1.60         3.80
1350             0.60    0.80         10.00    10.80    22.40   2.80       2.20       4.00   7.60  4.20        11.80            1.20           3.80        5.40       1.80           3.80        2.00     1.20         5.80
1355             2.00    2.20         10.60    10.20    22.20   3.00       3.20       1.20   8.60  1.40        12.40            3.20           2.60        5.80       1.80           1.40        1.80     2.20         5.20
1360             1.60    1.00         12.20     9.80    22.80   2.80       3.20       3.00  11.00  2.20        11.00            3.60           1.80        3.20       0.80           2.40        1.00     0.80         2.60
1365             1.40    1.40         12.00     9.00    21.40   2.80       4.20       2.00  11.00  2.20        10.40            4.00           2.00        3.80       0.80           2.00        1.00     1.00         3.20
1370             0.60    0.60         13.60     9.00    24.80   3.60       2.40       3.40  12.40  4.20        10.60            2.00           4.00        2.60       1.20           4.20        1.60     1.20         3.20
1375             1.60    1.40         11.60    10.40    22.60   2.20       2.40       4.00   9.20  2.60        12.00            3.00           3.20        4.00       1.20           3.20        1.00     1.00         5.80
1380             1.00    1.00          9.60     8.40    23.40   2.20       2.60       3.00  11.20  3.40        12.00            2.20           3.40        6.00       1.40           2.60        0.80     1.20         4.80
1385             0.60    1.20         12.20    10.00    22.40   3.20       1.80       2.80   9.20  3.20        11.00            1.80           3.20        4.20       1.60           3.40        1.60     1.40         4.40
1390             1.60    2.00         12.00     9.00    21.00   2.60       2.20       4.20  10.60  3.20         9.60            2.20           2.40        4.80       1.20           4.00        1.00     1.60         4.20
1395             1.00    1.40          9.20     7.40    22.40   1.60       3.00       3.00   8.80  3.60        10.60            2.80           4.20        4.20       1.40           3.20        1.80     1.60         3.60
1400             2.00    1.00         12.00    13.80    22.80   2.40       2.80       2.00   9.40  2.40        15.00            3.20           2.80        4.00       1.00           1.80        1.00     0.60         6.00
1405             1.40    1.00         12.00     8.40    24.00   3.40       3.40       3.00  12.40  2.80         9.60            3.20           2.60        5.20       1.80           3.40        1.40     1.40         2.80
1410             1.20    1.60         12.20     8.40    24.00   2.20       1.80       3.40  10.40  3.60        11.20            2.80           3.20        3.80       0.80           3.40        1.00     0.80         3.80
1415             1.00    1.20         10.00    10.60    21.00   1.60       2.20       4.20   8.00  3.80        13.00            1.40           4.00        4.00       1.20           3.60        2.00     2.00         6.20
1420             1.20    1.20         12.60    10.20    24.40   3.00       2.40       2.40  11.40  3.20        11.20            2.60           3.20        5.00       1.40           3.00        1.00     1.20         4.80
1425             1.60    1.20         10.20     8.80    23.00   2.20       3.20       3.40   9.20  2.60        12.60            3.60           3.20        4.20       1.00           3.00        0.80     0.80         4.20
1430             1.00    1.40         11.60     9.40    22.00   2.00       2.40       3.40  10.60  4.00        10.20            1.80           3.00        5.60       1.60           3.60        1.40     1.60         4.40
1435             1.20    1.40         12.80     8.80    24.20   3.60       2.60       3.00  10.80  2.80        12.00            2.60           3.20        3.80       0.40           3.00        1.40     1.40         4.00
1440             1.20    0.20         12.60     9.40    21.20   3.00       3.00       3.00  12.40  2.80         9.60            2.80           2.80        4.00       1.40           3.00        1.00     0.80         4.00
1445             1.40    1.40         13.00     9.80    25.60   2.80       2.80       3.20  11.40  3.40        12.80            3.00           3.80        3.80       0.80           3.20        1.00     1.00         4.60
1450             0.60    0.60         10.20     8.60    22.20   2.00       2.20       4.20   9.60  4.60        11.00            2.00           4.00        4.80       1.80           4.40        0.80     0.60         4.60
1455             0.80    1.60         10.40     9.60    23.60   2.00       1.60       4.00   9.00  3.20        12.60            1.40           3.40        5.60       2.00           3.80        0.80     1.00         5.40
1460             1.20    2.20         10.40     8.80    20.60   1.80       1.60       2.80  10.00  3.00         9.60            2.00           2.60        5.20       0.80           2.80        1.80     2.00         4.60
1465             2.00    1.20         11.20     9.60    23.60   3.00       3.20       3.00   7.80  2.80        12.20            2.80           3.00        3.80       0.80           2.60        2.00     1.80         4.40
1470             1.60    1.00         11.40     9.20    22.80   3.60       3.40       2.00  11.60  2.20        10.20            4.00           2.60        3.80       0.60           2.60        1.00     1.20         2.80
1475             1.20    0.40         13.80    10.40    22.80   2.80       3.60       3.20  12.80  3.40        12.60            3.40           2.60        3.80       1.60           3.00        1.00     0.60         4.00
1480             0.80    1.40         12.40     8.20    23.80   3.40       2.60       3.00  11.60  2.80        10.80            2.20           3.20        3.80       1.40           2.80        0.80     0.80         4.60
1485             0.60    1.00         10.60     9.20    21.80   2.80       2.60       3.40   8.40  3.60        10.20            2.80           3.60        3.60       0.80           3.60        1.20     1.40         4.40
1490             1.20    1.40         11.80     8.60    22.60   2.60       2.40       2.80  11.20  2.40        10.60            2.40           2.80        5.20       1.60           3.20        1.00     1.00         4.40
1495             1.00    1.60         10.80    11.40    23.80   3.60       3.00       2.00   9.40  2.80        12.60            3.40           2.80        4.20       1.40           1.80        1.80     1.80         4.80
1500             1.40    1.20         12.60    10.00    23.80   3.00       3.00       3.00  10.40  2.40        11.00            2.80           2.40        4.40       1.40           2.80        1.20     1.40         2.60
1505             2.00    0.60         11.60     8.40    21.40   3.20       3.80       3.00  10.60  3.00        10.80            4.20           2.00        3.20       1.00           2.60        1.00     1.00         3.80
1510             1.00    1.60         11.00     9.60    21.80   2.40       2.20       3.80  10.40  3.40        10.40            1.60           4.00        4.00       0.80           3.80        1.60     1.40         4.40
1515             1.00    1.40         12.60     8.80    24.60   3.20       1.60       3.00  10.80  3.40        11.60            1.60           3.40        4.60       2.60           3.80        1.40     1.20         5.40
1520             1.60    1.80          8.00    11.20    22.60   1.20       4.00       2.40   7.00  3.20        13.80            3.80           3.60        5.60       1.20           2.60        0.60     1.20         5.80
1525             1.40    1.60         12.80    10.80    22.00   2.80       1.80       2.60  10.00  1.60        11.40            1.80           2.00        4.60       1.20           1.60        2.40     2.20         3.60
1530             2.00    1.40         12.00     9.20    23.00   3.00       2.40       3.80  11.60  3.60        10.80            3.20           2.80        4.00       1.20           4.00        1.20     1.20         3.80
1535             1.20    1.20         10.80    10.60    21.80   2.80       2.40       3.00   9.20  3.40        11.40            1.80           3.40        3.60       1.40           3.40        1.40     1.00         4.80
1540             1.00    1.20         10.20     6.80    22.40   1.80       2.00       3.60  10.40  2.60        10.20            2.20           3.00        5.40       1.20           2.20        1.00     1.40         4.20
1545             1.00    1.80         13.20    10.60    24.80   2.60       2.00       2.80   9.80  4.00        11.60            1.60           3.80        5.60       2.00           3.80        2.00     2.20         4.80
1550             1.80    2.00          9.40    11.00    22.00   2.00       3.40       3.00   7.60  2.80        12.80            3.80           3.20        4.40       1.40           3.20        1.40     1.00         5.00
1555             1.60    1.20         11.00    10.80    22.00   3.00       2.40       2.20   9.60  2.80        11.20            2.00           2.80        4.60       1.40           2.40        2.20     2.20         4.00
1560             2.60    1.40         11.20    11.20    22.80   1.60       3.40       3.20  10.60  2.40        12.40            3.60           2.40        3.60       1.40           2.60        1.20     1.20         4.20
1565             0.80    1.00         11.60     9.00    22.00   2.80       2.80       3.60  11.20  3.80        10.00            3.20           3.00        4.20       1.20           4.00        0.80     0.80         3.60
1570             0.80    1.40         11.20     9.20    24.40   2.60       2.00       3.80   8.80  3.60        12.60            1.80           3.80        4.00       0.80           3.60        1.20     1.20         5.20
1575             1.60    1.20         11.20    10.40    23.20   2.20       3.80       2.80  11.00  2.60        12.20            3.40           2.60        5.00       1.40           2.60        1.40     1.60         4.60
1580             1.60    0.80         12.80     8.00    22.60   2.80       2.80       2.80  11.20  3.00        10.20            3.40           3.20        3.40       1.00           3.40        1.40     1.00         3.60
1585             1.00    1.00         12.00     9.80    23.80   2.80       2.20       3.20  12.20  3.20        11.80            1.80           3.20        4.80       0.60           2.40        0.40     0.60         4.80
1590             1.00    0.80         14.20     8.20    22.60   3.20       2.40       3.80  11.40  3.00         9.00            2.40           2.80        3.80       1.40           3.80        1.60     1.40         2.60
1595             0.80    1.20          9.80     8.00    22.40   3.60       2.00       3.40  10.00  4.20        11.80            1.80           4.40        4.20       1.00           4.00        0.20     0.80         5.00
1600             0.60    1.20         12.00     9.40    22.60   1.80       1.40       4.00   9.60  2.80        12.20            2.00           2.60        4.20       1.80           2.60        1.40     1.40         6.40
1605             1.60    2.00          9.00     9.40    22.00   1.80       1.80       3.40   7.40  4.60        11.00            1.40           4.80        5.60       1.60           4.80        1.60     1.80         3.80
1610             1.20    1.20          9.40    11.40    23.00   2.40       2.60       2.60   9.20  3.60        13.80            2.40           3.20        5.80       1.20           3.20        1.60     1.20         6.60
1615             1.60    2.60         12.60     9.60    25.00   3.00       2.40       2.20  10.20  1.80        11.00            3.40           2.80        5.00       2.40           1.40        1.60     1.80         4.60
1620             1.80    1.60         11.60    11.40    22.00   2.80       3.20       2.80   8.20  3.00        11.20            3.20           1.80        5.20       1.60           3.60        2.00     2.00         3.80
1625             2.20    1.00         11.40    10.40    21.00   2.00       3.20       2.40  12.00  2.20        12.20            3.00           2.40        3.00       1.00           1.80        2.20     1.60         3.60
1630             1.40    1.40         13.60     9.60    26.20   3.20       3.20       4.60  10.80  3.20        10.20            2.80           3.60        4.20       1.20           4.20        1.00     1.00         3.80
1635             1.20    1.20         10.40    10.60    20.20   2.60       2.00       2.40   9.80  3.20        12.00            1.80           3.20        4.00       1.40           2.80        1.00     1.40         5.20
1640             1.00    1.40         11.40     7.80    24.20   3.60       3.00       2.80   9.40  3.20        10.60            3.40           3.40        4.40       1.00           3.00        1.20     1.00         4.20
1645             1.60    0.80          9.20    10.80    21.40   2.00       3.00       2.40   9.60  2.60        12.40            3.40           2.40        4.60       1.60           2.40        1.20     1.20         4.00
1650             0.80    2.00         14.00    10.20    23.80   2.80       2.40       3.60  11.00  2.60        11.80            2.20           1.80        4.80       2.20           2.80        1.60     1.60         5.00
1655             1.60    2.00         10.60     8.80    24.20   2.00       3.40       2.60   9.20  3.80        10.00            2.80           4.60        3.60       0.80           3.60        1.80     2.20         3.60
1660             1.60    0.60         10.40    11.20    20.40   2.00       2.20       3.20   9.20  3.20        12.40            2.40           3.00        4.80       0.80           3.00        1.40     1.00         4.40
1665             2.00    1.40         13.20     9.60    22.40   3.00       2.20       4.00  11.40  3.20        12.20            2.00           3.00        4.20       2.00           3.80        0.80     1.00         5.60
1670             0.40    1.00          9.80     9.40    23.80   1.80       2.60       3.00   9.40  3.80        11.40            2.40           4.00        4.00       1.00           3.00        1.60     1.40         3.20
1675             1.60    1.40          9.40     9.40    21.80   2.00       3.00       2.80   9.40  2.20        12.40            3.00           2.60        5.40       0.80           2.60        1.00     1.20         4.60
1680             1.40    1.00         14.20     9.40    23.20   3.40       1.60       3.60  12.00  3.40        10.40            2.20           3.40        3.80       1.20           3.20        1.20     0.80         4.60
1685             1.00    1.20         10.60     8.60    22.20   1.00       3.00       4.20   9.00  4.00        10.60            2.60           3.40        5.00       1.60           4.40        0.80     1.40         4.60
1690             1.20    1.60         10.40     9.40    22.60   2.60       2.00       2.40   9.20  3.20        12.80            2.60           3.00        4.40       0.60           3.20        1.60     1.60         5.00
1695             1.00    0.40         12.20     8.40    21.40   2.40       2.40       3.40  10.40  3.00         9.80            1.80           3.60        3.60       0.80           3.20        1.40     0.80         3.40
1700             1.60    1.00         11.20     8.80    23.20   2.80       2.80       3.00  11.20  2.80        11.40            3.20           2.20        4.20       1.00           2.60        0.40     0.80         4.00
1705             0.60    1.00         12.00     8.40    22.20   2.20       2.20       3.40  11.00  3.20         9.80            1.80           3.80        4.60       1.60           3.80        1.20     0.80         4.40
1710             0.80    0.80         11.60     8.40    22.40   2.00       1.60       4.20  10.80  3.40        10.80            2.20           3.20        4.00       1.00           3.80        0.40     1.00         4.00
1715             0.60    2.00          9.40     8.20    22.60   2.40       2.60       3.00   8.00  4.20        11.80            1.80           4.20        4.80       0.80           3.60        1.80     1.60         5.00
1720             2.00    0.60         12.40    11.80    23.20   2.40       1.60       3.00  11.40  3.80        12.60            2.00           3.40        4.80       1.00           2.80        1.40     1.00         5.40
1725             1.20    0.40         12.80     6.80    24.00   3.60       3.60       3.60  12.20  2.20        10.60            3.00           3.00        4.40       1.40           3.20        0.00     0.60         3.80
1730             0.40    1.80         10.40     7.40    20.80   2.20       1.20       3.20   9.00  3.20         9.00            2.00           3.00        4.80       1.80           3.20        1.40     1.00         4.20
1735             0.40    1.60         10.00    10.00    21.80   2.60       1.40       3.60   8.20  4.00        12.20            1.00           3.80        3.80       0.80           3.40        1.40     1.40         5.80
1740             2.40    1.20         11.20    10.40    22.40   2.40       2.80       2.40   9.80  3.20        11.80            3.60           2.80        5.80       2.00           3.20        2.20     2.00         4.40
1745             1.60    1.20         11.40    10.60    24.60   2.20       4.00       2.60  10.40  2.20        12.60            3.20           2.80        4.00       1.20           1.80        0.80     1.00         5.00
1750             0.60    2.20         10.20     9.40    22.60   3.20       2.40       3.00   9.20  2.80        10.40            2.60           3.20        4.80       1.40           3.60        1.40     1.60         3.00
1755             2.00    1.40         11.60    10.20    21.60   2.20       2.80       2.60  10.00  3.40        11.40            3.20           3.00        4.40       1.00           2.80        1.80     1.80         4.00
1760             1.80    0.80         12.60     9.60    22.40   2.40       4.40       3.20   9.80  2.60        11.40            3.80           2.20        2.80       0.40           3.00        1.40     1.00         3.40
1765             1.00    0.60         11.40     8.80    21.20   4.00       1.60       4.00  12.20  3.00        10.20            1.60           3.00        2.80       1.40           3.00        0.60     0.60         4.20
1770             0.60    0.80         13.80     9.00    26.40   2.00       2.40       3.20  12.40  3.40        10.80            2.40           3.80        5.60       1.20           3.60        0.60     0.80         4.20
1775             1.00    1.20         11.40     7.60    23.40   2.60       1.80       4.80   9.40  4.20        11.40            2.20           4.40        4.20       1.60           5.20        1.40     1.40         5.00
1780             1.00    1.20          8.60    10.60    20.60   2.20       2.40       2.40   8.40  4.00        14.60            2.00           3.20        4.40       1.40           2.60        0.80     0.80         6.40
1785             0.80    1.60         11.20    10.00    23.20   2.20       1.80       2.20  10.40  2.00        10.40            1.80           2.80        6.80       2.40           1.80        1.40     1.40         4.80
1790             1.80    2.40         12.40    10.60    23.20   2.00       2.40       3.40  10.20  3.40        11.60            3.00           2.80        4.80       0.80           3.60        2.80     3.00         4.60
1795             1.80    1.40         10.00    10.80    23.00   2.20       2.20       3.40   8.20  3.20        12.00            1.80           3.60        4.20       1.60           3.40        1.40     1.20         4.20
1800             2.20    1.20         11.40    10.00    22.60   1.80       3.00       3.20   9.20  3.80        11.80            3.80           3.80        3.80       0.60           3.80        1.00     1.00         4.20
1805             1.00    1.20         11.80     9.20    22.60   3.60       2.40       2.80  11.00  2.00        10.80            1.20           2.20        4.60       1.40           1.80        1.20     1.60         4.80
1810             1.20    1.40         12.00     7.80    19.80   3.20       2.40       3.20  10.80  3.00         9.00            2.40           2.20        4.40       1.80           3.40        1.60     1.20         3.40
1815             1.80    0.60         11.20    10.20    23.60   2.40       3.60       3.20   9.00  3.20        12.00            4.20           3.60        3.80       0.20           3.00        0.60     0.40         3.80
1820             0.40    1.00         12.00     8.60    23.20   3.00       3.20       3.00  10.60  2.80        12.00            3.00           3.40        3.20       1.60           3.20        0.80     1.20         5.00
1825             0.80    1.40         10.80     9.80    24.40   2.00       2.80       2.60  10.80  3.00        11.60            2.20           3.00        5.80       1.40           3.00        1.40     1.20         4.40
1830             1.20    2.00         11.80     9.20    25.20   2.60       2.40       3.60   9.80  4.00        11.00            2.80           3.60        3.80       1.20           3.20        1.80     2.00         3.60
1835             1.80    0.60         12.20    12.60    21.60   2.60       2.20       2.80  10.60  2.80        13.00            2.20           2.40        4.20       1.40           3.20        1.60     1.20         5.40
1840             1.80    2.00         10.80     8.40    22.20   2.40       3.20       3.00  10.80  2.40        11.00            3.60           3.20        5.60       1.00           3.00        0.60     1.40         4.20
1845             0.40    0.80         12.00     8.80    23.20   2.00       2.60       3.40  10.80  3.60        10.00            2.40           2.60        3.20       1.00           3.00        1.60     1.00         3.60
1850             1.60    1.00         13.00     8.80    21.80   3.60       2.60       3.60  11.00  3.80        10.60            2.00           4.40        3.80       0.60           3.40        0.80     0.80         4.20
1855             1.00    0.20         10.80     8.40    21.80   2.20       2.20       3.60  10.20  2.80        11.80            2.60           3.00        3.60       1.20           3.80        0.80     0.60         3.80
1860             0.00    0.00          0.00     0.00     0.00   0.00       0.00       0.00   0.00  0.00         0.00            0.00           0.00        0.00       0.00           0.00        0.00     0.00         0.00


Section: WebDriver Response Times (seconds)
Display: Line
Time (s)  createOrder    basket  getCatalogue   getItem    getCart     login  getOrders  catalogue      home      tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress   getCard  showDetails
--------  -----------  --------  ------------  --------  ---------  --------  ---------  ---------  --------  --------  -----------  --------------  -------------  ----------  ---------  -------------  ----------  --------  -----------
0            0.000000  0.000000      0.004472  0.009204   0.004131  0.008759   0.011857   0.001306  0.001600  0.004238     0.003957        0.001524       0.003565    0.003166   0.000000       0.004139    0.000000  0.000000     0.001747
5            0.000000  0.000000      0.003838  0.004913   0.004172  0.006172   0.016115   0.001490  0.001671  0.003883     0.007067        0.001839       0.003531    0.003487   0.000000       0.003548    0.000000  0.000000     0.001502
10           0.000000  0.002187      0.003842  0.004016   0.003611  0.006288   0.015521   0.001521  0.001344  0.002895     0.004871        0.001327       0.003834    0.004157   0.003497       0.003061    0.000000  0.043737     0.001264
15           0.000000  0.001771      0.003839  0.004958   0.004933  0.005329   0.010551   0.002387  0.001708  0.004576     0.006826        0.001025       0.003753    0.007910   0.004359       0.003785    0.003622  0.003302     0.001399
20           0.000000  0.001864      0.003514  0.003615   0.000000  0.000000   0.000000   0.001152  0.001103  0.003504     0.003518        0.000000       0.004070    0.003441   0.001473       0.011120    0.003401  0.000000     0.001180
25           0.000000  0.001204      0.000000  0.000000   6.977620  3.062263   0.000000   0.000000  0.001244  0.000000     0.003661        0.000000       0.000000    0.008859   0.000000       0.000000    0.000000  0.003637     0.000000
30           0.007799  0.001945      0.004093  0.003725   0.175764  0.000000   0.008435   0.000000  0.001358  0.000000     0.003471        0.001665       0.000000    0.004015   0.001679       0.000000    0.003736  0.004074     0.001340
35           0.011128  0.001522      0.005292  0.006679  12.879719  9.996200   0.015763   0.001511  0.001377  0.005959     0.005110        0.001253       0.003376    0.003502   0.003406       0.004687    0.005287  0.004601     0.002011
40           0.014176  0.002175      0.003609  0.004322   0.207014  0.334009   0.008729   0.001143  0.001487  0.007991     0.005861        0.001219       0.003264    0.007689   0.001254       0.010052    0.008207  0.003670     0.001372
45           0.009392  0.001159      0.004323  0.005176   0.225182  0.310202   0.008493   0.001980  0.001340  0.004893     0.005181        0.001264       0.005363    0.006463   0.007781       0.003625    0.005408  0.010633     0.001201
50           0.022846  0.002473      0.003893  0.004453   0.169353  0.234696   0.010653   0.001588  0.001798  0.004123     0.005028        0.001846       0.003519    0.007024   0.006813       0.006450    0.003450  0.004967     0.001691
55           0.008746  0.001827      0.003961  0.003443   0.213175  0.318316   0.012335   0.001278  0.001459  0.003378     0.003680        0.001166       0.004592    0.003544   0.001267       0.007554    0.009701  0.008205     0.001559
60           0.013692  0.002403      0.004170  0.004897   0.153472  0.253195   0.013617   0.001983  0.001302  0.003443     0.005878        0.001561       0.003815    0.003438   0.001296       0.006069    0.005424  0.005092     0.002344
65           0.012760  0.001747      0.003899  0.004676   0.113544  0.126865   0.008150   0.001673  0.001213  0.005263     0.004115        0.001439       0.003915    0.005014   0.001472       0.008116    0.003420  0.003373     0.001201
70           0.007871  0.001482      0.003671  0.004719   0.109641  0.171988   0.007435   0.001722  0.001540  0.005437     0.005087        0.001062       0.003221    0.006831   0.002028       0.003612    0.004665  0.003683     0.001395
75           0.007584  0.001685      0.004292  0.003400   0.041110  0.049093   0.010285   0.001317  0.001424  0.006301     0.005361        0.001427       0.003615    0.004090   0.001547       0.004050    0.003942  0.003418     0.001533
80           0.007109  0.001373      0.003957  0.003765   0.047800  0.057268   0.007564   0.001648  0.001674  0.002839     0.007295        0.001351       0.003939    0.009215   0.001194       0.003837    0.011278  0.003300     0.001803
85           0.007333  0.001850      0.003817  0.009377   0.032777  0.032347   0.007484   0.001111  0.001284  0.004600     0.006444        0.001236       0.003777    0.003469   0.001223       0.003741    0.003482  0.011046     0.001074
90           0.007627  0.001457      0.003750  0.005470   0.021056  0.032546   0.007666   0.001197  0.001395  0.005888     0.003680        0.001332       0.003576    0.006993   0.001535       0.003270    0.002976  0.003706     0.001616
95           0.007618  0.002230      0.003949  0.006054   0.022597  0.031069   0.007818   0.001441  0.001512  0.003927     0.004760        0.001768       0.003432    0.008405   0.001799       0.009071    0.003210  0.003720     0.001219
100          0.006766  0.001674      0.003528  0.003429   0.088217  0.075302   0.009844   0.001579  0.001277  0.003193     0.004699        0.001510       0.003144    0.003187   0.001270       0.004273    0.004216  0.008597     0.001929
105          0.007206  0.001424      0.004076  0.005280   0.024506  0.043027   0.009955   0.001698  0.001346  0.008167     0.003332        0.001172       0.003538    0.003688   0.001259       0.003808    0.003869  0.010852     0.001664
110          0.008547  0.001247      0.003481  0.005920   0.016899  0.014717   0.008268   0.001183  0.001542  0.002703     0.004224        0.001310       0.003453    0.005505   0.007462       0.003774    0.003546  0.003222     0.002282
115          0.040347  0.001167      0.005396  0.009649   0.014742  0.020248   0.017789   0.001480  0.003739  0.003123     0.007486        0.001645       0.004283    0.011270   0.001549       0.003706    0.003314  0.003953     0.001371
120          0.011630  0.002276      0.004534  0.006177   0.015713  0.039484   0.011068   0.003774  0.001262  0.003041     0.004057        0.002209       0.004093    0.005104   0.001562       0.003501    0.003277  0.004257     0.001683
125          0.010065  0.001352      0.004330  0.003505   0.018715  0.016574   0.007223   0.001566  0.001301  0.002962     0.005626        0.001900       0.004358    0.005665   0.001545       0.007256    0.012836  0.008531     0.001390
130          0.008693  0.002098      0.003838  0.006044   0.012835  0.024091   0.006887   0.001184  0.001484  0.005241     0.005519        0.001615       0.003722    0.003941   0.001170       0.003450    0.003779  0.003524     0.001488
135          0.019177  0.001421      0.004380  0.006973   0.017906  0.021783   0.007048   0.001312  0.002152  0.002896     0.004051        0.001777       0.003763    0.004274   0.001145       0.006509    0.003375  0.003139     0.001459
140          0.007442  0.001627      0.004413  0.004202   0.011272  0.020710   0.010583   0.001423  0.001504  0.002793     0.004131        0.001472       0.003797    0.007436   0.006124       0.004154    0.003627  0.021681     0.001387
145          0.007622  0.001937      0.003631  0.004110   0.013124  0.022357   0.007283   0.001468  0.001419  0.005272     0.004254        0.001162       0.004289    0.004112   0.001527       0.003943    0.003322  0.003098     0.001421
150          0.013452  0.001130      0.003688  0.003285   0.018498  0.025560   0.007793   0.001294  0.001474  0.002974     0.005115        0.001085       0.004133    0.004099   0.001252       0.005755    0.003655  0.003259     0.001455
155          0.006914  0.001061      0.004030  0.006525   0.018450  0.020533   0.008930   0.001244  0.001542  0.007008     0.005386        0.002083       0.004298    0.003474   0.001192       0.004487    0.003481  0.005313     0.001510
