Title: ECSA-NtlokyJyrpfHz7uKUC4fjKzXX6QOMh9P Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    NtlokyJyrpfHz7uKUC4fjKzXX6QOMh9P.20W


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
1165             0.60    1.80         12.00     8.60    24.40   2.80       2.60       3.60  11.40  2.60        11.20            3.00           2.20        5.60       0.80           3.20        1.00     0.80         3.00
1170             0.80    0.80         13.00     8.40    23.00   3.20       3.60       2.60  11.20  3.00        10.40            2.80           3.60        3.20       1.40           2.80        1.60     1.60         4.60
1175             1.20    1.60         10.40    10.20    21.20   3.20       0.80       3.80   9.80  3.80        11.20            1.20           3.40        4.40       1.20           3.60        1.20     1.80         3.60
1180             2.00    1.20         10.00     9.00    22.80   2.00       3.40       2.60   7.60  2.80        11.20            3.40           2.80        3.80       1.20           2.80        1.20     1.00         4.40
1185             1.40    1.80         11.60    10.80    24.60   2.40       2.80       2.80  11.00  2.20        13.80            2.20           2.80        5.60       2.40           2.40        1.20     1.20         6.00
1190             1.00    1.40         12.40    10.00    24.60   2.00       2.00       4.00  10.40  4.80        11.20            2.20           4.40        5.80       2.20           4.60        1.80     1.80         4.60
1195             0.80    1.60         11.00    10.60    21.80   2.20       1.80       3.60   8.60  2.60        11.80            1.80           2.00        4.40       1.20           3.40        1.40     1.40         6.00
1200             2.40    2.20          8.80     9.60    23.40   1.80       3.20       2.40   9.00  2.60        12.60            3.40           3.60        4.80       1.60           2.20        2.00     2.80         3.80
1205             1.60    1.00         12.40    10.80    21.80   3.00       2.40       3.40  10.80  3.20        10.60            2.20           3.40        4.20       0.80           3.20        1.60     0.80         3.80
1210             2.00    1.20         11.40    11.40    22.20   1.80       2.20       3.00  10.40  3.00        12.40            2.20           2.80        4.40       1.40           3.40        1.40     1.00         4.60
1215             1.40    1.40         12.00     8.20    24.20   1.40       2.00       5.60   9.00  5.20        10.00            2.40           4.00        4.20       1.20           5.00        1.40     1.80         4.60
1220             0.80    0.80         10.20     9.20    21.60   2.20       2.80       1.80   9.00  3.20        13.40            2.20           4.40        4.20       0.80           2.60        0.80     0.60         5.40
1225             1.20    1.20         10.40     9.80    22.40   2.40       2.00       2.80  11.00  2.60        11.80            2.40           2.40        6.80       1.80           2.40        1.20     1.40         5.60
1230             0.80    2.00         10.80     8.40    23.00   3.20       2.80       3.00   8.60  3.00        11.00            2.40           2.60        4.40       1.40           3.00        1.20     2.00         3.80
1235             1.60    1.20         14.80    10.40    24.60   3.60       2.80       2.40  13.40  2.20        11.80            3.20           2.40        5.00       1.20           2.80        1.60     0.80         3.80
1240             1.80    1.20         13.40     9.60    25.80   2.60       2.80       4.60  10.60  3.60        10.00            2.80           4.00        2.80       0.60           3.40        1.40     1.20         3.80
1245             1.00    0.80          9.60     9.00    20.00   2.20       2.80       3.80  10.20  4.60        11.00            2.40           4.20        3.00       1.20           5.20        1.00     1.00         4.20
1250             0.80    1.00         11.40     9.40    23.20   2.20       1.80       3.20   8.60  3.20        13.80            2.40           3.20        6.00       2.00           2.80        1.00     1.00         6.00
1255             1.00    2.00          9.80    10.20    23.40   3.20       2.40       2.20   9.60  2.00        11.20            2.00           1.80        5.00       2.20           1.80        1.40     1.80         5.40
1260             1.60    1.60         11.40     9.80    21.20   1.80       2.00       3.20   8.40  3.00         9.80            2.20           3.40        4.60       0.80           3.20        1.80     1.80         3.20
1265             1.40    1.40         11.00     9.60    22.00   2.20       3.00       2.60  10.20  2.80        12.00            3.20           3.00        4.60       0.80           2.80        2.00     1.80         3.80
1270             2.20    0.60         10.20     9.20    21.60   4.00       4.00       2.40   9.80  3.40        11.40            3.40           2.80        3.20       1.40           3.00        0.60     0.40         4.40
1275             1.00    0.80         11.40    10.40    22.60   1.60       3.00       1.80  10.80  1.00        11.80            3.40           1.60        3.60       1.20           1.00        0.60     1.00         4.00
1280             1.00    1.80         13.80     8.60    25.20   3.60       3.20       4.40  12.40  3.40         9.20            2.80           3.20        4.80       1.00           3.80        1.80     1.40         2.40
1285             1.80    1.00         11.00     8.40    19.60   1.60       2.20       3.40   9.00  3.60         8.40            3.20           3.80        2.20       0.40           4.20        1.00     0.80         3.60
1290             1.00    0.80          8.00    11.20    20.60   2.40       3.00       2.80   8.00  4.20        14.60            2.20           3.80        3.80       1.60           3.00        0.80     0.80         6.00
1295             0.80    1.80         15.40     8.80    25.60   3.40       2.00       2.20  12.80  1.60        11.80            2.40           1.60        7.00       1.60           2.40        1.20     1.80         4.60
1300             1.00    1.00         11.20     9.20    25.80   1.80       3.20       4.20  11.00  3.80        11.60            2.80           4.00        3.60       0.80           3.40        1.60     1.40         3.80
1305             1.20    1.00         11.00     9.20    20.60   2.60       1.40       4.40  10.40  3.40         9.40            2.00           2.60        4.20       1.40           5.00        1.40     1.00         4.60
1310             1.60    1.40         11.00     8.60    21.80   2.80       2.00       2.20   8.80  4.00        12.00            2.40           4.60        4.00       0.60           2.20        1.20     1.20         4.60
1315             0.80    0.60         13.60    10.00    25.80   3.60       3.40       2.80  13.20  2.60        12.20            2.40           2.60        5.20       1.00           2.80        0.80     0.80         4.20
1320             1.00    0.80         13.80     7.20    22.20   3.80       2.80       3.60  13.40  3.60         9.80            2.80           3.40        3.40       1.20           3.40        0.60     0.80         3.40
1325             0.80    1.20         11.20     9.60    24.80   2.20       2.20       5.60   8.40  4.00        11.00            2.20           3.80        4.00       1.20           4.40        1.40     1.20         5.80
1330             1.20    1.40          8.60     9.20    21.20   1.80       2.40       2.40   8.00  3.40        13.40            2.40           4.20        4.60       2.20           3.40        1.00     1.20         5.80
1335             1.00    2.00         10.20     9.80    21.80   1.40       1.40       2.40   9.00  2.60        11.60            1.60           2.40        7.20       2.20           2.40        1.40     1.80         4.40
1340             1.80    2.00         11.80    11.60    24.60   2.40       3.00       3.00   9.00  4.00        11.20            3.00           3.60        4.40       1.40           3.40        2.60     2.20         5.60
1345             2.80    1.80         10.40    10.80    22.00   3.20       3.00       2.20   9.40  1.60        13.40            4.00           1.80        5.00       1.00           1.80        1.20     1.60         3.80
1350             0.80    1.20         14.00    10.40    24.00   2.40       2.60       3.00  12.80  3.20        10.00            2.00           3.00        3.80       0.60           3.40        1.40     1.00         3.20
1355             1.60    0.40         11.40     7.80    22.20   3.00       2.00       5.00   9.40  3.80         9.40            1.80           3.60        3.20       1.00           4.20        1.40     1.20         2.60
1360             1.20    1.20          9.00     9.40    21.40   1.80       3.40       2.60   8.40  3.20        14.20            3.20           3.60        3.60       1.60           3.00        0.20     0.60         6.40
1365             0.40    0.80         12.60     9.20    22.80   2.60       1.80       2.20  12.20  2.80        10.60            1.60           3.00        5.80       1.00           2.60        1.20     1.00         4.60
1370             1.00    1.60         10.00     8.40    22.40   3.40       2.40       3.20  10.00  3.00        10.00            3.00           3.00        4.20       2.20           3.40        0.40     1.20         4.60
1375             0.80    1.80         11.40     8.80    21.00   2.20       2.40       3.00   8.00  2.80        10.40            2.00           2.80        4.60       1.00           2.80        3.00     2.20         3.20
1380             2.00    0.80         10.40    10.60    21.00   2.20       2.80       2.60   9.20  2.60        11.40            3.00           3.00        3.00       0.80           2.40        1.00     1.00         4.80
1385             1.80    1.20         10.20     9.60    22.20   2.20       3.40       2.80   9.00  2.80        12.20            3.20           2.60        4.20       1.40           2.60        1.00     1.20         4.00
1390             0.60    1.80         12.60     9.60    23.20   2.60       1.80       3.20  11.80  3.20        10.60            1.80           2.60        5.60       1.80           3.60        2.00     1.60         4.80
1395             1.20    1.80         11.40    10.00    24.80   2.80       2.80       3.60   9.60  3.60        12.60            2.80           3.80        4.60       1.20           3.60        1.40     1.60         4.20
1400             2.40    1.40         11.60    10.40    24.40   2.20       3.60       3.20  10.40  3.20        12.80            3.40           3.40        5.00       1.40           3.00        0.60     1.40         5.40
1405             1.00    0.80         12.80     9.40    21.80   3.40       2.00       3.00  10.40  3.20        11.40            2.60           2.60        4.00       0.80           2.80        1.80     1.00         3.20
1410             1.60    1.60         11.80    10.60    23.60   2.60       4.20       3.00  12.40  2.60        10.60            3.60           3.00        4.80       1.20           3.00        1.80     1.60         4.40
1415             1.20    0.60         15.20     9.40    26.80   3.40       1.80       3.60  13.40  3.20        11.00            2.80           3.20        3.40       0.60           3.20        0.40     0.80         4.00
1420             1.40    0.60         10.60     9.20    23.20   2.20       3.80       4.40   8.80  4.40        14.00            3.00           4.80        3.40       1.00           4.80        0.80     0.40         4.40
1425             0.00    0.60         12.60     8.60    21.00   2.80       1.40       2.20  12.60  3.60         9.60            1.20           3.00        4.20       1.20           2.80        0.60     0.60         5.00
1430             1.00    1.60         10.60     6.80    24.00   3.60       2.20       3.60  10.60  2.80        10.60            2.60           3.00        6.20       1.40           3.40        0.80     1.00         4.40
1435             0.40    1.20         10.80     8.60    21.40   1.20       2.00       3.40   8.20  4.20         9.60            1.80           3.60        3.20       1.60           3.60        1.80     1.60         3.60
1440             1.40    1.60          8.80     9.00    21.00   3.00       2.00       2.60   7.60  2.40        12.40            2.20           3.40        3.80       0.80           2.40        1.20     1.40         5.20
1445             1.00    1.00         12.40     9.40    21.80   1.60       3.20       3.40  10.60  2.20         9.20            2.60           1.80        5.40       1.40           2.80        1.80     1.60         3.80
1450             1.80    1.20         11.20    10.80    22.60   2.40       2.20       2.60  11.00  3.40        12.80            2.60           3.80        4.40       1.40           3.20        0.60     0.80         5.40
1455             1.60    1.60          9.20     8.60    21.60   2.20       1.80       4.20   7.40  4.40        11.80            1.80           3.40        4.60       1.60           4.20        1.80     2.00         4.60
1460             0.80    1.40         12.80    11.20    22.80   2.80       1.40       2.60  10.80  2.80        12.60            1.40           3.40        4.80       1.20           2.40        1.20     1.20         4.80
1465             2.60    0.80         10.20     9.60    22.20   2.20       3.60       2.40   9.40  2.40        11.00            4.20           2.60        4.40       1.20           3.00        1.40     1.00         4.40
1470             0.80    1.60         11.00     8.40    23.00   2.60       2.40       4.60  10.60  4.00         9.40            1.80           3.20        4.40       1.20           3.60        0.80     1.20         3.40
1475             1.00    1.00         12.40    10.40    23.40   3.60       1.80       2.40  10.20  3.00        13.00            1.80           3.40        4.60       1.60           3.00        1.20     1.00         5.60
1480             1.20    2.00         10.00     8.80    21.60   1.80       1.80       3.20   9.00  2.20        11.40            1.80           2.40        5.20       2.20           2.00        1.60     1.60         5.20
1485             1.20    1.40          9.20     9.00    20.00   1.80       2.80       2.40   8.80  3.00        10.60            2.80           3.20        4.40       1.00           3.60        1.80     2.00         3.80
1490             1.60    1.80         11.80    10.80    23.60   2.20       2.60       3.40   8.80  3.00        10.00            3.00           2.60        3.80       1.60           3.40        1.60     1.80         4.20
1495             2.20    1.20          9.60    10.60    21.40   1.60       2.80       2.80   7.60  3.20        13.20            2.60           3.20        4.40       1.40           2.60        1.40     1.00         5.20
1500             1.60    1.80         13.00    10.00    23.00   2.40       2.00       3.60  11.80  3.80        10.00            2.20           3.20        5.00       1.00           3.80        1.80     2.00         3.00
1505             0.80    0.80         10.60     9.40    24.60   2.00       2.40       4.00   9.40  3.80        13.60            2.00           4.00        4.60       1.80           4.40        1.00     0.80         5.60
1510             1.80    1.40         11.80    10.00    22.00   3.40       2.00       2.80  10.80  2.20        11.20            2.40           3.00        4.60       0.80           2.20        1.60     1.40         4.40
1515             1.00    1.40         10.40     8.80    21.60   2.60       2.80       1.80   9.60  2.40        11.60            2.40           2.40        4.00       1.20           1.80        0.60     1.20         4.40
1520             1.80    0.80         10.20    10.40    23.00   1.80       3.00       4.20   9.20  4.00        11.20            3.00           3.60        4.40       1.60           4.60        1.80     1.20         4.20
1525             0.80    2.00         13.00     8.20    23.20   3.40       2.80       2.40  11.20  2.40        11.60            2.60           3.20        4.60       1.00           1.80        1.60     1.80         5.00
1530             1.80    0.80         10.80    10.20    20.80   2.80       2.20       3.40   8.60  3.20         9.20            2.00           2.40        4.00       1.40           3.80        0.80     1.00         3.20
1535             1.20    2.00         11.20     8.80    23.00   2.00       2.80       3.20  10.40  3.20        11.20            3.40           4.00        4.00       1.60           3.00        1.00     0.60         4.20
1540             1.00    1.00         12.20     8.80    23.20   2.80       1.40       2.60  11.00  2.80        10.60            1.00           2.60        5.20       1.40           2.60        1.80     2.60         5.00
1545             1.00    1.00         10.60     9.60    20.60   2.80       1.80       4.00   9.80  4.40        11.00            2.00           4.40        4.00       1.00           4.00        1.20     0.40         4.00
1550             1.00    1.80          8.80     9.80    22.60   1.60       1.60       4.20   6.60  3.60        13.60            1.80           3.20        5.20       1.80           3.80        1.40     1.40         5.60
1555             1.60    1.40         10.40    10.00    22.40   2.00       2.40       2.00   9.00  2.80        12.20            3.00           2.80        5.40       2.20           3.00        1.80     2.00         6.40
1560             1.40    2.80          9.80    11.00    24.20   2.40       3.20       2.60   8.00  2.20        12.20            2.20           2.00        6.00       2.00           1.80        1.60     1.80         4.80
1565             2.20    0.80         12.20    10.60    20.80   2.00       2.20       2.20  10.40  2.00        11.20            3.00           2.20        3.80       1.60           2.00        1.80     1.80         3.00
1570             2.20    2.20         10.20     8.80    21.00   3.00       3.40       3.40   8.40  3.00         8.80            3.60           3.00        3.00       0.40           4.00        1.80     1.80         3.60
1575             1.80    0.80         11.40    12.40    22.20   1.80       3.20       2.60  10.40  2.80        13.20            2.20           2.80        3.60       0.80           2.00        1.20     1.00         4.00
1580             1.60    0.80         13.40     7.60    23.40   4.20       3.20       2.80  12.80  3.00        10.40            3.40           3.00        4.80       1.40           3.40        0.80     1.00         3.00
1585             0.20    1.00         12.60     9.20    25.80   2.00       2.20       5.00  11.40  4.00        10.80            2.40           4.00        3.40       1.20           3.80        0.80     1.20         4.60
1590             0.80    1.60         10.60    10.60    22.20   2.80       2.80       3.20   8.80  3.80        13.60            3.00           3.40        4.60       0.80           4.00        1.80     1.60         5.80
1595             2.00    1.20         10.60     9.40    24.40   2.60       3.00       1.80   9.00  2.40        12.40            3.00           3.20        5.20       1.60           2.20        1.00     0.80         4.80
1600             1.40    0.80         11.80    10.20    20.20   3.20       2.60       3.00  11.40  3.00        10.40            2.60           1.80        4.40       2.00           2.80        1.40     1.00         4.20
1605             0.80    1.80         13.80     7.60    26.40   2.60       2.40       3.00  11.60  2.80         9.00            2.00           4.00        4.20       0.60           2.40        1.20     1.60         2.80
1610             0.80    1.00         10.60     9.40    20.40   2.80       2.20       4.80  10.20  4.40        11.00            2.20           3.60        2.60       0.60           5.00        1.60     1.20         4.20
1615             1.80    0.80         11.60    10.00    23.00   2.40       2.40       2.80  10.00  2.80        13.60            2.20           3.00        5.00       1.60           3.00        1.00     1.00         5.80
1620             0.80    1.40         10.80     8.60    23.80   2.20       2.20       3.00  10.60  4.00        11.00            2.40           4.00        5.00       1.40           3.60        0.40     1.20         4.40
1625             1.20    1.40         10.40    10.40    21.00   1.80       1.80       3.60   8.20  3.20        11.20            2.00           3.00        5.80       2.60           3.20        2.20     1.60         5.80
1630             1.80    1.80          9.40    11.00    23.60   1.60       2.40       2.60   9.40  2.60        13.40            2.40           3.20        5.20       1.20           2.80        1.60     1.60         5.00
1635             1.40    1.80         11.20     9.60    20.80   2.20       1.80       3.60   9.20  3.80        10.00            1.80           3.00        4.40       1.40           3.40        2.00     1.80         4.60
1640             2.20    1.60         12.00     9.40    23.20   3.80       2.60       2.00   9.20  2.00        12.40            3.20           2.60        5.40       1.60           2.20        1.40     1.40         4.20
1645             1.20    0.80         11.60     9.80    23.60   2.20       4.20       3.80  10.00  3.00        10.80            3.40           3.20        3.60       0.40           3.20        1.20     1.20         3.00
1650             1.20    1.60         12.00    10.40    23.00   3.60       2.80       1.60  11.80  2.60        12.80            2.60           2.40        4.00       2.20           2.00        0.60     0.80         6.20
1655             0.80    1.20         12.40     9.80    24.60   2.80       2.60       3.60  10.20  2.60        10.20            3.20           2.40        4.20       1.00           3.20        1.60     2.00         2.60
1660             1.80    1.60         11.00     9.40    21.40   2.80       3.00       4.20   9.80  3.20        10.60            3.00           3.20        3.00       0.60           4.20        1.60     1.40         3.60
1665             1.40    0.80         11.00     9.60    21.40   2.80       3.00       2.20   9.80  3.40        11.80            2.60           4.00        4.00       1.40           2.20        1.00     0.60         4.20
1670             0.80    1.00         11.00     9.40    22.20   2.00       2.20       3.00   9.40  3.20        11.60            1.80           2.20        4.60       1.60           3.20        0.80     1.40         5.40
1675             1.20    1.20         11.80     7.60    23.20   2.80       2.60       3.20  10.60  3.40         9.60            2.60           3.60        4.40       1.20           3.40        1.40     1.20         3.80
1680             0.80    1.80         11.80    10.20    23.80   1.40       2.20       3.60  10.80  2.60        13.40            2.60           3.00        4.80       1.20           3.00        1.40     1.80         5.20
1685             1.60    1.20          9.60     9.00    20.40   3.00       2.40       2.60   7.80  3.80        11.00            2.80           4.00        4.00       1.80           3.60        1.40     0.80         5.00
1690             1.40    1.60         10.80    11.00    23.40   2.00       2.60       2.60   9.80  2.40        12.40            2.60           2.20        6.40       1.40           2.20        1.40     1.40         4.60
1695             1.40    1.40         12.40     9.60    23.20   3.20       2.40       2.40  12.20  2.80        10.80            3.00           3.20        3.80       0.60           2.40        2.00     2.00         3.40
1700             1.80    1.00         13.40    11.60    24.60   3.20       4.00       3.00  11.60  2.80        10.60            2.80           1.60        4.00       1.60           3.40        0.60     1.20         3.60
1705             0.80    1.20         13.60     7.00    24.00   2.80       2.20       5.60  11.00  4.60        10.60            2.00           4.40        3.40       1.20           4.80        1.60     1.00         4.00
1710             1.40    1.40          8.80     9.60    21.40   1.60       2.20       3.40   7.40  3.60        12.40            2.20           4.20        4.80       1.20           3.40        1.20     1.00         5.80
1715             1.40    1.20         10.80    10.20    21.40   3.40       2.00       1.40  10.00  2.20        11.80            2.20           2.60        4.40       1.20           2.20        1.20     1.20         4.60
1720             1.20    1.40         13.20     9.00    24.60   3.00       2.60       3.80  11.80  2.60         9.60            2.80           2.60        4.40       1.80           2.00        0.60     1.20         3.60
1725             1.20    1.40          9.20     9.60    22.80   1.80       2.00       4.00   8.40  4.40        13.00            2.80           4.40        5.00       1.40           5.20        2.40     1.80         5.20
1730             1.60    2.00          9.80    11.40    22.00   2.00       2.00       1.80   8.00  2.00        13.60            1.80           2.40        5.60       2.20           2.20        0.80     1.20         6.40
1735             1.80    1.40         11.60     8.40    20.60   2.60       3.20       3.00  10.20  3.00         8.40            3.20           2.60        4.80       1.20           2.80        1.60     1.60         3.40
1740             1.20    1.60         11.20    11.80    25.00   2.20       2.60       2.60  10.20  3.00        13.40            2.40           3.40        4.40       1.20           2.40        2.00     2.00         4.40
1745             2.20    1.20         12.40    10.20    24.20   1.60       3.00       4.20   9.00  3.80        12.60            3.80           3.40        3.80       1.40           4.60        1.60     1.20         4.20
1750             1.20    1.40         11.40    10.80    22.60   2.60       3.60       3.00  11.20  3.20        11.60            2.40           3.00        4.40       0.80           2.80        1.00     1.60         4.80
1755             1.00    0.80         13.60    10.40    24.40   3.40       2.40       3.40  12.80  2.40        11.40            2.40           2.60        5.00       1.20           2.60        1.60     1.00         4.00
1760             2.00    1.20         12.20     8.60    23.40   3.60       3.60       3.20  11.20  3.80        12.00            3.20           3.20        3.80       1.00           3.20        0.60     1.00         3.20
1765             0.40    1.00         13.00     6.80    23.60   3.00       1.20       3.00  13.40  4.00         9.40            1.60           4.40        2.80       0.20           3.80        1.00     1.00         3.60
1770             1.00    0.40         12.20    10.40    23.80   2.20       2.60       5.00   9.80  3.60        12.20            2.60           3.40        4.60       1.40           4.60        1.00     0.60         5.80
1775             0.80    1.20         11.40     8.20    24.00   2.20       2.00       3.60  10.40  3.60        11.00            1.80           3.80        5.80       2.20           3.80        0.80     1.20         4.80
1780             0.60    2.00          9.80     9.00    22.80   3.40       1.40       3.80   8.00  4.60        11.80            1.60           4.60        5.40       1.40           4.00        2.00     1.80         5.80
1785             1.40    1.40          9.80    11.00    21.60   2.00       2.20       2.00   8.80  2.00        14.00            2.40           2.80        5.40       1.60           1.60        1.20     1.20         6.00
1790             1.80    1.60         10.80    11.40    23.60   1.80       2.00       2.80   9.80  2.80        11.40            2.20           2.20        5.80       2.40           3.00        1.40     1.40         4.80
1795             1.80    1.60         11.00     8.60    21.60   2.60       4.00       2.60   8.80  2.40        10.80            3.60           2.40        3.40       1.20           2.60        1.80     1.80         3.80
1800             0.60    2.40         11.60    11.20    22.80   2.80       1.80       2.80   9.20  2.60        12.20            2.00           2.80        4.80       1.00           2.80        1.60     1.80         3.80
1805             2.80    1.00         11.60     9.00    19.60   3.20       2.40       2.20   9.00  3.20         9.00            3.40           2.60        3.20       1.20           2.80        2.20     2.00         3.40
1810             1.80    1.00         10.60    11.00    23.40   2.20       4.60       3.60  10.00  2.20        12.40            4.00           2.40        3.20       1.20           2.80        0.80     0.60         4.00
1815             0.80    1.20         11.00     9.00    23.20   2.80       3.00       1.40  10.40  2.80        12.00            2.60           3.00        5.20       1.40           2.20        1.40     1.60         4.20
1820             1.60    1.60         13.20     9.60    23.60   2.40       1.80       4.60  13.20  3.60         9.00            2.40           3.40        4.00       1.80           3.40        0.80     0.60         4.40
1825             0.60    1.60         10.20     8.00    23.00   3.00       2.40       3.60   7.60  3.80        12.60            2.00           3.80        3.60       0.40           4.40        1.40     1.80         3.60
1830             1.40    1.00         10.60    12.40    22.40   2.80       3.80       1.80  10.80  2.40        13.40            3.60           2.80        5.80       1.40           2.20        1.80     1.60         6.00
1835             1.80    1.00         14.40     9.40    25.40   3.80       3.60       2.20  12.00  2.00         9.80            3.80           2.00        3.80       1.20           1.80        1.00     1.00         3.20
1840             1.40    1.00         13.40    10.40    24.20   4.40       3.20       3.60  12.00  3.20        12.20            2.80           3.00        4.20       1.80           3.60        0.80     0.80         4.20
1845             0.40    1.60         11.60     7.80    22.60   2.40       2.60       2.80  11.80  2.80        10.40            2.60           2.80        3.00       0.80           2.40        1.40     1.60         3.80
1850             1.20    0.80         11.00    10.00    23.00   2.20       2.60       4.60   8.40  4.20        11.20            2.40           3.80        4.40       2.00           4.60        1.60     1.20         4.60
1855             1.60    2.20          9.20    10.40    21.80   1.20       2.20       2.20   7.40  3.60        13.40            2.60           4.20        4.80       1.80           3.00        1.60     2.00         6.20
1860             0.00    0.00          0.00     0.00     0.00   0.00       0.00       0.00   0.00  0.00         0.00            0.00           0.00        0.00       0.00           0.00        0.00     0.00         0.00


Section: WebDriver Response Times (seconds)
Display: Line
Time (s)  createOrder    basket  getCatalogue   getItem   getCart     login  getOrders  catalogue      home      tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress   getCard  showDetails
--------  -----------  --------  ------------  --------  --------  --------  ---------  ---------  --------  --------  -----------  --------------  -------------  ----------  ---------  -------------  ----------  --------  -----------
0            0.000000  0.000000      0.005932  0.002896  0.368851  0.185772   0.060509   0.002076  0.002220  0.005935     0.009187        0.002215       0.005365    0.000000   0.000000       0.009178    0.000000  0.000000     0.002486
5            0.000000  0.000000      0.004427  0.006549  0.020456  0.087837   0.011089   0.001691  0.001953  0.003604     0.007185        0.001555       0.003923    0.003904   0.000000       0.004466    0.000000  0.000000     0.001543
10           0.000000  0.000000      0.003866  0.005308  0.014099  0.039113   0.008903   0.001372  0.001807  0.007730     0.005376        0.001497       0.004619    0.003715   0.003937       0.004635    0.000000  0.000000     0.001706
15           0.000000  0.001831      0.004010  0.007896  0.014039  0.022915   0.008641   0.001406  0.001348  0.003380     0.003738        0.001500       0.003726    0.005865   0.001364       0.007463    0.004546  0.004657     0.001519
20           0.008568  0.002102      0.003929  0.005906  0.015845  0.017062   0.009020   0.001475  0.002475  0.003767     0.006959        0.001031       0.004299    0.008023   0.003008       0.008308    0.007928  0.006327     0.001720
25           0.009171  0.001753      0.003773  0.003933  0.010899  0.033799   0.009907   0.001295  0.001509  0.002826     0.004045        0.002069       0.004629    0.003996   0.009945       0.003295    0.004317  0.007878     0.001876
30           0.013352  0.001864      0.004698  0.005671  0.019708  0.029562   0.012004   0.001282  0.001796  0.008275     0.006037        0.001505       0.003979    0.008324   0.007044       0.003653    0.005204  0.018794     0.001664
35           0.008811  0.001879      0.003921  0.004875  0.013374  0.026264   0.008969   0.002566  0.001715  0.003268     0.005180        0.001753       0.003874    0.005215   0.001343       0.005439    0.003887  0.003239     0.001615
40           0.007383  0.001557      0.003894  0.003950  0.011797  0.034307   0.008146   0.001620  0.001326  0.005318     0.004377        0.001407       0.003196    0.003722   0.001186       0.003308    0.004226  0.004037     0.001378
45           0.007225  0.001200      0.004336  0.005779  0.010531  0.023691   0.007789   0.001249  0.001319  0.012170     0.005906        0.002884       0.003526    0.007293   0.001469       0.005540    0.005859  0.003701     0.001276
50           0.008596  0.002990      0.004214  0.004199  0.010388  0.020636   0.008130   0.001299  0.001438  0.003598     0.005967        0.002098       0.005084    0.007403   0.001462       0.006726    0.005187  0.004067     0.001804
55           0.008660  0.001283      0.004488  0.004368  0.013832  0.039753   0.007413   0.001622  0.001539  0.003120     0.005146        0.001461       0.003754    0.003700   0.002108       0.005620    0.004015  0.004287     0.001800
60           0.015883  0.001182      0.004112  0.003855  0.010947  0.015055   0.006819   0.002386  0.001494  0.002883     0.004349        0.001222       0.004321    0.007574   0.001781       0.006577    0.004110  0.003396     0.001432
65           0.008378  0.001566      0.004256  0.004873  0.010695  0.013650   0.007190   0.001467  0.001563  0.005588     0.004558        0.001791       0.003838    0.005937   0.001854       0.003564    0.008215  0.004483     0.001304
70           0.007406  0.001381      0.003583  0.004235  0.012757  0.025991   0.012162   0.001738  0.001522  0.003119     0.004677        0.001355       0.003640    0.003406   0.001229       0.003706    0.003920  0.003893     0.001268
75           0.011651  0.001366      0.003504  0.009328  0.012631  0.038891   0.007699   0.001374  0.001478  0.003431     0.006343        0.002847       0.002991    0.005038   0.001147       0.003631    0.002975  0.004431     0.001214
80           0.006975  0.001435      0.003943  0.007177  0.012699  0.022960   0.009755   0.001529  0.001720  0.006008     0.004654        0.001226       0.004093    0.004189   0.001212       0.005672    0.006774  0.003240     0.001742
85           0.011842  0.001188      0.003591  0.003340  0.012052  0.027533   0.010075   0.001696  0.001335  0.007651     0.004776        0.001490       0.003557    0.003694   0.001544       0.003653    0.003716  0.003434     0.001314
90           0.006747  0.001091      0.003656  0.005918  0.012117  0.034710   0.006807   0.001378  0.001283  0.002640     0.005011        0.001176       0.003135    0.003962   0.001210       0.003317    0.000000  0.003317     0.001510
95           0.010153  0.001162      0.003744  0.006161  0.010021  0.017192   0.012417   0.001352  0.001315  0.007345     0.006687        0.001332       0.004078    0.006757   0.001231       0.005470    0.004433  0.009330     0.001386
100          0.013046  0.001490      0.003724  0.004303  0.009394  0.031971   0.007296   0.001375  0.001700  0.005245     0.007136        0.001398       0.003666    0.005902   0.001695       0.003575    0.009417  0.004739     0.001424
105          0.013007  0.001221      0.003796  0.003451  0.010228  0.025224   0.010004   0.001469  0.001151  0.003024     0.005384        0.001519       0.003633    0.003254   0.001172       0.003706    0.003422  0.008281     0.001470
110          0.008994  0.001242      0.003932  0.005857  0.008929  0.023876   0.007271   0.001594  0.001405  0.002821     0.005517        0.002109       0.004753    0.003405   0.001232       0.004401    0.003389  0.009769     0.001391
115          0.028744  0.037018      0.005040  0.007782  0.013522  0.033334   0.016135   0.001402  0.004387  0.008860     0.008584        0.008615       0.004466    0.019571   0.010122       0.020844    0.003475  0.003347     0.001467
120          0.006450  0.001505      0.003878  0.006045  0.008821  0.029718   0.007725   0.001405  0.001604  0.006738     0.003549        0.001469       0.004000    0.005058   0.001510       0.003549    0.004630  0.004509     0.001194
