"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"47","185","0.40","0.20","3.80","2.60","5.00","1.60","0.60","1.00","3.00","0.80","3.00","0.80","1.20","1.20","0.40","1.20","0.20","0.20","1.20"
"48","190","0.00","0.40","3.00","2.40","7.60","0.20","0.60","1.20","3.00","1.00","3.40","0.80","1.20","0.80","0.20","1.20","0.40","0.40","1.20"
"49","195","0.40","0.60","4.40","3.80","8.80","1.00","1.00","0.80","3.20","1.00","4.40","0.40","0.60","1.40","0.20","0.40","1.40","1.40","1.00"
"50","200","1.00","0.60","3.80","3.60","7.80","0.40","1.40","0.60","2.80","0.40","4.20","2.00","0.60","1.20","0.20","1.00","0.40","0.60","1.20"
"51","205","0.80","1.20","5.20","4.40","12.20","1.40","1.40","1.20","5.60","1.20","4.40","0.80","0.80","2.80","0.40","0.60","0.60","0.40","1.40"
"52","210","0.80","0.80","5.60","3.60","9.20","1.60","1.40","0.80","5.20","1.00","4.00","1.60","1.40","2.00","0.60","1.40","0.40","0.60","2.00"
"53","215","0.80","0.40","4.60","3.40","8.00","0.80","0.60","2.00","3.00","2.00","4.00","1.20","1.60","1.80","0.40","1.80","0.40","0.20","1.40"
"54","220","1.20","0.20","4.40","5.40","14.80","0.80","1.80","1.40","4.80","0.60","7.40","1.80","1.00","1.80","0.40","0.60","0.60","0.80","2.40"
"55","225","0.60","0.60","5.80","5.40","13.40","1.80","2.20","2.20","5.00","2.40","5.60","2.00","2.40","2.20","1.00","2.60","0.60","0.60","2.40"
"56","230","0.60","0.80","7.00","5.60","12.80","1.00","2.00","1.80","6.80","2.00","6.20","1.60","1.80","2.60","1.20","2.00","0.60","0.60","2.60"
"57","235","0.20","0.80","4.20","4.80","9.00","1.60","1.00","1.20","3.00","1.40","6.80","1.20","1.60","1.40","0.20","1.40","1.00","0.80","2.80"
"58","240","1.20","0.40","6.40","5.00","10.40","1.40","1.20","0.80","6.00","1.00","5.60","0.80","0.80","2.60","0.60","0.60","0.40","0.40","2.40"
"59","245","0.60","0.40","3.40","2.80","10.00","0.60","1.00","1.00","2.40","1.20","4.80","1.20","1.20","2.20","1.00","1.20","0.20","0.20","1.40"
"60","250","0.60","1.40","5.40","6.20","12.80","1.20","1.80","2.20","5.00","0.80","5.80","1.80","0.80","3.60","1.00","1.40","0.80","1.20","3.20"
"61","255","0.40","0.20","7.40","4.20","9.20","0.80","0.80","1.20","6.40","1.60","5.20","0.60","2.00","2.00","1.00","1.60","0.80","0.40","1.80"
"62","260","0.40","0.40","3.80","3.00","5.00","0.80","0.60","0.60","3.00","1.60","3.00","0.80","1.00","0.80","0.20","1.00","0.00","0.00","1.20"
"63","265","0.20","0.40","1.40","2.20","4.40","0.60","0.60","1.00","2.40","0.80","3.20","0.40","1.00","1.00","0.40","1.20","0.00","0.20","1.20"
"64","270","0.00","0.40","2.60","0.80","5.00","0.60","0.40","0.60","2.00","0.80","2.00","0.60","1.20","1.20","0.40","0.60","0.20","0.20","1.00"
"65","275","0.00","0.20","3.00","2.20","4.60","1.40","0.60","1.00","2.40","0.60","2.00","0.40","0.20","1.20","0.60","0.60","0.20","0.00","1.20"
"66","280","0.20","0.40","3.60","3.60","8.80","1.60","0.60","0.40","3.60","1.00","4.40","0.60","1.00","1.40","0.60","0.80","0.60","1.00","1.40"
"67","285","0.60","1.00","5.40","3.60","7.60","0.60","0.80","0.80","4.20","0.40","2.80","0.80","0.60","2.00","0.60","0.60","1.00","0.80","1.00"
"68","290","0.60","0.60","4.00","3.00","9.40","1.00","0.20","2.00","4.20","1.80","3.00","0.20","1.40","1.20","0.00","1.80","0.60","0.80","0.20"
"69","295","0.40","0.60","5.00","2.60","6.60","0.80","1.00","1.60","3.60","1.00","3.00","1.20","1.60","0.40","0.00","1.40","0.60","0.40","1.20"
"70","300","0.40","0.20","4.20","3.40","10.00","1.40","0.80","1.40","3.60","2.00","4.00","0.80","1.80","1.00","0.40","1.60","0.60","0.60","2.00"
"71","305","0.80","0.40","5.20","5.80","13.60","0.60","1.40","1.40","5.40","1.60","7.00","1.60","1.00","2.00","0.80","1.40","1.20","1.00","2.40"
"72","310","1.00","0.40","7.40","7.20","17.80","1.80","1.40","2.20","6.80","1.80","9.40","1.20","1.40","2.60","0.40","2.40","0.40","0.60","3.00"
"73","315","1.00","2.40","7.20","8.40","22.60","2.40","2.40","3.60","9.00","3.00","10.20","2.80","3.60","5.20","2.20","3.40","0.60","0.80","4.60"
"74","320","0.60","0.80","8.80","7.00","11.20","0.60","1.60","1.80","4.20","2.60","8.40","1.20","2.60","3.20","1.20","2.00","1.00","0.80","3.20"
"75","325","0.60","1.20","4.20","5.20","8.60","1.20","1.80","1.80","3.40","1.60","5.00","1.60","1.80","2.00","1.40","1.60","1.00","1.00","3.60"
"76","330","0.20","0.80","5.20","4.60","10.60","1.20","1.00","0.60","4.60","1.00","5.60","1.00","1.00","2.80","0.40","0.60","1.20","1.00","1.60"
"77","335","1.40","0.60","4.00","4.00","5.60","1.00","1.20","1.00","3.40","1.00","3.60","1.80","1.40","1.80","0.60","1.00","0.40","0.40","1.20"
"78","340","0.60","0.60","3.20","2.40","7.80","0.40","1.60","1.80","2.80","1.40","2.80","1.00","0.60","1.00","0.20","1.60","0.40","0.60","0.40"
"79","345","1.00","0.00","3.40","4.20","6.40","1.40","0.80","0.80","3.20","1.20","5.00","0.80","2.00","0.60","0.20","1.20","0.20","0.20","2.00"
"80","350","0.20","0.60","3.80","3.00","5.60","0.60","0.80","1.00","3.00","1.00","3.20","0.80","0.80","1.80","0.80","1.00","0.40","0.20","1.60"
"81","355","0.20","0.00","1.60","2.00","3.00","0.20","0.00","0.60","1.00","0.60","2.80","0.20","0.60","0.80","0.40","0.60","0.00","0.00","1.40"
"82","360","0.00","0.40","0.60","1.60","3.00","0.00","0.20","0.40","1.00","0.40","1.80","0.00","0.60","0.60","0.20","0.20","0.00","0.20","0.60"
"83","365","0.40","0.20","1.20","1.00","1.40","0.00","0.20","0.00","0.40","0.40","1.40","0.40","0.20","0.80","0.00","0.40","0.20","0.00","0.60"
"84","370","0.00","0.00","0.80","0.20","1.60","0.40","0.20","0.00","1.20","0.00","0.20","0.20","0.20","0.20","0.00","0.00","0.20","0.40","0.00"
"85","375","0.00","0.00","1.60","0.40","1.80","0.20","0.20","0.60","1.20","0.20","0.40","0.00","0.00","0.20","0.00","0.40","0.20","0.00","0.20"
"86","380","0.00","0.00","1.20","0.40","3.80","0.00","0.00","0.60","0.60","0.60","0.60","0.00","0.60","1.00","0.20","0.60","0.40","0.40","0.60"
"87","385","0.20","0.40","2.20","3.00","5.80","0.20","0.40","1.00","2.60","0.80","4.20","0.40","0.80","1.20","0.60","1.20","0.00","0.20","1.20"
"88","390","0.80","0.60","2.00","2.80","10.60","0.40","1.00","0.80","3.00","0.80","3.80","1.00","1.00","2.00","0.60","0.40","0.60","0.60","1.60"
"89","395","0.60","0.80","4.80","4.20","4.40","0.20","0.60","1.20","2.40","1.40","3.40","0.80","1.20","1.00","0.20","1.40","0.60","0.40","1.00"
"90","400","0.60","0.60","1.60","2.60","3.60","0.00","0.40","0.20","1.20","0.60","2.80","0.40","0.60","1.00","0.00","0.40","0.40","0.40","1.20"
"91","405","0.40","0.40","3.60","2.40","10.20","1.00","1.60","0.60","3.20","0.20","3.80","1.40","0.20","2.00","0.40","0.40","0.80","1.00","1.00"
"92","410","0.40","0.60","5.20","3.40","9.40","0.80","0.40","1.40","5.00","1.20","3.20","0.40","1.20","1.20","0.80","1.40","0.80","1.20","2.00"
"93","415","0.80","0.80","5.00","5.60","13.80","1.60","1.20","1.60","4.40","1.20","6.20","1.40","1.00","1.80","0.60","1.40","1.00","0.60","2.20"
"94","420","1.00","0.80","9.20","7.40","15.40","1.20","0.80","2.20","8.20","2.20","9.20","0.80","2.00","3.00","1.20","2.00","1.20","1.40","5.00"
"95","425","0.80","0.00","4.80","4.80","10.00","1.00","1.40","1.00","2.80","1.60","6.00","1.60","2.00","1.80","0.20","1.40","0.60","0.20","0.80"
"96","430","0.60","0.80","5.20","4.00","6.00","0.20","0.80","1.20","4.60","1.20","3.80","0.80","1.20","1.20","0.00","1.40","0.80","1.00","1.60"
"97","435","0.20","0.20","2.40","2.00","6.20","0.80","0.80","0.40","1.60","0.40","2.80","0.80","0.60","1.40","0.60","0.20","0.20","0.20","1.00"
"98","440","0.40","0.20","3.20","2.60","9.00","1.60","1.00","1.00","3.60","0.60","3.60","0.60","0.60","1.60","0.00","0.60","0.40","0.20","1.60"
"99","445","0.60","0.60","5.20","4.00","6.20","1.00","1.20","1.80","4.80","1.80","4.40","1.20","1.80","1.20","0.60","2.00","0.40","0.60","1.40"
"100","450","0.60","0.60","2.40","2.20","4.00","0.00","1.00","0.20","1.40","1.00","2.60","1.00","1.00","1.60","0.20","0.60","0.40","0.20","1.80"
"101","455","0.60","0.00","2.40","2.60","5.00","0.80","0.80","0.20","2.20","0.20","4.00","1.00","0.20","0.60","0.20","0.20","0.20","0.20","0.60"
"102","460","0.60","0.40","2.80","2.60","7.80","1.20","0.60","1.00","2.60","0.40","2.80","0.80","0.40","2.20","0.60","0.60","0.60","0.80","1.40"
"103","465","1.00","0.80","4.20","5.20","17.00","1.00","1.20","3.40","4.60","1.20","7.00","1.60","0.80","2.60","0.80","2.60","0.60","0.60","3.00"
"104","470","0.40","0.40","6.60","7.20","11.20","0.60","2.00","1.60","6.00","3.20","6.60","1.40","3.00","2.60","0.60","2.40","0.80","1.00","3.00"
"105","475","0.80","0.80","9.00","5.60","23.60","2.40","1.40","3.60","7.80","2.60","9.20","1.40","2.60","3.40","1.00","2.60","1.60","1.40","2.40"
"106","480","1.40","0.20","8.20","8.20","9.40","0.80","1.40","1.80","6.60","3.20","8.40","1.60","3.20","2.00","1.20","3.20","0.20","0.20","4.00"
"107","485","0.60","0.40","4.20","5.20","7.40","0.20","1.40","0.60","3.40","1.40","6.20","1.00","1.60","1.40","0.20","0.60","0.40","0.20","2.00"
"108","490","0.40","0.40","1.40","2.40","3.60","0.60","1.00","0.40","1.40","0.40","3.20","1.00","0.80","1.20","0.80","0.40","0.00","0.20","1.40"
"109","495","0.00","0.60","3.00","2.00","4.20","0.40","0.20","0.60","2.40","0.60","2.60","0.20","0.00","1.00","0.20","0.60","0.20","0.00","0.80"
"110","500","0.20","0.20","2.40","1.80","4.20","0.60","0.20","0.60","2.00","0.00","2.00","0.20","0.40","0.80","0.20","0.20","0.60","0.60","0.60"
"111","505","0.60","0.40","2.20","2.00","6.40","0.40","0.40","1.20","1.80","0.80","2.00","0.60","1.00","1.20","0.20","1.20","0.20","0.20","0.20"
"112","510","0.40","0.40","2.20","1.80","8.00","1.00","1.00","1.00","2.20","1.60","2.20","0.80","0.80","1.00","0.80","1.20","0.60","0.60","1.60"
"113","515","0.60","0.20","3.60","4.60","9.60","0.60","0.60","1.60","4.40","1.20","6.00","1.00","2.00","2.20","0.20","1.60","0.20","0.20","2.60"
"114","520","0.60","0.20","4.40","3.60","9.00","1.20","1.40","0.60","3.80","0.80","5.20","1.00","0.80","1.20","0.40","0.60","0.00","0.40","1.40"
"115","525","0.40","0.00","4.80","3.20","7.80","1.40","0.60","1.00","4.40","1.20","3.40","0.80","1.20","1.40","0.60","1.00","0.40","0.20","1.80"
"116","530","0.40","0.80","4.20","4.40","5.80","1.00","0.80","0.40","3.60","0.60","4.60","1.20","0.40","2.20","0.60","0.60","0.40","0.20","2.00"
"117","535","0.40","0.80","3.80","2.60","11.00","1.80","1.40","1.20","4.40","0.40","3.60","1.00","0.40","2.40","0.20","0.40","0.40","0.40","1.20"
"118","540","0.40","1.40","9.00","4.40","17.80","2.80","1.00","1.40","9.40","1.40","5.80","1.40","1.40","4.40","1.20","1.80","1.20","1.80","1.60"
"119","545","0.40","1.20","11.00","7.20","13.40","2.40","1.00","1.80","6.40","2.00","6.00","0.60","1.40","2.60","1.20","1.80","2.00","1.40","3.20"
"120","550","0.60","0.80","4.40","4.20","9.60","1.20","0.80","1.00","3.40","1.20","4.40","1.00","1.80","3.20","0.60","1.20","1.00","1.00","1.60"
"121","555","1.40","0.40","4.60","5.80","9.60","0.80","1.60","0.40","4.40","0.60","5.40","2.40","0.60","0.60","0.40","0.60","0.40","0.80","2.20"
"122","560","0.20","1.00","5.00","3.00","12.20","0.60","2.60","1.20","4.60","0.60","5.40","1.60","0.60","2.60","0.60","0.60","0.60","0.40","2.00"
"123","565","0.40","0.40","4.60","3.80","6.20","1.00","0.40","1.60","3.60","2.00","3.20","0.40","1.80","1.40","0.80","1.80","0.40","0.40","1.80"
"124","570","0.40","0.80","2.60","2.80","8.40","0.40","1.20","0.80","2.00","1.00","5.40","1.60","1.20","1.40","0.20","1.00","0.20","0.00","0.80"
"125","575","0.80","0.80","5.20","3.60","8.20","1.80","1.40","0.80","5.40","0.80","4.00","1.00","0.80","1.80","0.00","0.60","0.60","0.80","1.60"
"126","580","0.60","0.00","5.60","3.60","8.00","1.40","0.80","0.80","5.20","0.60","2.40","1.00","0.60","0.80","0.20","0.80","0.80","0.80","0.60"
"127","585","0.40","0.40","4.00","1.60","5.80","0.80","1.20","1.00","2.60","1.40","1.80","1.00","1.40","1.40","0.20","1.40","0.20","0.00","0.40"
