Title: ECSA-SPcNECLXdICA1VtPPlPxv4WonVlP5SuW Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    SPcNECLXdICA1VtPPlPxv4WonVlP5SuW.13J


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
185              0.60    0.20          4.80     4.60     7.80   1.00       1.00       1.00   3.20  1.00         4.60            1.00           1.00        3.00       1.80           1.20        0.80     0.60         3.00
190              0.60    1.00          5.40     3.60    11.80   1.40       0.60       0.80   5.40  0.80         5.40            0.80           0.60        2.20       0.40           0.60        0.00     0.00         2.00
195              0.80    1.00          4.60     4.20    11.80   2.00       2.20       0.40   5.80  0.40         5.60            2.00           0.60        2.80       0.60           0.60        0.60     0.60         2.00
200              0.60    0.80          8.20     6.00    15.00   0.60       0.80       3.20   6.40  2.60         5.60            0.60           2.20        2.80       1.00           2.80        1.20     1.80         1.80
205              0.80    1.20          7.40     5.00    10.00   1.20       1.60       2.80   5.80  3.00         4.80            1.60           2.80        2.20       0.20           2.80        1.20     0.60         2.00
210              1.00    0.40          6.40     5.20    20.00   2.60       0.60       2.40   6.80  2.40         9.20            0.80           1.80        2.00       0.60           2.20        1.00     1.20         3.60
215              1.20    0.20          7.20     7.40     7.40   0.20       2.00       1.20   4.20  1.60         6.40            2.00           3.00        2.00       0.80           1.60        0.40     0.40         2.60
220              0.60    0.60          4.80     4.80    18.80   1.60       1.40       3.00   5.00  2.40         7.80            1.40           1.80        3.20       1.40           2.80        0.20     0.20         3.00
225              0.40    0.40          6.00     7.60    11.40   0.80       1.20       2.00   6.60  2.00         8.80            1.00           2.60        3.40       1.60           1.80        0.60     0.40         4.60
230              0.60    2.20          5.60     4.80    14.40   2.00       0.60       1.40   5.20  2.00         6.80            0.80           1.40        4.40       0.80           2.00        0.60     0.80         3.20
235              0.20    1.60          6.80     5.00    14.00   1.00       1.60       1.80   5.40  1.20         5.80            1.40           1.20        3.80       0.80           1.20        2.20     2.80         3.00
240              1.40    0.40          9.20     8.40    13.80   1.80       1.80       1.80   6.20  2.20         7.40            2.40           2.20        2.60       1.00           2.20        1.60     0.80         1.80
245              1.80    0.80          7.00     6.80    17.60   1.40       3.00       1.80   6.40  1.80         8.60            2.40           1.40        1.80       0.60           1.80        0.80     0.80         3.00
250              1.00    1.20          6.80     6.80    13.00   0.80       1.40       1.80   6.60  1.80         8.20            1.60           2.40        3.00       0.20           2.00        0.00     0.20         2.00
255              0.40    0.40          7.60     6.00    17.20   2.40       1.60       2.60   6.40  1.60         7.20            1.60           1.80        2.60       1.20           1.40        1.40     1.60         3.00
260              1.80    1.20         10.20     7.20    13.40   2.40       2.00       1.40   9.00  2.20         7.00            2.00           1.60        3.40       1.00           2.20        0.80     0.40         2.80
265              0.40    0.60          5.00     4.00    15.20   1.00       2.60       1.60   5.00  1.40         5.80            3.00           1.80        1.80       0.20           1.40        0.60     0.80         1.40
270              0.80    0.60          8.80     8.20    18.60   2.40       2.20       3.20   9.00  3.20         9.00            1.80           2.40        3.20       0.80           3.60        1.20     1.00         3.60
275              1.20    0.40         11.20     7.40    17.40   1.20       2.00       2.40   8.80  2.60         9.00            2.00           3.40        1.80       0.60           2.20        0.20     0.40         3.80
280              0.40    1.00          6.20     4.80    13.00   1.60       0.60       2.60   6.20  2.20         7.40            0.40           2.20        3.80       1.00           2.40        0.60     0.60         3.00
285              0.60    0.60          8.60     6.40    19.20   3.00       1.40       3.00   8.80  2.80         9.20            1.60           2.80        3.40       0.20           3.40        0.80     1.00         3.40
290              0.40    0.60          8.60     6.80    13.20   1.00       1.40       2.20   6.20  2.20         7.20            1.40           2.20        3.20       1.80           1.80        0.80     0.60         3.80
295              1.40    0.40          6.40     5.00    17.60   1.20       1.60       1.80   6.60  2.00         7.20            2.00           2.20        3.20       0.40           1.60        0.60     0.40         2.80
300              0.20    1.80          7.60     6.00    16.80   2.40       1.80       3.20   6.40  3.40         9.00            1.20           2.40        5.20       1.60           3.40        0.60     1.00         3.60
305              0.40    1.00          8.60     8.60    11.80   1.00       1.20       1.40   7.20  1.60         8.20            1.20           2.20        1.80       0.20           1.40        1.80     1.40         2.80
310              1.40    0.80          7.20     6.00    17.60   2.20       1.80       1.00   7.20  0.80         7.00            2.20           1.40        3.60       1.00           1.00        0.60     0.80         2.80
315              1.60    1.00          9.00     6.60    16.40   2.60       2.00       3.20   7.20  3.00         7.40            2.00           2.40        3.00       0.80           3.40        1.20     1.20         2.80
320              1.00    0.80          7.00     6.20    13.40   1.40       2.20       1.20   5.80  2.00         7.60            2.00           2.60        2.20       0.80           1.40        0.80     0.80         3.00
325              0.60    0.80          9.80     7.60    19.00   3.00       1.60       2.80   9.20  2.20         8.80            2.00           1.60        3.00       1.20           2.80        1.00     1.00         3.40
330              0.60    0.40          7.60     6.20    17.80   2.80       2.60       2.00   7.60  2.20         7.20            2.80           2.20        3.00       0.60           1.60        0.60     0.60         2.80
335              1.20    1.40          9.60     7.60    15.80   1.80       2.00       2.00   8.40  1.80         9.60            2.20           1.80        3.20       1.00           2.20        0.80     0.60         3.60
340              0.40    0.60          6.20     5.00    14.80   0.80       1.80       2.20   4.80  2.60         6.20            1.00           2.20        2.20       0.80           2.60        0.80     1.00         1.80
345              1.00    0.80          9.00     7.40    14.40   2.80       1.20       2.20   8.60  2.40         8.00            1.60           3.20        4.00       1.60           2.20        0.80     0.80         3.20
350              1.00    1.40          6.60     7.00    16.20   0.80       3.00       1.80   5.40  1.00         8.40            2.80           1.00        2.80       1.20           1.40        0.80     0.80         4.20
355              0.80    1.20          7.60     5.60    15.00   1.20       1.20       2.60   6.60  2.20         7.20            1.40           1.80        4.00       0.60           2.20        1.00     1.60         2.20
360              0.40    1.20          8.00     6.40    15.60   2.20       1.40       1.80   6.60  2.80         6.80            0.80           2.40        2.20       0.60           2.40        1.20     1.20         2.00
365              1.60    1.00          8.20     7.80    16.80   2.80       2.40       1.80   7.80  1.60         9.20            3.00           2.00        2.80       0.60           1.80        2.00     1.40         4.00
370              1.60    0.00          8.00     9.20    16.20   0.80       3.20       1.40   6.80  1.80         9.60            2.60           1.80        3.60       1.60           1.40        0.60     0.40         3.00
375              0.60    1.20          8.80     5.00    14.80   2.00       1.20       2.20   8.40  1.40         6.40            1.80           2.00        2.20       0.60           2.00        0.00     0.20         2.20
