"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1450","0.000","83","78","747","651","1494","174","203","208","710","198","741","184","202","310","98","202","82","102","298"
"1451","0.050","84","95","681","626","1365","168","156","198","635","191","723","160","188","284","79","184","82","69","298"
"1452","0.100","77","80","704","552","1405","141","156","170","571","193","654","137","186","262","76","173","79","86","260"
"1453","0.150","72","88","664","598","1278","141","143","179","582","160","638","151","177","211","76","173","81","84","261"
"1454","0.200","78","68","586","524","1224","150","158","159","520","158","631","138","183","214","82","173","77","77","228"
"1455","0.250","47","63","566","518","1090","133","134","152","520","165","560","140","153","225","62","151","50","68","214"
"1456","0.300","62","62","569","480","1059","115","124","131","435","138","581","116","156","220","59","117","66","52","210"
"1457","0.350","55","67","484","445","1042","128","113","142","459","135","515","104","133","197","71","159","57","62","207"
"1458","0.400","57","53","514","431","1035","109","134","114","426","126","517","149","139","207","73","119","50","58","212"
"1459","0.450","58","45","483","418","1012","99","109","134","404","129","457","112","131","178","66","144","63","50","190"
"1460","0.500","56","62","445","391","887","114","96","114","402","131","492","94","113","187","59","142","54","51","180"
"1461","0.550","49","46","419","362","829","121","106","108","373","116","434","92","123","182","53","124","56","46","157"
"1462","0.600","45","45","417","318","873","98","77","110","340","99","416","97","114","161","49","119","44","43","163"
"1463","0.650","45","46","430","332","776","80","85","104","341","118","363","88","97","129","43","111","38","45","142"
"1464","0.700","36","40","403","286","723","76","95","99","346","83","366","84","76","141","45","107","45","55","163"
"1465","0.750","53","49","363","285","715","75","61","103","304","96","349","70","101","134","35","95","44","44","134"
"1466","0.800","36","38","322","272","672","80","65","87","298","90","341","89","104","121","33","83","37","45","125"
"1467","0.850","30","41","295","252","632","80","101","73","295","85","314","73","76","123","44","92","47","47","126"
"1468","0.900","36","30","291","269","631","74","68","87","289","71","298","73","78","126","37","78","34","36","115"
"1469","0.950","35","36","287","249","582","52","58","65","277","81","282","57","71","121","34","78","47","27","102"
"1470","1.000","28","32","284","216","531","83","78","81","255","72","278","50","83","84","31","70","32","23","97"
"1471","1.050","34","33","267","207","510","43","56","78","236","68","251","66","63","110","29","73","34","36","117"
"1472","1.100","33","35","237","201","514","52","43","55","242","57","298","55","65","86","31","73","29","40","81"
"1473","1.150","36","29","239","205","476","72","59","53","222","53","228","66","62","93","28","63","27","21","111"
"1474","1.200","34","23","216","182","420","41","51","81","176","69","209","58","66","83","23","62","25","16","104"
"1475","1.250","31","25","227","192","389","43","46","55","195","53","219","48","52","68","30","50","19","23","71"
"1476","1.300","19","22","223","191","384","49","48","61","172","68","210","39","55","83","22","48","17","19","65"
"1477","1.350","24","16","193","171","360","43","44","46","188","48","200","60","41","88","19","65","18","18","73"
"1478","1.400","24","21","179","142","362","42","44","43","154","44","158","48","51","69","24","55","28","12","72"
"1479","1.450","22","19","173","153","356","38","33","49","164","61","151","46","46","71","23","45","22","15","70"
"1480","1.500","21","13","181","146","338","37","44","52","122","52","185","43","48","53","19","38","25","28","62"
"1481","1.550","15","24","154","137","311","47","30","45","160","37","161","34","46","64","21","33","23","15","62"
"1482","1.600","16","21","130","128","278","33","42","33","136","46","128","34","32","61","16","41","20","13","45"
"1483","1.650","21","14","124","103","304","36","33","45","144","40","133","44","37","58","17","41","20","21","58"
"1484","1.700","24","13","126","100","306","29","21","37","125","35","140","29","35","50","13","38","10","10","54"
"1485","1.750","19","10","131","85","274","31","32","39","114","43","123","23","35","43","16","31","17","14","45"
"1486","1.800","11","11","110","111","233","31","26","34","103","34","129","30","36","53","13","29","13","16","36"
"1487","1.850","9","15","114","107","231","22","34","29","90","34","102","19","36","48","7","28","11","17","37"
"1488","1.900","10","14","110","80","242","21","25","30","101","28","111","22","26","31","13","21","12","10","42"
"1489","1.950","8","14","87","117","232","20","18","23","92","27","108","28","32","41","13","28","12","12","47"
"1490","2.000","13","15","108","86","175","25","35","34","68","29","109","26","26","33","10","19","12","17","35"
"1491","2.050","11","17","108","85","178","31","27","28","93","23","104","20","31","44","5","33","8","17","24"
"1492","2.100","7","12","94","78","174","13","20","19","77","31","86","19","18","45","16","23","10","7","37"
"1493","2.150","16","9","84","81","172","14","20","32","79","23","84","22","24","21","8","24","6","11","36"
"1494","2.200","12","6","81","63","177","13","20","25","74","35","75","22","22","34","7","20","9","11","20"
"1495","2.250","17","11","84","62","161","21","21","25","74","14","97","14","23","31","12","30","10","14","24"
"1496","2.300","8","7","73","57","163","16","24","24","55","24","73","18","15","23","6","17","11","11","24"
"1497","2.350","11","8","64","60","165","20","17","20","58","9","58","11","19","33","6","18","4","14","20"
"1498","2.400","15","6","47","52","114","19","18","13","48","16","78","15","17","26","6","12","10","12","22"
"1499","2.450","8","2","58","63","149","22","13","12","72","22","66","10","14","22","5","14","7","7","34"
"1500","2.500","8","7","50","50","125","11","15","19","37","9","66","14","11","27","6","19","5","7","21"
"1501","2.550","4","7","56","54","133","14","11","14","50","15","72","13","16","24","6","18","6","9","15"
"1502","2.600","5","9","61","57","108","4","13","14","36","14","58","13","16","19","9","12","6","11","16"
"1503","2.650","4","5","53","42","112","10","11","12","51","12","50","14","18","26","4","13","9","1","27"
"1504","2.700","5","8","50","39","117","12","9","11","45","8","44","11","12","18","5","10","9","3","10"
"1505","2.750","3","5","53","32","83","12","8","15","31","14","45","12","15","19","7","15","7","4","21"
"1506","2.800","6","4","43","33","98","4","11","18","42","5","46","11","19","18","8","13","3","8","17"
"1507","2.850","3","6","50","33","87","9","8","4","35","9","49","15","14","15","3","13","8","3","21"
"1508","2.900","3","1","52","31","81","12","13","12","33","7","35","9","13","21","3","17","5","9","13"
"1509","2.950","3","5","34","37","74","10","9","11","38","6","42","11","7","17","4","7","3","0","13"
"1510","3.000","8","5","41","36","84","8","7","17","29","6","29","7","7","20","3","14","1","5","18"
"1511","3.050","7","3","39","38","68","9","6","5","39","12","42","6","7","18","3","10","6","2","21"
"1512","3.100","3","3","38","27","52","9","4","13","25","10","31","6","10","8","2","5","5","2","14"
"1513","3.150","9","5","38","25","65","11","7","5","23","10","24","10","7","12","5","10","5","4","8"
"1514","3.200","5","4","32","31","65","10","2","11","23","10","30","12","7","11","0","7","2","1","13"
"1515","3.250","2","2","24","17","53","9","4","7","19","11","26","5","6","20","3","9","1","2","10"
