"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"10","0","0.00","0.00","14.80","2.80","24.60","4.00","3.20","8.20","12.40","5.60","5.40","4.00","4.40","0.40","0.00","6.80","0.00","0.00","1.80"
"11","5","0.00","0.00","10.60","9.20","25.60","1.80","2.60","4.20","11.20","6.00","15.00","2.20","6.80","3.20","0.00","5.80","0.00","0.00","6.40"
"12","10","0.00","0.20","12.20","9.00","23.80","3.60","1.20","2.20","13.20","3.20","12.80","1.00","3.40","7.00","2.00","2.00","0.00","0.20","6.60"
"13","15","0.00","1.00","9.20","5.60","11.20","0.40","1.40","2.20","6.00","2.80","7.00","1.20","2.80","3.80","2.60","2.40","0.40","0.60","4.20"
"14","20","0.00","0.80","1.40","2.40","0.00","0.00","0.00","0.40","0.60","1.00","2.80","0.00","1.20","1.00","0.40","1.00","0.40","0.00","1.20"
"15","25","0.00","0.40","0.00","0.00","5.20","0.60","0.00","0.00","0.20","0.00","0.20","0.00","0.00","1.80","0.00","0.00","0.00","0.20","0.00"
"16","30","0.40","1.60","1.40","1.60","1.60","0.00","0.20","0.00","0.80","0.00","1.60","0.40","0.00","1.00","0.60","0.00","1.40","1.40","1.00"
"17","35","0.80","1.00","4.60","5.20","20.00","3.40","1.20","2.60","4.60","1.00","6.80","1.20","0.60","2.40","0.40","2.20","1.00","1.00","2.00"
"18","40","1.20","0.60","12.40","9.00","20.00","1.60","3.00","2.60","11.20","3.20","9.80","3.00","2.60","3.60","1.00","2.20","1.60","1.60","3.20"
"19","45","2.20","0.80","10.00","9.20","22.40","1.20","2.20","4.40","7.60","4.00","11.20","2.60","4.00","2.60","1.20","3.80","1.00","1.00","5.40"
"20","50","1.00","1.20","8.40","10.80","21.20","2.60","2.80","2.40","8.60","2.60","13.80","2.80","3.40","6.00","1.80","3.40","1.00","1.20","5.60"
"21","55","0.60","2.40","10.80","7.40","24.40","2.60","2.00","2.40","10.00","2.60","10.80","1.80","2.60","5.20","1.40","2.00","1.20","2.00","4.00"
"22","60","1.60","1.20","13.00","12.00","22.00","2.60","2.80","2.20","10.00","2.60","11.20","3.20","2.60","5.40","1.40","2.60","2.20","1.20","4.40"
"23","65","1.80","1.40","11.20","8.60","23.20","3.00","3.00","4.60","10.20","3.60","10.20","2.60","2.80","3.20","0.40","4.00","1.40","1.80","2.40"
"24","70","2.00","0.20","10.00","10.80","20.00","2.00","2.40","2.20","9.00","2.80","11.60","2.60","3.40","2.40","0.80","2.60","1.00","0.40","4.00"
"25","75","0.80","0.80","11.00","7.00","21.80","2.40","3.00","3.00","11.80","2.80","9.60","2.60","2.60","4.80","1.00","2.60","1.00","1.00","4.40"
"26","80","0.60","1.20","14.40","9.40","22.40","3.20","1.60","3.80","11.40","2.60","11.20","1.40","2.80","4.00","1.20","3.60","1.00","1.00","4.80"
