"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"387","0","0.000000","0.000000","0.004472","0.009204","0.004131","0.008759","0.011857","0.001306","0.001600","0.004238","0.003957","0.001524","0.003565","0.003166","0.000000","0.004139","0.000000","0.000000","0.001747"
"388","5","0.000000","0.000000","0.003838","0.004913","0.004172","0.006172","0.016115","0.001490","0.001671","0.003883","0.007067","0.001839","0.003531","0.003487","0.000000","0.003548","0.000000","0.000000","0.001502"
"389","10","0.000000","0.002187","0.003842","0.004016","0.003611","0.006288","0.015521","0.001521","0.001344","0.002895","0.004871","0.001327","0.003834","0.004157","0.003497","0.003061","0.000000","0.043737","0.001264"
"390","15","0.000000","0.001771","0.003839","0.004958","0.004933","0.005329","0.010551","0.002387","0.001708","0.004576","0.006826","0.001025","0.003753","0.007910","0.004359","0.003785","0.003622","0.003302","0.001399"
"391","20","0.000000","0.001864","0.003514","0.003615","0.000000","0.000000","0.000000","0.001152","0.001103","0.003504","0.003518","0.000000","0.004070","0.003441","0.001473","0.011120","0.003401","0.000000","0.001180"
"392","25","0.000000","0.001204","0.000000","0.000000","6.977620","3.062263","0.000000","0.000000","0.001244","0.000000","0.003661","0.000000","0.000000","0.008859","0.000000","0.000000","0.000000","0.003637","0.000000"
"393","30","0.007799","0.001945","0.004093","0.003725","0.175764","0.000000","0.008435","0.000000","0.001358","0.000000","0.003471","0.001665","0.000000","0.004015","0.001679","0.000000","0.003736","0.004074","0.001340"
"394","35","0.011128","0.001522","0.005292","0.006679","12.879719","9.996200","0.015763","0.001511","0.001377","0.005959","0.005110","0.001253","0.003376","0.003502","0.003406","0.004687","0.005287","0.004601","0.002011"
"395","40","0.014176","0.002175","0.003609","0.004322","0.207014","0.334009","0.008729","0.001143","0.001487","0.007991","0.005861","0.001219","0.003264","0.007689","0.001254","0.010052","0.008207","0.003670","0.001372"
"396","45","0.009392","0.001159","0.004323","0.005176","0.225182","0.310202","0.008493","0.001980","0.001340","0.004893","0.005181","0.001264","0.005363","0.006463","0.007781","0.003625","0.005408","0.010633","0.001201"
"397","50","0.022846","0.002473","0.003893","0.004453","0.169353","0.234696","0.010653","0.001588","0.001798","0.004123","0.005028","0.001846","0.003519","0.007024","0.006813","0.006450","0.003450","0.004967","0.001691"
"398","55","0.008746","0.001827","0.003961","0.003443","0.213175","0.318316","0.012335","0.001278","0.001459","0.003378","0.003680","0.001166","0.004592","0.003544","0.001267","0.007554","0.009701","0.008205","0.001559"
"399","60","0.013692","0.002403","0.004170","0.004897","0.153472","0.253195","0.013617","0.001983","0.001302","0.003443","0.005878","0.001561","0.003815","0.003438","0.001296","0.006069","0.005424","0.005092","0.002344"
"400","65","0.012760","0.001747","0.003899","0.004676","0.113544","0.126865","0.008150","0.001673","0.001213","0.005263","0.004115","0.001439","0.003915","0.005014","0.001472","0.008116","0.003420","0.003373","0.001201"
"401","70","0.007871","0.001482","0.003671","0.004719","0.109641","0.171988","0.007435","0.001722","0.001540","0.005437","0.005087","0.001062","0.003221","0.006831","0.002028","0.003612","0.004665","0.003683","0.001395"
"402","75","0.007584","0.001685","0.004292","0.003400","0.041110","0.049093","0.010285","0.001317","0.001424","0.006301","0.005361","0.001427","0.003615","0.004090","0.001547","0.004050","0.003942","0.003418","0.001533"
"403","80","0.007109","0.001373","0.003957","0.003765","0.047800","0.057268","0.007564","0.001648","0.001674","0.002839","0.007295","0.001351","0.003939","0.009215","0.001194","0.003837","0.011278","0.003300","0.001803"
"404","85","0.007333","0.001850","0.003817","0.009377","0.032777","0.032347","0.007484","0.001111","0.001284","0.004600","0.006444","0.001236","0.003777","0.003469","0.001223","0.003741","0.003482","0.011046","0.001074"
"405","90","0.007627","0.001457","0.003750","0.005470","0.021056","0.032546","0.007666","0.001197","0.001395","0.005888","0.003680","0.001332","0.003576","0.006993","0.001535","0.003270","0.002976","0.003706","0.001616"
"406","95","0.007618","0.002230","0.003949","0.006054","0.022597","0.031069","0.007818","0.001441","0.001512","0.003927","0.004760","0.001768","0.003432","0.008405","0.001799","0.009071","0.003210","0.003720","0.001219"
"407","100","0.006766","0.001674","0.003528","0.003429","0.088217","0.075302","0.009844","0.001579","0.001277","0.003193","0.004699","0.001510","0.003144","0.003187","0.001270","0.004273","0.004216","0.008597","0.001929"
"408","105","0.007206","0.001424","0.004076","0.005280","0.024506","0.043027","0.009955","0.001698","0.001346","0.008167","0.003332","0.001172","0.003538","0.003688","0.001259","0.003808","0.003869","0.010852","0.001664"
"409","110","0.008547","0.001247","0.003481","0.005920","0.016899","0.014717","0.008268","0.001183","0.001542","0.002703","0.004224","0.001310","0.003453","0.005505","0.007462","0.003774","0.003546","0.003222","0.002282"
"410","115","0.040347","0.001167","0.005396","0.009649","0.014742","0.020248","0.017789","0.001480","0.003739","0.003123","0.007486","0.001645","0.004283","0.011270","0.001549","0.003706","0.003314","0.003953","0.001371"
"411","120","0.011630","0.002276","0.004534","0.006177","0.015713","0.039484","0.011068","0.003774","0.001262","0.003041","0.004057","0.002209","0.004093","0.005104","0.001562","0.003501","0.003277","0.004257","0.001683"
"412","125","0.010065","0.001352","0.004330","0.003505","0.018715","0.016574","0.007223","0.001566","0.001301","0.002962","0.005626","0.001900","0.004358","0.005665","0.001545","0.007256","0.012836","0.008531","0.001390"
"413","130","0.008693","0.002098","0.003838","0.006044","0.012835","0.024091","0.006887","0.001184","0.001484","0.005241","0.005519","0.001615","0.003722","0.003941","0.001170","0.003450","0.003779","0.003524","0.001488"
"414","135","0.019177","0.001421","0.004380","0.006973","0.017906","0.021783","0.007048","0.001312","0.002152","0.002896","0.004051","0.001777","0.003763","0.004274","0.001145","0.006509","0.003375","0.003139","0.001459"
"415","140","0.007442","0.001627","0.004413","0.004202","0.011272","0.020710","0.010583","0.001423","0.001504","0.002793","0.004131","0.001472","0.003797","0.007436","0.006124","0.004154","0.003627","0.021681","0.001387"
"416","145","0.007622","0.001937","0.003631","0.004110","0.013124","0.022357","0.007283","0.001468","0.001419","0.005272","0.004254","0.001162","0.004289","0.004112","0.001527","0.003943","0.003322","0.003098","0.001421"
"417","150","0.013452","0.001130","0.003688","0.003285","0.018498","0.025560","0.007793","0.001294","0.001474","0.002974","0.005115","0.001085","0.004133","0.004099","0.001252","0.005755","0.003655","0.003259","0.001455"
"418","155","0.006914","0.001061","0.004030","0.006525","0.018450","0.020533","0.008930","0.001244","0.001542","0.007008","0.005386","0.002083","0.004298","0.003474","0.001192","0.004487","0.003481","0.005313","0.001510"
"419","160","0.006874","0.001234","0.003926","0.004430","0.010202","0.020855","0.006893","0.001260","0.001374","0.005518","0.005449","0.002119","0.003591","0.007330","0.001464","0.005954","0.004279","0.003029","0.001277"
"420","165","0.006912","0.001729","0.004101","0.004803","0.017177","0.032356","0.007139","0.001500","0.001562","0.003215","0.004344","0.001568","0.003721","0.003549","0.005457","0.004441","0.003933","0.003222","0.001490"
"421","170","0.006195","0.001329","0.003727","0.004429","0.013340","0.019547","0.006254","0.001307","0.001700","0.004531","0.006189","0.001457","0.003615","0.009083","0.001003","0.003699","0.003544","0.003538","0.001624"
"422","175","0.012967","0.001368","0.003836","0.006012","0.013585","0.031235","0.013458","0.001601","0.001602","0.005326","0.004821","0.001353","0.003937","0.004747","0.006535","0.006138","0.004223","0.003555","0.001226"
"423","180","0.012677","0.001602","0.004083","0.003979","0.015405","0.022848","0.006744","0.001656","0.001423","0.005885","0.007641","0.001581","0.003676","0.005044","0.001210","0.003507","0.003928","0.003578","0.001352"
"424","185","0.006232","0.002595","0.003562","0.005216","0.020950","0.021482","0.007866","0.001128","0.001225","0.002975","0.005105","0.001424","0.003507","0.003886","0.007913","0.004674","0.003282","0.003344","0.001233"
"425","190","0.006920","0.001274","0.004037","0.004945","0.027032","0.043023","0.007263","0.001480","0.001300","0.002999","0.005832","0.001755","0.004607","0.007767","0.001746","0.006817","0.003617","0.009614","0.001358"
