Title: ECSA-AnXlR8fLjpDf2bwHGWAyaMSMCPPPZPqh Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    AnXlR8fLjpDf2bwHGWAyaMSMCPPPZPqh.14N


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue  home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
615              1.20    0.60          5.40     6.00    11.00   1.40       0.60       1.60  5.00  1.60         6.00            1.20           1.60        2.00       0.20           1.20        0.80     1.00         2.80
620              0.60    0.40          5.40     5.00    12.40   1.60       1.80       1.20  5.00  1.60         6.40            1.20           2.00        2.00       0.40           1.40        0.60     0.40         1.60
625              0.80    0.60          6.60     4.40    11.00   2.00       1.40       1.40  5.80  1.40         5.80            1.60           1.20        1.80       0.60           1.60        0.40     0.60         2.00
630              0.60    0.40          6.60     3.40    11.60   1.20       1.00       1.80  6.40  2.00         4.60            1.00           1.80        1.80       0.20           1.60        0.40     0.20         1.80
635              0.40    0.80          4.20     5.20    10.40   1.40       1.20       1.60  4.20  1.60         5.40            1.40           1.80        2.80       1.00           1.80        0.80     1.00         2.20
640              0.40    0.40          6.00     5.20    11.20   1.60       1.60       0.60  4.40  0.60         6.00            1.20           0.80        2.00       0.80           0.40        0.60     0.60         2.80
645              1.20    0.80          5.60     4.60    12.20   1.60       1.80       1.80  5.80  1.00         5.60            2.40           1.00        2.80       1.00           1.40        0.40     0.60         1.60
650              0.60    1.40          6.20     5.60    11.40   1.00       1.40       1.40  4.20  2.00         5.40            1.00           1.40        2.00       1.00           1.80        1.20     1.00         2.20
655              0.60    1.20          5.00     6.00    12.20   0.80       1.00       2.00  4.00  1.60         6.80            1.00           1.80        2.40       1.20           2.00        1.00     1.00         2.80
660              1.20    0.80          5.00     4.40    10.20   1.00       1.20       1.00  4.60  1.60         6.20            1.20           2.00        2.00       0.00           1.00        0.80     1.40         2.00
665              0.80    0.20          7.80     5.60    11.20   2.60       1.20       1.60  6.40  1.00         4.80            1.40           0.60        2.00       1.00           1.60        1.00     0.20         2.00
670              1.00    0.40          5.20     5.00    13.40   1.20       2.60       2.20  5.40  2.20         6.00            2.20           2.40        2.00       0.80           1.60        0.20     0.20         2.80
675              0.20    1.00          4.80     4.40    10.40   1.20       1.20       1.00  3.80  1.40         6.20            1.40           1.20        2.40       0.40           1.80        0.40     0.60         2.40
680              0.40    0.40          6.20     6.00    12.80   1.60       1.00       0.80  5.20  1.00         7.00            0.80           1.20        2.80       1.60           0.80        1.40     1.20         2.60
685              0.80    1.40          5.40     5.00    11.40   1.60       1.80       1.00  5.00  0.80         5.00            2.00           0.80        2.20       0.20           0.80        0.60     1.00         1.60
690              1.20    0.60          6.80     5.40    11.40   1.60       0.80       1.60  6.40  1.80         5.80            0.60           1.80        1.80       0.40           1.60        1.00     0.80         2.00
695              0.80    0.40          6.00     3.40    10.00   1.00       1.40       2.40  4.80  1.20         3.20            1.80           1.20        1.80       0.80           2.40        0.80     0.60         0.80
700              0.40    0.40          5.20     4.20    10.40   0.80       1.00       1.60  4.80  2.60         5.80            0.80           2.60        1.00       0.40           1.60        0.40     0.40         2.80
705              0.80    0.60          4.00     5.40    10.80   0.60       1.00       1.60  2.60  1.40         6.60            1.20           1.20        2.80       0.80           1.20        0.20     0.40         3.00
710              0.40    0.60          5.20     5.00    11.00   1.40       1.20       1.60  4.80  1.60         6.60            1.00           1.80        2.60       1.20           2.00        0.60     0.40         2.60
715              0.60    1.00          4.00     4.80    10.80   1.20       1.60       1.00  3.80  1.40         5.80            1.80           1.00        2.60       0.80           1.20        0.40     0.60         2.40
720              0.80    1.40          6.20     3.80    10.40   1.00       1.20       0.80  4.60  0.80         4.20            0.80           1.40        2.60       0.20           0.60        1.80     1.60         1.00
725              0.80    0.00          6.40     6.20    12.20   1.40       1.80       1.40  6.00  0.80         5.20            2.40           0.80        1.40       0.60           1.60        0.60     0.60         2.00
730              1.00    0.40          5.80     4.00    10.40   1.20       1.60       1.40  5.40  1.60         5.20            1.60           1.20        1.20       0.00           1.00        0.40     0.40         0.60
735              0.20    0.40          5.00     3.80    10.20   2.20       1.40       1.80  5.80  2.00         5.20            1.00           1.80        1.60       0.00           2.00        0.00     0.20         1.80
740              0.60    0.00          7.20     4.00    12.20   1.00       1.40       1.80  6.20  1.40         4.80            1.60           1.80        1.80       1.00           1.40        0.40     0.20         2.60
745              0.20    0.40          6.40     4.20    10.00   2.00       0.40       2.20  6.00  1.80         5.80            0.20           1.40        2.00       0.20           2.80        0.00     0.00         2.60
750              0.20    0.80          5.00     3.00    12.20   1.80       1.60       1.60  5.00  1.60         4.60            1.60           2.00        2.40       0.80           1.20        0.40     0.60         2.20
755              0.40    0.60          5.00     5.40    11.80   1.20       1.60       0.80  3.60  1.60         7.00            1.80           1.80        3.00       1.00           1.00        1.00     1.20         2.60
760              0.40    1.20          6.80     5.80    11.40   1.60       1.00       1.40  5.20  1.00         5.40            0.60           0.80        2.40       1.20           1.60        1.00     0.80         2.20
765              1.20    1.00          4.80     5.60    11.40   1.00       2.00       1.20  4.20  1.40         6.60            2.40           1.60        2.80       0.80           1.20        0.80     0.80         2.40
770              0.80    1.20          6.00     5.60    12.40   2.20       1.40       0.60  5.20  1.20         5.40            1.20           1.20        2.60       0.60           0.60        1.20     1.20         1.80
775              1.20    0.20          6.20     5.40    11.40   1.40       2.40       1.60  5.40  1.40         5.80            2.60           0.80        0.80       0.80           1.40        0.80     0.80         2.00
780              0.80    1.00          5.20     4.80    10.80   2.00       0.80       1.00  5.40  1.20         6.00            1.00           1.40        2.20       0.20           1.20        0.40     0.40         1.20
785              0.80    0.20          6.80     4.60    11.20   1.40       1.60       1.60  6.00  1.00         4.20            2.00           1.00        0.80       0.80           1.00        0.80     0.60         1.60
