"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"387","0","0.000000","0.000000","0.004756","0.009165","0.005259","0.007880","0.015032","0.002148","0.002105","0.004088","0.007109","0.001743","0.005364","0.010108","0.000000","0.007123","0.000000","0.000000","0.001978"
"388","5","0.000000","0.000000","0.004937","0.007786","0.005476","0.012435","0.009541","0.001934","0.002239","0.006480","0.005851","0.001790","0.004522","0.004910","0.000000","0.005301","0.000000","0.000000","0.002193"
"389","10","0.000000","0.000000","0.005287","0.005071","0.005124","0.009840","0.009996","0.003338","0.002345","0.004015","0.006594","0.001943","0.005859","0.007227","0.002467","0.009644","0.000000","0.000000","0.003027"
"390","15","0.000000","0.002048","0.004885","0.007587","0.004858","0.009857","0.009769","0.001905","0.002413","0.008309","0.005538","0.001763","0.004923","0.005746","0.003644","0.006310","0.003621","0.009327","0.002373"
"391","20","0.010688","0.002158","0.004784","0.006042","0.005393","0.007958","0.012915","0.001886","0.002141","0.004532","0.006235","0.001945","0.005132","0.005778","0.003160","0.004726","0.006429","0.005419","0.002060"
"392","25","0.015694","0.002102","0.004705","0.007540","0.004564","0.008012","0.013211","0.002762","0.002344","0.006985","0.005598","0.002198","0.004759","0.006613","0.004730","0.007100","0.007255","0.009025","0.002129"
"393","30","0.010197","0.001842","0.004683","0.005813","0.005739","0.061645","0.014304","0.002316","0.002066","0.003511","0.005538","0.002662","0.004672","0.005511","0.001918","0.009284","0.006586","0.005598","0.001929"
"394","35","0.012453","0.002138","0.004050","0.004493","0.005232","0.010926","0.009362","0.001357","0.001571","0.002705","0.005072","0.001232","0.003244","0.004972","0.001312","0.003762","0.008999","0.003995","0.002479"
"395","40","0.007225","0.001087","0.003840","0.003425","0.007035","0.005962","0.008078","0.001029","0.001282","0.015275","0.006029","0.001787","0.005988","0.003187","0.000000","0.010822","0.003051","0.003470","0.001894"
"396","45","0.000000","0.000000","0.003884","0.003738","0.000000","0.000000","0.000000","0.000000","0.001349","0.003155","0.003860","0.000000","0.003972","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"397","50","0.006220","0.000000","0.003586","0.003708","9.563184","3.275519","0.000000","0.001070","0.001186","0.000000","0.007122","0.001082","0.000000","0.003451","0.000000","0.000000","0.000000","0.000000","0.001303"
