"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"10","0","0.00","0.00","38.40","7.20","65.40","8.80","10.20","16.00","30.40","12.60","14.40","11.20","11.40","0.20","0.00","15.40","0.00","0.00","4.60"
"11","5","0.00","0.00","25.20","20.80","53.40","6.40","4.60","11.60","26.80","15.00","33.60","3.40","15.80","6.60","0.00","13.20","0.00","0.00","12.00"
"12","10","0.00","0.00","31.40","22.00","62.20","9.80","3.80","6.60","30.20","7.20","33.00","3.80","7.80","15.40","5.20","6.20","0.00","0.00","19.20"
"13","15","0.00","5.00","27.80","19.00","60.00","5.20","3.60","9.20","26.00","8.80","27.20","4.00","7.80","17.60","7.40","9.20","1.40","2.20","13.80"
"14","20","1.20","5.20","22.60","23.20","53.80","4.60","3.60","8.20","17.40","8.00","26.40","3.20","9.40","14.00","5.40","9.20","5.60","6.40","14.60"
"15","25","3.80","6.40","21.20","25.60","53.20","6.00","5.00","5.80","17.40","7.20","31.00","5.80","6.40","13.60","3.00","5.20","5.60","5.60","10.20"
"16","30","6.00","3.20","22.60","25.60","31.20","1.80","8.20","2.60","15.60","3.20","24.60","8.20","4.20","6.80","2.20","3.20","4.80","3.40","10.40"
"17","35","2.80","0.80","12.00","12.40","14.40","1.40","3.80","1.80","8.40","2.20","10.80","3.20","2.60","2.20","1.20","2.20","1.40","1.20","2.20"
"18","40","0.80","0.40","5.40","3.60","3.40","0.40","2.60","1.00","3.40","1.40","3.00","2.00","1.60","0.80","0.00","1.00","0.20","0.20","1.00"
"19","45","0.00","0.00","0.60","0.20","0.00","0.00","0.00","0.00","0.40","0.20","0.20","0.00","0.20","0.00","0.00","0.00","0.00","0.00","0.00"
"20","50","0.20","0.00","0.80","0.80","4.80","0.80","0.00","0.20","1.40","0.00","2.00","0.40","0.00","0.40","0.00","0.00","0.00","0.00","0.20"
"21","55","0.40","0.00","2.20","1.80","1.60","0.40","1.00","0.00","1.80","0.20","1.00","0.60","0.00","0.40","0.20","0.20","0.00","0.00","0.60"
"22","60","0.00","0.00","0.80","0.60","1.00","0.20","0.40","0.00","0.80","0.00","1.00","0.40","0.20","0.40","0.00","0.00","0.00","0.00","0.40"
"23","65","0.40","1.00","2.40","2.20","13.20","0.20","0.60","1.00","2.60","0.40","4.20","0.80","0.20","3.00","1.00","0.60","0.00","0.00","1.40"
"24","70","1.20","1.00","5.60","6.80","17.00","1.20","1.80","2.00","6.40","1.60","8.40","1.60","1.60","2.80","1.00","2.20","1.00","1.20","2.80"
"25","75","0.60","0.80","9.00","7.60","18.00","1.80","1.00","2.00","7.80","1.60","6.80","1.20","1.60","2.60","0.20","1.20","1.20","1.20","2.20"
"26","80","1.00","0.60","9.20","5.60","11.00","1.00","1.40","2.40","6.80","2.80","5.60","1.40","2.60","3.40","1.00","2.80","1.00","0.80","2.20"
"27","85","1.40","0.80","7.00","6.40","17.80","4.60","1.80","2.00","7.40","2.40","8.00","2.00","2.00","3.60","1.80","2.40","0.60","0.60","3.20"
"28","90","1.20","2.00","8.80","6.40","14.20","3.80","2.40","1.20","8.00","1.00","6.80","3.00","1.60","2.60","0.60","0.60","1.00","1.00","2.00"
"29","95","1.00","0.80","8.20","6.60","11.60","1.20","2.80","1.20","7.40","1.40","7.40","2.20","1.20","1.20","0.60","1.80","0.80","1.00","2.20"
"30","100","1.20","0.20","8.00","6.60","16.40","0.40","2.40","2.40","6.00","1.40","6.80","2.60","1.60","2.40","1.00","1.60","1.00","1.20","2.40"
"31","105","1.00","0.80","4.20","6.20","9.20","0.60","1.80","1.60","3.40","2.60","7.40","1.40","2.60","2.20","0.80","2.20","0.60","0.20","3.20"
"32","110","0.20","0.80","3.00","4.00","7.00","0.80","0.80","0.40","2.60","1.00","5.00","0.60","1.20","2.40","1.20","0.80","0.00","0.40","2.20"
"33","115","0.40","0.60","4.00","2.00","6.00","1.00","0.60","1.20","3.40","1.00","2.20","0.60","0.40","1.40","0.00","1.20","0.60","0.20","1.00"
"34","120","0.60","1.00","5.00","3.20","15.20","2.80","1.00","1.60","5.00","1.60","4.80","1.60","1.40","2.00","0.80","1.40","0.80","1.00","1.80"
"35","125","1.40","1.20","7.40","7.20","16.40","1.20","2.20","2.00","6.40","2.00","7.40","3.00","2.60","2.20","0.00","2.20","1.60","1.60","1.40"
"36","130","0.60","1.00","10.40","9.40","20.60","2.20","2.60","2.20","10.80","1.60","9.60","1.60","1.00","4.40","1.60","2.00","1.00","1.40","4.40"
"37","135","0.80","0.40","9.40","6.80","15.80","2.60","1.80","3.20","7.00","2.20","7.40","1.40","2.20","1.60","0.60","2.20","1.40","0.80","2.60"
"38","140","0.80","1.00","10.40","7.80","17.80","0.80","2.20","2.60","9.20","3.40","8.20","2.80","3.80","3.60","1.00","3.60","0.80","1.00","3.40"
"39","145","1.20","0.20","6.20","5.80","9.00","0.80","1.20","1.20","4.60","1.60","8.00","0.80","1.80","1.80","0.40","1.20","1.00","0.80","2.60"
"40","150","0.80","0.20","4.60","4.60","11.80","1.00","2.00","1.80","4.20","1.40","5.60","1.80","1.60","1.60","0.20","2.00","0.20","0.20","1.60"
"41","155","0.40","1.40","5.20","4.00","16.40","1.80","1.40","2.00","6.20","2.20","5.40","1.60","1.60","3.60","0.40","1.60","0.80","1.00","1.40"
"42","160","0.80","1.00","10.20","7.60","14.40","2.00","0.60","1.60","7.60","1.80","7.80","0.60","2.40","3.20","1.20","1.60","1.80","1.80","2.80"
"43","165","1.40","1.00","10.00","7.40","17.00","2.40","1.80","2.60","9.20","2.20","9.40","1.80","2.00","2.60","0.40","2.40","0.40","0.20","3.60"
"44","170","1.00","0.00","7.40","4.60","12.80","2.80","2.00","2.60","7.20","2.60","5.80","1.80","2.20","1.80","0.60","2.80","0.00","0.00","2.40"
"45","175","0.60","0.60","5.60","5.20","14.00","2.00","1.00","2.20","5.20","2.60","7.40","1.40","2.60","2.00","0.80","2.20","0.40","0.40","3.40"
"46","180","1.20","0.80","10.40","7.40","23.40","3.40","2.20","2.00","10.20","1.80","10.40","3.00","2.00","3.60","1.40","1.80","1.00","1.20","3.60"
"47","185","0.60","0.40","14.20","8.80","22.80","3.40","2.40","3.40","12.80","2.60","9.80","1.40","2.40","3.60","1.00","3.40","1.60","1.40","4.00"
"48","190","0.80","2.20","10.80","9.40","28.20","3.20","1.80","4.40","11.00","5.00","12.80","2.40","4.60","7.00","1.80","4.60","0.80","1.00","6.20"
"49","195","0.60","1.60","10.00","9.60","18.80","3.40","2.60","2.60","8.60","2.40","11.60","2.00","2.80","4.00","2.00","2.40","0.40","0.40","5.40"
"50","200","1.00","1.40","11.40","8.40","25.40","2.80","2.00","3.20","9.20","3.40","11.60","2.80","3.60","5.20","2.20","3.40","1.60","2.00","5.20"
"51","205","1.20","1.80","9.80","11.20","20.80","1.60","2.80","2.80","8.40","2.20","12.20","2.20","2.20","4.80","1.40","2.60","1.80","1.20","5.40"
"52","210","1.40","1.80","12.40","13.40","25.60","2.20","3.40","3.80","10.60","4.00","13.80","3.20","3.40","5.20","1.80","4.00","2.00","2.60","4.40"
"53","215","1.00","0.80","8.40","6.60","11.80","1.00","1.80","2.60","6.20","2.80","7.00","2.40","3.40","2.60","2.00","2.80","1.20","1.00","4.00"
"54","220","0.60","1.20","6.00","5.80","16.40","1.80","1.20","1.60","5.40","2.00","7.20","0.80","2.00","3.40","0.80","1.20","0.80","0.60","2.40"
"55","225","0.80","1.40","7.60","7.00","15.80","1.20","2.20","1.80","5.40","2.00","9.00","1.80","1.80","3.20","0.60","2.00","1.40","1.20","3.20"
"56","230","2.00","1.60","8.20","9.60","19.00","1.20","2.00","2.00","8.20","1.00","9.80","2.40","1.20","4.80","2.00","1.20","1.40","1.80","4.00"
"57","235","2.00","1.80","10.00","11.60","25.00","1.60","3.20","3.00","7.20","3.80","13.20","3.40","3.60","4.60","1.20","4.00","2.20","2.00","4.40"
"58","240","3.60","1.40","8.80","9.60","15.00","1.60","3.80","2.00","8.40","1.60","9.80","4.00","2.00","4.20","0.40","1.40","1.20","1.00","3.00"
"59","245","0.60","1.00","7.60","5.00","14.20","1.60","2.00","0.80","6.20","1.80","6.20","1.60","2.00","2.20","0.60","1.60","0.40","0.80","1.80"
"60","250","0.60","0.40","10.00","6.60","16.60","3.80","1.00","2.60","8.20","1.80","6.60","0.80","0.80","2.00","0.40","1.80","1.80","1.60","2.00"
"61","255","1.40","0.60","9.40","6.80","19.00","2.60","2.80","3.40","9.60","2.80","7.80","3.00","3.00","2.60","1.00","3.40","0.60","0.60","3.20"
"62","260","0.80","0.80","9.00","7.60","17.20","0.80","2.20","2.00","8.40","3.60","10.40","1.80","3.80","2.80","0.80","2.80","0.80","0.80","3.80"
"63","265","0.60","1.20","9.00","9.40","19.40","2.60","1.40","3.20","7.40","2.40","10.60","1.40","2.60","3.20","1.00","2.60","1.40","1.80","4.20"
"64","270","2.40","1.00","12.40","11.40","28.00","1.80","3.40","4.60","11.40","3.60","13.00","4.20","2.80","4.80","1.00","4.40","1.60","1.20","4.20"
"65","275","1.00","0.80","12.00","7.40","18.80","2.00","2.00","2.80","10.00","3.60","9.80","1.80","4.20","3.40","1.00","3.20","0.80","1.00","3.60"
"66","280","1.60","1.00","6.40","8.00","17.40","2.00","2.40","1.60","7.00","1.80","9.00","2.20","2.20","3.40","0.40","1.40","1.00","0.60","2.80"
"67","285","0.20","1.00","13.40","8.80","26.40","2.60","2.20","2.00","12.20","2.20","11.40","2.00","1.80","5.00","1.00","2.40","1.20","1.40","4.20"
"68","290","1.20","0.60","11.20","8.80","21.20","3.80","1.60","3.20","9.60","2.80","10.20","2.00","2.60","3.60","1.80","2.80","1.20","1.00","4.40"
"69","295","1.20","1.20","10.60","8.00","17.40","2.40","2.60","3.40","10.00","3.00","9.60","3.00","3.60","4.60","1.80","3.40","1.00","1.00","4.00"
"70","300","0.60","2.40","11.40","9.80","26.80","3.80","3.20","3.00","9.80","2.60","13.20","2.60","2.40","5.00","0.60","2.60","0.60","1.00","5.60"
"71","305","1.20","0.80","14.00","9.00","21.40","3.40","2.20","3.00","12.20","3.60","10.20","2.20","3.40","5.20","1.80","3.20","1.20","1.20","4.40"
"72","310","1.40","1.60","13.40","8.00","27.60","3.80","3.60","3.20","12.40","3.20","9.80","3.60","3.00","4.60","1.20","3.40","2.00","1.60","3.20"
"73","315","1.20","1.40","11.60","11.00","21.20","1.40","3.40","3.60","10.00","3.20","12.20","3.40","3.60","4.80","1.20","3.40","0.80","1.00","4.40"
"74","320","1.20","1.60","9.80","8.40","22.80","1.80","2.20","3.00","8.80","3.60","11.40","2.20","3.40","3.00","0.60","3.20","1.00","1.00","4.40"
"75","325","1.60","0.60","10.60","11.00","17.20","3.00","2.80","2.60","9.80","2.80","11.40","3.00","3.20","3.20","1.20","2.80","1.40","1.20","3.20"
"76","330","0.60","0.80","7.20","5.20","14.60","1.80","2.60","1.60","5.80","1.00","7.00","2.00","1.20","2.40","1.00","0.60","0.20","0.60","3.20"
"77","335","1.00","1.40","8.60","8.80","21.40","2.20","2.00","1.60","7.80","2.00","10.80","3.60","1.80","4.80","1.60","2.60","1.40","1.60","4.20"
"78","340","0.80","0.60","9.80","9.00","19.40","2.80","3.20","2.20","10.00","2.40","9.60","2.00","2.60","3.00","1.00","2.20","1.40","1.20","4.20"
"79","345","1.60","1.20","12.20","8.80","20.40","1.60","2.00","3.60","9.60","2.80","9.40","2.20","1.60","3.60","1.20","3.40","1.40","1.20","3.40"
