"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1351","0.000","148","125","1142","935","2196","247","251","280","887","279","1093","247","284","436","119","318","106","136","416"
"1352","0.050","107","118","1034","861","2097","242","231","306","922","276","1009","243","265","423","121","297","115","98","398"
"1353","0.100","101","106","945","843","2064","232","235","261","889","305","989","248","272","382","131","238","115","112","390"
"1354","0.150","89","119","933","781","1812","224","239","293","857","244","917","217","226","384","117","245","105","101","351"
"1355","0.200","94","99","884","697","1735","191","184","257","765","246","917","232","255","379","108","234","124","124","376"
"1356","0.250","87","88","897","720","1661","179","196","223","763","229","854","209","244","361","99","235","101","92","329"
"1357","0.300","74","96","780","666","1603","191","184","235","713","230","843","171","232","309","86","197","107","94","319"
"1358","0.350","79","80","751","648","1496","182","184","231","713","211","756","162","194","286","82","202","95","95","294"
"1359","0.400","98","95","728","614","1418","149","165","213","678","180","766","167","168","272","86","187","71","94","299"
"1360","0.450","87","86","690","591","1346","166","151","174","647","203","717","187","192","220","82","204","63","82","268"
"1361","0.500","75","70","635","539","1313","159","159","174","585","188","675","177","170","258","81","176","71","77","256"
"1362","0.550","73","85","681","526","1232","169","178","160","545","182","633","143","165","226","61","178","64","90","245"
"1363","0.600","69","79","623","537","1193","160","150","153","543","175","607","122","166","257","64","158","67","68","221"
"1364","0.650","58","68","587","432","1107","110","130","159","535","157","558","152","149","207","59","147","58","52","239"
"1365","0.700","75","60","497","480","1149","128","131","134","496","129","591","133","131","199","53","155","64","66","189"
"1366","0.750","73","65","524","465","1056","118","119","160","442","125","479","100","126","196","58","138","55","59","210"
"1367","0.800","52","61","529","386","1006","112","111","129","448","120","474","121","151","191","59","124","55","46","193"
"1368","0.850","60","58","496","412","951","116","106","132","402","106","455","98","135","172","47","128","56","59","189"
"1369","0.900","54","53","454","369","916","99","86","102","380","115","428","83","109","186","60","139","54","51","177"
"1370","0.950","61","47","441","373","844","95","100","107","374","149","431","100","111","158","48","120","50","39","146"
"1371","1.000","53","47","407","338","777","91","95","91","352","110","422","89","98","153","55","125","53","51","150"
"1372","1.050","52","41","353","329","760","93","96","102","338","107","348","96","92","147","55","110","57","48","169"
"1373","1.100","40","41","342","305","721","94","82","99","330","104","369","90","116","122","39","87","35","38","141"
"1374","1.150","32","41","360","312","692","85","76","103","315","94","335","76","99","133","31","88","35","41","133"
"1375","1.200","38","38","316","253","691","69","104","92","313","101","325","79","85","119","38","89","36","44","126"
"1376","1.250","25","35","340","236","656","67","74","87","261","75","317","74","105","117","44","78","37","40","113"
"1377","1.300","36","39","310","290","596","71","70","86","266","62","322","67","88","101","45","81","30","38","128"
"1378","1.350","40","33","286","267","533","76","62","74","242","86","273","62","74","107","34","81","27","37","97"
"1379","1.400","30","29","285","202","547","60","55","82","194","78","279","56","76","99","25","71","44","33","104"
"1380","1.450","28","31","269","245","503","61","64","70","219","68","243","52","82","84","35","71","33","27","100"
"1381","1.500","34","19","249","210","479","56","48","62","198","64","249","60","67","101","30","62","25","29","74"
"1382","1.550","22","23","242","210","477","69","49","56","203","61","224","50","40","87","28","65","30","23","65"
"1383","1.600","31","30","238","213","434","50","61","71","213","59","226","49","68","90","23","63","26","20","96"
"1384","1.650","22","25","200","183","425","60","45","55","192","52","235","55","56","73","24","59","24","18","86"
"1385","1.700","31","25","207","153","403","43","49","40","163","64","197","53","55","72","20","61","27","16","68"
"1386","1.750","20","20","167","160","403","39","58","47","179","51","180","53","55","68","22","52","19","24","76"
"1387","1.800","22","23","185","165","352","38","44","47","167","47","178","30","52","61","22","60","32","22","65"
"1388","1.850","16","24","163","124","361","36","38","37","153","41","190","42","53","66","23","43","26","18","72"
"1389","1.900","22","17","153","135","345","41","27","43","152","47","175","37","45","62","14","42","22","22","67"
"1390","1.950","13","12","158","139","334","32","36","42","130","35","162","35","36","65","18","34","18","22","60"
"1391","2.000","11","14","165","132","296","38","29","33","129","47","148","42","40","66","15","32","19","15","47"
"1392","2.050","14","20","143","126","285","37","27","34","127","37","116","37","36","61","11","43","16","13","51"
"1393","2.100","25","19","128","130","291","23","35","31","119","29","137","23","39","47","17","34","17","18","47"
"1394","2.150","28","12","98","92","256","33","30","31","113","30","144","26","44","64","10","27","11","17","48"
"1395","2.200","14","8","116","115","239","23","23","45","88","28","131","29","33","52","13","37","12","12","43"
"1396","2.250","21","17","121","83","287","28","32","31","114","32","120","26","25","39","11","38","9","10","46"
"1397","2.300","14","10","90","98","222","16","27","24","103","39","125","25","31","44","9","22","15","17","48"
"1398","2.350","17","12","84","88","235","22","13","22","101","26","71","29","25","40","15","21","14","22","38"
