"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1455","0.000","148","122","1129","923","2177","244","249","278","878","273","1077","243","282","430","114","316","105","134","411"
"1456","0.050","107","118","1037","861","2087","244","230","306","920","278","1001","245","265","424","125","292","113","99","401"
"1457","0.100","100","108","948","841","2062","229","236","259","888","305","992","247","266","382","126","242","117","113","384"
"1458","0.150","90","120","925","787","1821","226","239","292","857","246","926","219","232","385","123","247","105","101","355"
"1459","0.200","94","98","894","697","1730","190","186","260","768","244","918","229","255","376","106","231","122","122","376"
"1460","0.250","84","87","891","715","1665","180","194","220","760","229","847","210","243","363","101","233","103","93","330"
"1461","0.300","76","96","780","673","1602","190","185","239","721","233","846","172","230","311","86","202","107","94","317"
"1462","0.350","78","81","753","641","1503","182","182","231","711","208","766","161","193","286","80","199","96","95","294"
"1463","0.400","100","94","727","619","1410","150","166","210","674","183","758","168","174","274","87","189","70","95","301"
"1464","0.450","87","86","693","595","1351","167","149","174","649","199","722","188","187","215","82","204","64","79","267"
"1465","0.500","74","69","637","536","1313","153","162","176","588","192","671","176","170","260","81","177","69","79","260"
"1466","0.550","73","86","679","529","1235","174","174","161","537","177","639","142","169","227","61","177","64","91","245"
"1467","0.600","67","79","621","533","1194","157","152","143","546","180","599","125","164","257","65","158","69","68","219"
"1468","0.650","61","69","592","437","1104","112","130","166","535","156","562","152","149","208","57","148","57","52","237"
"1469","0.700","75","61","493","476","1154","130","133","136","494","128","594","130","132","195","55","153","64","66","190"
"1470","0.750","73","64","530","466","1060","117","118","160","444","127","481","101","128","199","56","138","56","58","210"
"1471","0.800","52","62","525","388","1006","112","111","129","454","120","472","123","148","193","59","126","53","43","195"
"1472","0.850","60","58","497","410","950","117","108","133","402","106","455","97","135","172","49","126","57","63","180"
"1473","0.900","52","52","451","369","915","98","85","101","381","115","431","83","111","184","59","141","55","50","184"
"1474","0.950","63","47","443","375","845","97","100","107","373","150","433","100","111","160","48","118","49","40","148"
"1475","1.000","52","48","411","340","779","88","95","91","349","110","418","88","97","152","55","125","54","51","149"
"1476","1.050","53","41","349","327","764","94","97","103","340","105","346","97","93","147","56","112","57","48","167"
"1477","1.100","40","41","343","304","719","94","82","99","329","105","369","91","117","120","39","86","34","38","142"
"1478","1.150","32","39","359","312","693","87","75","101","316","95","341","74","99","135","31","89","35","40","131"
"1479","1.200","38","39","321","256","693","67","105","94","316","101","324","80","84","118","37","90","37","45","130"
