Title: ECSA-EPRWNaf65RSGQDdC99DqrxojXnlmqbN8 Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    EPRWNaf65RSGQDdC99DqrxojXnlmqbN8.35A


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
250              2.00    1.60         20.40    16.00    36.60   4.00       4.80       5.00  17.40   3.60        16.80            4.80           4.20        6.00       1.20           4.40        2.80     2.60         6.60
255              1.40    1.80         18.40    15.00    36.20   4.00       3.20       5.40  17.40   7.20        16.80            3.60           7.00        7.60       2.20           6.00        2.20     2.00         5.60
260              3.20    2.40         17.40    15.80    34.60   3.60       4.20       4.60  16.00   3.40        19.20            4.40           3.40        5.40       1.20           4.40        2.00     2.00         7.40
265              1.00    1.60         18.60    13.20    37.20   4.00       3.20       5.60  17.00   5.20        18.00            2.80           6.00        6.80       2.00           6.00        1.80     1.80         6.20
270              3.00    0.80         20.20    16.20    37.40   4.00       4.60       6.00  16.60   5.80        17.20            4.80           5.00        6.60       1.60           4.40        0.80     1.00         7.00
275              1.80    1.80         18.80    13.40    34.60   5.20       3.80       5.80  17.20   6.60        18.60            4.00           6.00        7.00       1.60           7.20        1.80     1.60         7.00
280              0.60    1.20         17.60    12.60    37.00   3.40       3.40       5.40  16.20   4.80        17.60            2.20           5.20        6.40       3.00           5.00        0.80     1.20         9.80
285              1.60    2.60         14.20    15.60    36.40   3.00       2.00       4.40  15.20   6.60        20.60            2.60           7.00        9.60       2.00           5.20        1.40     2.00         7.60
290              1.60    3.20         18.00    14.60    35.00   3.60       3.80       5.00  13.40   3.60        17.80            4.00           4.20        9.20       2.40           5.00        4.00     3.80         7.60
295              2.20    2.00         21.40    16.00    35.60   5.20       2.80       5.20  17.60   4.00        14.60            2.40           3.60        7.00       2.40           4.00        2.20     1.40         7.20
300              3.00    1.60         16.00    13.80    36.60   4.60       5.40       6.20  13.80   6.40        20.20            5.80           5.40        5.80       1.80           6.60        2.40     2.40         6.80
305              1.80    3.00         17.20    16.80    39.80   3.20       3.60       3.80  16.20   4.60        19.60            3.60           6.20        9.00       3.00           3.40        1.60     2.00         7.80
310              3.00    2.60         19.60    18.00    33.40   5.20       4.20       3.80  17.60   4.20        18.00            4.80           2.60        6.20       1.60           4.80        2.60     2.60         6.40
315              1.40    2.00         19.40    13.40    36.20   3.60       3.80       6.80  14.20   5.40        16.00            4.20           5.80        6.80       2.80           5.40        3.20     3.40         7.60
320              3.20    2.40         14.20    17.80    37.20   3.20       5.20       3.80  13.40   5.60        21.80            3.60           6.20        6.40       1.20           5.20        1.80     1.40         5.40
325              2.60    1.60         19.20    17.00    34.60   4.20       3.80       3.40  16.80   2.80        17.20            4.80           3.20        6.80       2.40           3.80        2.20     2.60         8.20
330              2.40    2.00         17.60    14.00    34.20   4.60       4.00       5.80  17.00   5.40        17.00            3.60           5.00        8.20       3.20           4.60        2.20     1.60         7.40
335              1.40    3.20         16.40    13.60    38.40   3.40       4.60       4.80  15.20   4.80        18.80            4.60           5.40        6.20       1.60           5.60        1.20     1.80         5.40
340              1.60    1.60         17.60    17.40    32.60   5.20       3.60       3.80  15.60   4.60        17.80            3.80           4.00        6.80       2.40           4.40        3.00     2.60         8.40
345              2.20    1.80         18.40    13.20    36.60   4.80       4.40       5.00  16.60   4.60        16.80            4.40           4.00        7.20       2.00           4.40        1.80     2.00         6.40
350              2.00    3.00         17.40    15.60    36.40   3.80       3.40       5.40  13.80   5.40        18.20            3.60           5.60        6.60       1.60           4.80        2.00     2.40         6.40
355              2.00    1.80         18.40    15.80    37.20   3.40       4.00       5.00  16.60   4.00        17.80            4.00           4.80        7.00       2.00           4.60        2.60     2.00         6.40
360              2.80    2.00         18.40    14.40    34.20   4.00       3.80       4.00  14.60   4.80        17.60            4.20           4.20        7.20       2.80           4.40        1.80     1.80         7.80
365              1.80    1.60         16.60    14.20    33.40   3.00       4.60       6.80  14.80   5.60        17.40            3.20           5.20        5.60       2.60           7.00        2.00     2.60         6.80
370              2.00    3.00         14.20    17.60    34.60   2.40       3.00       4.80  13.20   5.60        20.00            3.20           6.60        8.00       2.60           4.40        2.00     1.40         9.40
375              2.60    2.80         17.40    15.80    35.60   3.00       3.40       3.60  15.60   4.40        18.80            4.60           4.40        8.80       2.00           4.20        2.60     3.40         7.40
380              1.80    1.40         18.40    14.60    33.60   5.00       3.80       4.40  14.60   4.40        16.60            2.80           4.00        8.00       2.40           4.20        3.00     2.20         5.20
385              3.40    2.80         17.20    14.80    36.20   2.40       4.60       5.60  15.20   4.40        17.20            5.40           3.80        5.20       1.20           5.80        2.00     2.40         5.60
390              2.40    1.80         17.20    16.60    36.00   3.80       4.60       5.20  14.80   5.20        17.00            4.20           6.00        5.80       2.00           4.80        2.60     1.80         8.20
395              1.60    2.00         18.00    14.20    35.00   2.40       4.20       5.20  16.20   6.00        18.00            3.80           5.60        7.40       1.80           5.40        1.60     1.80         5.60
400              2.20    1.20         17.80    15.80    35.80   6.60       2.80       4.80  17.40   4.60        18.60            3.00           4.60        6.80       1.20           4.60        1.80     1.60         7.80
405              1.80    1.60         17.20    13.00    33.60   3.60       4.80       3.80  14.80   4.20        16.60            5.20           4.60        6.60       1.80           4.20        0.60     1.20         6.20
410              1.20    1.40         19.40    13.40    36.00   5.40       4.40       5.20  18.60   4.60        17.20            3.60           4.80        6.60       2.20           4.20        2.20     2.00         6.20
415              1.60    2.00         18.80    13.00    36.80   5.00       4.20       4.60  17.20   5.20        17.00            4.60           4.60        6.60       1.00           5.80        1.80     1.60         5.60
420              1.80    1.80         19.80    14.40    36.80   3.60       4.80       5.80  17.20   4.20        18.20            4.60           4.60        6.20       1.40           4.40        1.80     1.80         6.80
425              1.80    1.40         18.80    14.80    34.40   5.00       3.00       4.40  18.80   5.80        16.80            3.40           5.80        5.80       1.20           5.60        1.20     1.60         5.80
430              1.80    1.20         17.40    14.00    37.60   3.40       4.00       5.60  13.80   5.80        17.40            4.60           5.00        6.60       3.40           5.00        1.80     1.60         8.60
435              1.40    2.60         16.00    15.20    34.00   4.00       3.60       5.20  14.40   5.40        19.40            2.80           6.00        8.20       2.80           6.20        1.60     1.60         8.80
440              2.60    2.80         16.80    16.00    37.20   4.60       4.60       3.20  13.60   4.00        20.40            4.60           3.80        8.40       2.40           3.20        2.80     3.40         7.60
445              1.40    3.40         18.60    15.00    34.20   3.60       4.00       4.80  16.60   4.20        15.80            4.00           4.20        8.20       2.60           5.20        2.80     3.00         6.00
450              2.00    1.20         17.00    16.80    35.80   4.00       4.40       5.00  14.20   4.60        17.20            4.40           3.80        5.40       1.40           4.20        2.40     1.60         6.40
455              3.00    2.40         17.40    13.60    35.80   4.00       4.80       3.40  15.80   3.60        18.80            5.00           5.40        6.60       1.80           3.60        1.80     1.80         6.00
460              2.20    2.00         18.40    16.00    32.40   5.20       5.00       4.20  17.00   5.20        17.40            5.20           3.60        5.60       1.40           4.60        2.00     1.80         6.80
465              1.60    1.20         21.60    13.80    41.20   4.40       3.80       5.60  18.20   4.60        16.40            3.40           5.20        7.00       1.80           5.20        2.20     2.20         4.80
470              2.20    1.40         16.20    17.20    35.40   4.60       4.80       6.00  16.60   6.00        19.20            4.80           5.00        5.00       1.80           6.20        1.20     1.20         7.20
475              2.00    2.40         17.60    14.40    35.20   4.00       4.80       4.60  15.40   4.00        16.80            4.60           5.40        7.00       2.00           3.80        2.00     2.60         7.60
480              1.20    2.00         20.60    15.00    38.60   4.00       3.80       4.40  18.40   5.20        17.80            3.20           5.00        7.20       1.80           5.20        2.60     1.80         6.20
485              2.80    1.60         16.00    13.40    31.60   4.80       3.60       6.00  14.00   5.20        17.00            4.80           4.00        6.80       2.80           5.00        1.00     1.60         5.60
490              1.60    2.00         18.20    15.00    37.80   3.20       4.40       4.40  15.40   5.20        19.00            4.20           6.40        7.20       1.20           4.60        2.20     1.80         7.40
495              1.80    3.20         16.00    16.80    35.40   5.80       4.60       3.20  15.40   3.00        19.40            3.80           3.40        6.80       2.40           3.00        1.60     2.00         9.20
500              2.20    1.00         19.80    14.20    33.20   3.80       4.20       4.60  16.80   4.00        14.80            5.60           3.40        7.80       3.00           5.60        2.20     2.40         6.00
505              2.00    2.20         19.00    13.20    36.80   3.80       4.60       5.40  17.40   5.80        17.20            4.40           5.00        6.00       1.40           5.00        2.00     1.60         6.00
510              1.80    2.80         18.80    14.40    38.60   3.60       4.60       5.40  16.20   4.40        17.40            3.60           5.80        6.20       1.20           5.00        3.20     3.00         4.60
515              2.40    1.00         18.00    17.20    36.00   3.60       4.40       5.80  14.00   6.20        18.60            4.80           5.40        5.40       1.80           6.20        1.40     1.60         7.40
520              2.60    1.40         16.00    16.00    33.00   4.80       4.60       3.60  17.60   4.20        21.00            4.80           5.00        7.80       2.40           3.20        1.40     1.20         8.60
525              1.00    1.80         20.20    14.80    37.40   5.00       3.80       4.20  19.00   3.60        17.40            3.40           3.80        6.80       2.40           4.20        1.60     1.60         6.60
530              1.60    2.60         19.80    12.60    39.00   3.20       4.20       6.80  15.00   6.00        15.20            4.20           5.20        6.60       0.80           6.20        2.20     2.20         6.00
535              1.00    1.60         17.60    13.20    35.60   3.60       1.80       5.80  17.00   6.00        17.80            1.20           6.20        7.20       1.80           6.20        2.40     3.00         5.80
540              2.60    0.80         17.80    15.00    34.60   4.20       4.20       6.40  13.80   6.20        16.40            5.00           5.40        6.20       2.40           6.20        1.40     0.60         8.80
545              2.20    3.20         14.60    15.80    35.40   3.20       3.60       3.00  14.80   5.60        21.60            3.60           7.00        7.00       1.00           4.00        1.60     2.40         7.40
550              1.60    1.00         18.40    15.40    32.80   3.40       2.80       4.40  17.00   4.00        18.20            2.40           3.40        9.20       2.80           4.60        2.60     2.00         7.80
555              2.20    1.60         17.20    13.60    35.80   5.40       4.40       5.00  16.80   4.00        16.40            4.60           4.20        7.00       2.80           4.20        0.80     0.80         6.80
560              1.80    3.00         19.00    14.40    36.40   4.00       4.40       6.20  14.80   5.00        16.00            4.60           4.00        6.40       1.80           5.00        2.00     2.00         6.40
565              1.40    2.60         16.40    14.60    36.80   3.00       4.40       4.80  14.40   6.40        18.20            4.20           7.00        7.60       1.80           6.60        2.80     3.80         6.80
570              2.00    2.00         20.60    15.20    35.80   5.20       3.20       3.60  16.20   3.80        18.60            3.60           4.00        6.40       0.80           3.80        2.60     1.80         6.60
575              3.00    1.20         15.80    14.80    35.20   5.00       5.60       5.20  16.20   4.80        18.20            4.80           4.40        5.80       3.00           5.20        1.40     1.20         7.20
