"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"387","0","0.000000","0.000000","0.004842","0.006114","0.004864","0.009547","0.012740","0.001900","0.002086","0.005978","0.005942","0.002026","0.004312","0.003544","0.000000","0.006686","0.000000","0.000000","0.001430"
"388","5","0.000000","0.000000","0.005052","0.007324","0.005622","0.014302","0.012154","0.002668","0.001905","0.003762","0.006134","0.001877","0.004714","0.006764","0.009133","0.007791","0.000000","0.000000","0.002382"
"389","10","0.000000","0.001632","0.004499","0.004848","0.003694","0.008807","0.013918","0.001737","0.002285","0.004332","0.005539","0.001540","0.004541","0.006740","0.005301","0.007055","0.000000","0.003874","0.001880"
"390","15","0.009079","0.003024","0.004858","0.005941","0.004690","0.008299","0.013095","0.002817","0.002168","0.008030","0.007396","0.001803","0.004097","0.005270","0.003080","0.005471","0.008134","0.007700","0.002226"
"391","20","0.009744","0.002165","0.004616","0.006401","0.005238","0.007914","0.008936","0.002011","0.001689","0.006245","0.006288","0.001682","0.004474","0.007978","0.003314","0.005420","0.008732","0.006202","0.002259"
"392","25","0.011432","0.002284","0.004960","0.006832","0.004531","0.007773","0.009637","0.004006","0.002226","0.005793","0.007044","0.003035","0.005353","0.005439","0.005219","0.006777","0.005655","0.006533","0.002054"
"393","30","0.011665","0.002794","0.007510","0.006908","0.006597","0.008758","0.009787","0.001660","0.006564","0.011892","0.007104","0.009392","0.010243","0.009601","0.006254","0.006653","0.003989","0.009628","0.001902"
"394","35","0.011027","0.002617","0.004505","0.005377","0.005728","0.007922","0.009638","0.001880","0.001916","0.006621","0.006094","0.001506","0.004222","0.006507","0.005983","0.004796","0.004029","0.003901","0.001550"
"395","40","0.008029","0.001498","0.004125","0.003683","0.004581","0.006251","0.010464","0.003131","0.001625","0.006812","0.006263","0.001277","0.003794","0.007644","0.001283","0.007711","0.010965","0.003496","0.001600"
"396","45","0.007896","0.000000","0.004167","0.004096","0.000000","0.000000","0.007541","0.001474","0.001434","0.003322","0.003967","0.001357","0.004765","0.000000","0.000000","0.003772","0.000000","0.000000","0.002374"
"397","50","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"398","55","0.012662","0.001317","0.003659","0.006968","12.600117","3.879876","0.007439","0.001836","0.001737","0.003134","0.010141","0.001398","0.003563","0.003675","0.002325","0.003529","0.003496","0.007456","0.001249"
"399","60","0.007150","0.001926","0.003990","0.004536","0.358481","0.000000","0.007539","0.001388","0.001376","0.003182","0.007153","0.001223","0.003624","0.013085","0.001648","0.004041","0.003445","0.003569","0.001309"
"400","65","0.007916","0.001630","0.004041","0.003968","0.278604","0.091631","0.007176","0.000000","0.001446","0.040286","0.004192","0.001612","0.005817","0.003441","0.000000","0.003463","0.004315","0.004740","0.001101"
"401","70","0.000000","0.000000","0.003943","0.016648","0.162311","0.202331","0.007125","0.000000","0.001442","0.000000","0.004048","0.001684","0.000000","0.003310","0.001593","0.000000","0.000000","0.000000","0.001531"
"402","75","0.000000","0.000000","0.004393","0.000000","0.101797","0.000000","0.000000","0.001783","0.001561","0.000000","0.000000","0.000000","0.000000","0.004596","0.000000","0.044067","0.000000","0.000000","0.000000"
"403","80","0.022252","0.001320","0.004516","0.009892","27.980279","29.930423","0.007591","0.001322","0.001949","0.004050","0.005292","0.001563","0.004287","0.003979","0.001390","0.004326","0.004410","0.006486","0.001473"
"404","85","0.008506","0.001454","0.004007","0.005598","29.324358","22.981727","0.007915","0.001362","0.001360","0.003609","0.003629","0.001450","0.005085","0.006423","0.008106","0.008724","0.005273","0.004806","0.002653"
"405","90","0.007672","0.001596","0.004648","0.005289","17.428367","3.840167","0.011093","0.001376","0.002318","0.003723","0.005702","0.001217","0.004040","0.003834","0.001181","0.008240","0.003607","0.003759","0.001653"
"406","95","0.007681","0.001349","0.003817","0.003760","7.217297","5.887430","0.006867","0.001854","0.001180","0.009545","0.005063","0.001874","0.003291","0.008192","0.001957","0.003932","0.016243","0.003364","0.001656"
