"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"387","0","0.000000","0.000000","0.004252","0.003360","0.004858","0.007947","0.044862","0.001996","0.002006","0.003457","0.004414","0.001285","0.004152","0.004857","0.000000","0.008230","0.000000","0.000000","0.002276"
"388","5","0.000000","0.000000","0.003895","0.003722","0.003242","0.016127","0.010591","0.001425","0.001481","0.003406","0.009258","0.002446","0.003696","0.003349","0.016482","0.004451","0.000000","0.000000","0.001189"
"389","10","0.000000","0.000000","0.003873","0.004494","0.004606","0.006719","0.009238","0.001412","0.001738","0.002977","0.003702","0.001412","0.004026","0.008019","0.001526","0.004996","0.000000","0.000000","0.001425"
"390","15","0.000000","0.001942","0.003669","0.003350","0.003890","0.011490","0.009289","0.001568","0.001333","0.002688","0.007718","0.001246","0.003811","0.006842","0.002609","0.004907","0.000000","0.000000","0.001771"
"391","20","0.000000","0.001568","0.003449","0.005421","0.002624","0.005676","0.012436","0.001374","0.001921","0.003358","0.007394","0.001224","0.003322","0.005991","0.001297","0.007006","0.002797","0.003261","0.001240"
"392","25","0.008665","0.001581","0.003466","0.004868","0.003439","0.020967","0.014691","0.001044","0.001448","0.002812","0.006248","0.001188","0.004014","0.003254","0.001661","0.003451","0.004111","0.004126","0.001807"
"393","30","0.009217","0.002288","0.003688","0.003734","0.002466","0.006270","0.008159","0.001230","0.002151","0.002573","0.003172","0.001245","0.002871","0.003661","0.001162","0.004049","0.000000","0.000000","0.001099"
"394","35","0.009692","0.001152","0.004016","0.003672","6.163431","2.425964","0.013663","0.001309","0.001446","0.000000","0.003654","0.001610","0.000000","0.004032","0.001693","0.000000","0.002766","0.002871","0.001473"
"395","40","0.008281","0.001391","0.004235","0.005022","0.177632","0.126919","0.014141","0.001356","0.001480","0.002774","0.005675","0.001364","0.003798","0.003977","0.001746","0.006180","0.003606","0.003125","0.001349"
"396","45","0.008140","0.001448","0.004508","0.006666","0.258381","0.573644","0.008318","0.001015","0.001279","0.003683","0.005158","0.001471","0.003750","0.010825","0.001757","0.005189","0.003226","0.003040","0.001435"
"397","50","0.008139","0.001100","0.004162","0.003806","0.763073","1.262533","0.007583","0.001434","0.001562","0.000000","0.003748","0.001480","0.000000","0.003710","0.001682","0.003731","0.004105","0.003265","0.001663"
"398","55","0.007873","0.001156","0.003499","0.006925","3.507971","0.000000","0.008303","0.001475","0.001705","0.003587","0.006222","0.001288","0.004037","0.005190","0.000000","0.003386","0.000000","0.003651","0.001221"
"399","60","0.007692","0.001294","0.004233","0.005736","0.201906","0.798834","0.007428","0.001316","0.001235","0.002657","0.003751","0.001077","0.003113","0.006487","0.015063","0.003994","0.003438","0.003593","0.001344"
"400","65","0.027766","0.001234","0.003650","0.004499","0.273257","0.253597","0.008637","0.001169","0.001375","0.006234","0.006581","0.001550","0.004005","0.004349","0.001408","0.007142","0.002984","0.002997","0.001173"
"401","70","0.008555","0.001181","0.003874","0.004976","0.136788","0.136865","0.012562","0.001277","0.001266","0.010316","0.007004","0.001295","0.003580","0.008167","0.010935","0.003330","0.003824","0.003936","0.001350"
"402","75","0.007059","0.001127","0.003687","0.006262","0.058292","0.078048","0.007267","0.001632","0.001377","0.002591","0.006752","0.001275","0.003265","0.008212","0.001291","0.003350","0.003453","0.003411","0.001393"
"403","80","0.008376","0.001610","0.003768","0.004117","0.068431","0.101635","0.015188","0.001128","0.001311","0.003294","0.004524","0.001320","0.003329","0.003564","0.002153","0.008055","0.003624","0.004540","0.001488"
"404","85","0.016904","0.001147","0.003645","0.003560","0.046972","0.065911","0.008348","0.001434","0.001609","0.003594","0.006264","0.001158","0.004404","0.008946","0.001386","0.003638","0.003334","0.013100","0.001196"
"405","90","0.007737","0.001112","0.003450","0.005195","0.031743","0.061446","0.006552","0.001341","0.001302","0.003167","0.004918","0.001583","0.003018","0.003104","0.041611","0.003693","0.006253","0.002741","0.001827"
"406","95","0.005717","0.001055","0.003694","0.004645","0.027893","0.027861","0.007460","0.001461","0.001146","0.006159","0.008257","0.001198","0.003138","0.007796","0.001312","0.003370","0.004763","0.002897","0.001186"
"407","100","0.007017","0.001191","0.003255","0.006697","0.027391","0.052747","0.008116","0.001293","0.001204","0.002642","0.005498","0.001187","0.004334","0.003564","0.001257","0.003995","0.003497","0.005139","0.001368"
"408","105","0.006663","0.001286","0.003432","0.008906","0.071753","0.062346","0.006740","0.001220","0.001381","0.008115","0.004920","0.001184","0.003216","0.003049","0.001327","0.004147","0.003680","0.003455","0.001118"
"409","110","0.000000","0.001121","0.003962","0.003135","0.027698","0.029776","0.016399","0.001273","0.001145","0.002583","0.003774","0.001268","0.003314","0.006566","0.001266","0.003364","0.003587","0.003038","0.001267"
"410","115","0.006763","0.001194","0.003482","0.005470","0.014472","0.022008","0.013162","0.001125","0.001179","0.002726","0.003774","0.001318","0.003465","0.009813","0.001547","0.010436","0.003203","0.003065","0.001202"
"411","120","0.011172","0.001909","0.003441","0.009312","0.039141","0.028931","0.012009","0.001584","0.004454","0.002632","0.008302","0.001166","0.004721","0.006483","0.001225","0.003393","0.004306","0.003372","0.001142"
"412","125","0.007066","0.001201","0.003757","0.003761","0.038331","0.037729","0.009024","0.001425","0.001532","0.002926","0.005370","0.001454","0.003716","0.003435","0.001880","0.003266","0.003645","0.003396","0.001496"
"413","130","0.007025","0.001241","0.003703","0.006891","0.025309","0.054077","0.011128","0.001515","0.001174","0.004551","0.003932","0.001733","0.003602","0.003239","0.020495","0.003262","0.003401","0.016347","0.001068"
"414","135","0.006709","0.001092","0.003370","0.003666","0.024271","0.036170","0.006934","0.001140","0.001326","0.002785","0.003626","0.001108","0.003473","0.003306","0.001116","0.003274","0.003357","0.003109","0.001232"
"415","140","0.007949","0.001111","0.004113","0.005024","0.021915","0.032438","0.007229","0.001593","0.001285","0.002640","0.004466","0.001935","0.003730","0.006472","0.001476","0.003010","0.000000","0.003361","0.001372"
"416","145","0.007543","0.001035","0.003310","0.003212","0.013289","0.042664","0.007081","0.001060","0.001894","0.005872","0.003456","0.001289","0.004018","0.003670","0.003172","0.003525","0.004372","0.003582","0.001056"
"417","150","0.007205","0.001237","0.003308","0.003638","0.016424","0.026262","0.007503","0.001246","0.001369","0.002665","0.006726","0.001178","0.003482","0.006895","0.001700","0.003441","0.015322","0.004494","0.001421"
"418","155","0.017747","0.002079","0.003340","0.003592","0.015461","0.015305","0.006958","0.001248","0.001486","0.002946","0.004756","0.001156","0.003324","0.003337","0.001254","0.003378","0.003583","0.003262","0.001196"
"419","160","0.007420","0.001180","0.003510","0.003227","0.018495","0.056122","0.006896","0.001188","0.001497","0.003463","0.003454","0.001181","0.005134","0.003769","0.001256","0.003360","0.003113","0.003509","0.001469"
"420","165","0.006329","0.001208","0.004422","0.004896","0.014966","0.040235","0.007074","0.003276","0.001481","0.003125","0.003171","0.001368","0.003460","0.004043","0.001402","0.005340","0.010933","0.012798","0.002560"
"421","170","0.010611","0.001241","0.003166","0.003558","0.013416","0.062145","0.007496","0.001146","0.001134","0.009539","0.004577","0.001136","0.003152","0.007423","0.001065","0.010617","0.004444","0.003390","0.001135"
"422","175","0.006677","0.001424","0.003080","0.003527","0.025222","0.063794","0.007223","0.001296","0.001345","0.002960","0.004914","0.001336","0.003569","0.003317","0.001307","0.003495","0.022475","0.003353","0.001447"
"423","180","0.020676","0.001983","0.003914","0.004602","0.031269","0.028517","0.007039","0.001461","0.001205","0.003280","0.003271","0.001160","0.003637","0.006050","0.014246","0.003626","0.013075","0.010568","0.001027"
"424","185","0.006355","0.001435","0.003391","0.003428","0.023607","0.055227","0.006761","0.001167","0.001292","0.002670","0.003513","0.001156","0.004438","0.009585","0.013671","0.003395","0.003911","0.002897","0.001032"
"425","190","0.006902","0.001477","0.003471","0.004595","0.013745","0.019636","0.006844","0.001314","0.002277","0.002998","0.005432","0.001251","0.003376","0.005922","0.001376","0.003307","0.003720","0.016606","0.001451"
"426","195","0.006513","0.001224","0.003745","0.004209","0.019611","0.017320","0.006492","0.001182","0.001286","0.003548","0.003265","0.001320","0.004034","0.003221","0.001971","0.003407","0.016741","0.003284","0.001428"
"427","200","0.016353","0.002021","0.003293","0.005840","0.016166","0.041130","0.006557","0.001252","0.001384","0.002558","0.003137","0.001690","0.003495","0.003085","0.001140","0.003075","0.002805","0.002969","0.001159"
"428","205","0.005974","0.001148","0.003566","0.004847","0.012003","0.038925","0.006734","0.001243","0.001515","0.002688","0.006036","0.001397","0.003069","0.006475","0.001070","0.003181","0.002975","0.004104","0.001469"
"429","210","0.006677","0.001492","0.003855","0.007935","0.023189","0.025593","0.006517","0.001085","0.001228","0.002759","0.005156","0.001234","0.003446","0.006856","0.001976","0.003665","0.003862","0.022754","0.001563"
"430","215","0.009035","0.001527","0.003351","0.004567","0.024288","0.013680","0.007146","0.001068","0.001179","0.010207","0.007016","0.001280","0.003312","0.002926","0.001499","0.003029","0.002875","0.012712","0.001340"
"431","220","0.010059","0.001123","0.003256","0.003012","0.018983","0.047028","0.006232","0.001456","0.001203","0.003132","0.003134","0.001073","0.003356","0.003546","0.001202","0.005745","0.003296","0.003384","0.001161"
"432","225","0.013531","0.001330","0.003726","0.007837","0.021995","0.011726","0.007954","0.001330","0.001923","0.003116","0.003823","0.001473","0.003448","0.003533","0.001212","0.007347","0.003495","0.008654","0.001882"
"433","230","0.006486","0.001236","0.003832","0.006299","0.017680","0.048187","0.007467","0.001094","0.001232","0.003751","0.003459","0.001183","0.003657","0.008107","0.001372","0.002890","0.003200","0.003232","0.001171"
"434","235","0.006490","0.001286","0.003505","0.009851","0.018489","0.023089","0.006536","0.001424","0.001486","0.002541","0.003258","0.001478","0.003210","0.006222","0.001444","0.003273","0.003261","0.006834","0.001274"
"435","240","0.006835","0.006496","0.005596","0.006836","0.018504","0.031826","0.006946","0.001149","0.002013","0.009057","0.003611","0.001443","0.007767","0.006996","0.026132","0.006498","0.003988","0.015366","0.001054"
"436","245","0.007322","0.001160","0.003621","0.005147","0.019699","0.046846","0.006623","0.001224","0.001189","0.003517","0.003138","0.001114","0.003472","0.008711","0.001417","0.009690","0.003164","0.004145","0.001219"
"437","250","0.006493","0.001084","0.003716","0.003203","0.012898","0.011537","0.006240","0.001064","0.001193","0.002544","0.005334","0.001242","0.003172","0.003658","0.001298","0.007964","0.003482","0.005415","0.001108"
"438","255","0.006672","0.001240","0.003205","0.005093","0.016322","0.031217","0.006643","0.001021","0.001157","0.002818","0.004472","0.001346","0.003072","0.003144","0.001186","0.003032","0.012517","0.003019","0.001182"
"439","260","0.006484","0.001228","0.003596","0.008815","0.018225","0.036881","0.006468","0.001311","0.001852","0.002595","0.004826","0.001192","0.003530","0.003339","0.001356","0.003133","0.003164","0.008702","0.001362"
"440","265","0.006866","0.002007","0.003892","0.005937","0.013206","0.031128","0.011513","0.001165","0.001369","0.002522","0.003510","0.001170","0.003558","0.003384","0.001272","0.003922","0.003145","0.000000","0.001280"
"441","270","0.000000","0.001111","0.003330","0.003047","0.013636","0.048309","0.006057","0.001119","0.001180","0.006550","0.004874","0.001115","0.002997","0.003214","0.010712","0.008015","0.003452","0.003287","0.001087"
"442","275","0.006258","0.001197","0.003785","0.003652","0.018839","0.023623","0.009032","0.001575","0.001254","0.010020","0.003969","0.001150","0.003800","0.008903","0.002279","0.010136","0.015385","0.003635","0.002118"
"443","280","0.006497","0.001082","0.003864","0.004557","0.014017","0.010708","0.012435","0.001499","0.001506","0.002613","0.004599","0.001327","0.003240","0.003555","0.001246","0.003086","0.003267","0.003167","0.001260"
"444","285","0.006542","0.001213","0.003828","0.002944","0.018141","0.035885","0.009218","0.001199","0.002162","0.003030","0.004586","0.001020","0.003132","0.010161","0.001293","0.003156","0.006218","0.002918","0.001126"
"445","290","0.006027","0.001502","0.003034","0.004833","0.015792","0.039684","0.007678","0.001228","0.001333","0.002499","0.003199","0.001210","0.003604","0.003491","0.010715","0.002862","0.003037","0.003528","0.001093"
"446","295","0.012382","0.001342","0.003921","0.007852","0.014166","0.029979","0.007416","0.001365","0.001574","0.003022","0.008496","0.001166","0.003225","0.008216","0.001218","0.003175","0.002959","0.004227","0.001143"
"447","300","0.006461","0.001229","0.003474","0.004698","0.019490","0.025541","0.007698","0.001171","0.001912","0.003788","0.008232","0.001300","0.003320","0.005514","0.001154","0.003955","0.003797","0.020752","0.001469"
"448","305","0.021215","0.001318","0.003172","0.005464","0.019806","0.069422","0.006752","0.001402","0.001329","0.002714","0.005187","0.001233","0.003484","0.006528","0.001600","0.004234","0.015752","0.003615","0.001183"
"449","310","0.007725","0.001661","0.003542","0.005098","0.016971","0.013115","0.006192","0.001273","0.001246","0.002773","0.005373","0.001481","0.003530","0.003450","0.016278","0.003402","0.003970","0.003238","0.001591"
"450","315","0.006817","0.001263","0.004203","0.003491","0.020460","0.020607","0.006541","0.001311","0.001656","0.003395","0.007174","0.001373","0.003082","0.006097","0.001274","0.003273","0.006107","0.012612","0.001531"
"451","320","0.006075","0.001194","0.003600","0.003549","0.015969","0.023183","0.013257","0.001161","0.001602","0.002988","0.005876","0.001333","0.003723","0.010016","0.001568","0.008969","0.003243","0.003300","0.001223"
"452","325","0.005413","0.000000","0.003844","0.005265","0.018668","0.032105","0.005996","0.001175","0.001215","0.002924","0.005927","0.001127","0.004066","0.008610","0.000000","0.010340","0.003065","0.003214","0.001168"
