Title: ECSA-81ahaTlTgKJw1QN74r1MbfdS75DMmoHv Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    81ahaTlTgKJw1QN74r1MbfdS75DMmoHv.19H


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
1510             1.00    1.00          7.00     8.20     9.60   0.60       1.80       1.00   5.40   1.20         9.00            1.60           1.80        2.60       1.20           1.20        0.40     0.60         3.20
1515             0.60    1.00          4.80     3.80     7.40   2.20       1.00       0.40   3.80   0.60         3.60            0.60           0.80        3.00       0.80           0.60        1.20     0.80         1.80
1520             0.40    0.80          6.00     3.20    11.00   2.60       1.20       0.80   6.20   1.00         3.60            1.40           0.80        1.60       0.00           0.60        0.20     0.40         1.20
1525             0.00    0.80          5.40     3.60    11.60   0.60       1.40       1.80   5.00   1.60         5.20            1.20           1.80        1.40       0.20           2.00        0.60     0.60         1.80
1530             1.00    0.20          5.40     4.80    11.80   0.60       1.00       2.80   4.80   2.00         6.60            1.00           1.20        1.40       0.60           2.00        0.60     0.60         2.40
1535             1.20    1.00          6.20     6.40    20.40   1.60       1.40       2.80   5.20   2.20         8.00            2.00           2.60        4.40       1.20           2.60        0.80     0.60         3.60
1540             1.00    1.20         10.00     8.20    19.80   2.60       2.80       3.00   9.00   4.00         9.60            3.00           3.60        3.80       1.80           3.80        1.20     1.20         3.80
1545             1.20    1.00          9.20     8.60    18.00   1.60       2.80       2.80   7.80   2.20         9.80            2.00           2.20        2.60       0.40           1.80        1.00     1.20         3.20
1550             1.40    0.80          7.20     9.20    18.20   1.40       1.80       1.00   6.40   2.00        11.20            2.20           2.60        4.60       1.40           2.20        1.20     1.80         5.00
1555             1.00    0.40          8.80     6.00    11.00   2.80       1.00       1.00   8.00   1.20         6.60            0.80           1.00        2.80       1.00           0.80        0.80     0.00         2.00
1560             1.00    0.60          6.60     3.20     8.60   2.20       2.00       2.40   6.40   1.80         3.20            2.00           1.80        1.60       0.20           2.40        0.20     0.40         1.20
1565             0.20    0.60          5.40     4.00    11.60   1.20       1.60       1.40   4.60   1.40         4.80            1.40           1.60        1.80       1.20           1.40        0.40     0.20         2.60
1570             1.40    1.20          4.00     5.40    12.00   1.00       1.20       2.00   2.60   2.00         6.20            1.80           1.80        3.00       0.40           1.60        0.60     0.80         2.20
1575             0.60    0.60          6.00     4.40    12.40   1.60       2.00       1.40   6.80   1.80         6.20            1.40           2.00        1.80       0.60           1.80        0.60     0.60         2.40
1580             0.20    0.80          7.60     6.40    17.60   1.00       1.60       1.80   6.00   1.20         7.20            1.60           1.20        2.60       1.00           2.00        1.20     1.20         3.00
1585             1.20    1.20          7.40     7.60    12.60   1.40       1.40       1.20   6.80   2.00         8.60            1.60           1.40        2.20       0.60           1.00        1.20     1.40         2.20
1590             1.40    0.60          8.00     7.80    17.20   2.00       1.40       2.40   7.00   1.80         8.60            1.80           2.40        3.20       1.20           2.20        1.40     1.00         3.40
1595             1.20    1.40          8.80     8.40    19.40   2.20       1.60       2.60   6.60   2.40        10.00            1.60           2.00        3.40       0.80           2.20        1.40     2.00         3.60
1600             0.40    0.60         10.60     7.80    18.60   2.20       1.60       3.20  10.00   3.40         8.40            1.40           3.40        3.40       0.80           3.80        1.40     0.80         3.40
1605             1.80    1.00          9.00     6.80    14.60   2.40       1.80       1.80   6.80   1.60         8.00            2.20           2.00        3.60       1.40           1.60        0.60     0.80         3.20
1610             0.40    1.20          6.60     5.20    14.00   1.20       3.40       1.60   6.40   2.00         6.40            2.60           2.20        3.40       1.20           1.80        1.20     1.20         2.20
1615             0.60    0.80          6.00     5.40    11.60   1.00       0.80       2.20   4.40   1.60         5.60            1.00           1.20        2.40       1.00           1.80        0.60     0.60         3.40
1620             0.40    1.40          5.80     7.20    21.80   1.20       2.00       2.00   6.60   2.00         8.80            2.00           2.20        5.40       1.80           2.40        1.00     1.00         3.80
1625             0.80    0.80          8.80     7.20    12.20   1.20       1.40       2.20   6.80   2.60         7.40            1.80           2.60        2.40       1.40           2.00        1.00     0.80         3.20
1630             0.60    1.40          6.20     5.80    16.00   1.00       1.40       1.80   6.20   1.40         8.00            0.80           1.60        2.80       0.60           1.80        0.40     0.40         2.80
1635             2.00    1.20          7.00     8.40    13.80   1.60       1.80       1.60   4.80   1.80        10.40            2.40           1.20        3.20       1.00           1.60        1.00     1.20         3.20
1640             0.40    0.80          9.40     5.60    15.20   2.00       1.80       2.20   8.80   1.80         6.60            1.40           2.20        2.60       0.60           2.00        1.00     1.40         2.80
1645             1.00    1.00          5.20     6.40    10.00   1.20       1.60       1.00   3.60   2.20         7.00            1.40           2.00        3.00       1.00           1.40        0.80     0.40         2.60
1650             1.00    0.60          3.40     3.40     6.00   1.60       1.20       0.60   3.80   0.40         3.60            1.40           0.60        1.40       0.00           0.60        0.40     0.40         1.20
1655             0.20    0.00          4.20     2.40     7.00   1.40       1.20       0.60   4.00   1.00         3.80            1.00           0.80        0.80       0.00           0.80        0.20     0.40         1.20
1660             0.60    0.60          7.80     3.40    12.80   2.20       0.80       1.80   7.20   1.60         2.60            1.00           1.60        2.80       0.20           1.80        1.00     0.60         1.00
1665             0.40    0.40          6.20     4.60    12.60   1.60       2.00       1.40   4.80   1.40         5.80            2.00           1.80        1.20       0.80           1.40        0.80     1.20         2.20
1670             0.40    1.00          7.60     6.00    14.60   1.60       0.40       2.60   7.20   2.20         7.00            0.60           1.60        3.00       1.40           2.40        1.00     0.80         3.60
1675             1.00    1.00          6.80     5.60    14.00   1.00       1.60       2.20   5.20   2.40         6.80            1.80           1.60        2.60       0.00           2.00        1.00     0.80         2.00
1680             0.80    0.20          6.00     5.00    12.00   1.00       2.00       2.60   5.40   1.60         5.80            1.60           3.00        1.60       0.00           2.40        0.20     0.20         2.20
1685             0.40    0.40          6.00     5.00    12.40   0.80       1.00       2.20   5.60   2.60         8.20            0.80           1.80        2.80       0.40           2.60        0.20     0.40         2.20
1690             0.80    0.20          7.20     4.20    14.00   2.40       1.00       1.00   8.00   1.60         5.80            1.20           2.00        2.60       0.60           1.00        0.60     0.60         2.40
1695             0.60    0.40          7.20     5.60    18.20   1.20       1.20       3.20   6.40   2.80         6.20            1.80           2.80        2.60       0.40           3.20        0.40     0.80         2.00
1700             1.20    1.60          8.60     6.80    13.00   2.40       2.60       2.40   7.60   2.40         7.20            2.00           2.00        3.40       1.40           2.20        1.40     1.00         3.60
1705             0.80    1.40          7.60     5.80    14.20   1.20       1.40       1.20   5.60   1.60         5.40            1.60           2.00        3.20       0.60           1.40        1.40     1.40         2.00
1710             0.60    0.60          6.60     5.20    12.40   2.00       0.80       2.20   6.60   1.60         6.80            0.80           1.80        1.00       0.40           2.20        0.80     0.60         2.20
1715             1.00    0.20          8.80     8.00    18.80   1.00       2.20       3.40   8.20   2.80         9.40            1.80           2.20        2.40       1.00           2.40        0.80     0.80         3.60
1720             0.60    1.20          7.40     7.60    16.80   1.40       1.20       1.60   6.00   2.80        10.60            1.20           2.60        4.20       2.00           2.80        0.40     0.40         5.60
1725             0.40    1.00          6.20     5.80    13.20   0.80       0.40       2.60   4.60   2.60         6.80            0.80           2.80        4.00       1.80           2.40        1.20     1.40         3.20
1730             1.00    1.40          6.40     7.80    16.80   1.00       1.80       2.20   5.00   1.80         8.40            1.60           1.80        3.00       1.20           2.40        1.60     1.80         3.60
1735             1.20    0.20          6.20     6.60     8.80   2.20       2.00       1.40   5.40   2.00         7.20            1.80           2.20        2.00       0.80           1.40        0.60     0.20         2.00
1740             0.60    0.80          4.00     4.00     5.40   0.20       0.80       0.00   3.20   0.20         4.20            1.00           0.80        1.20       0.20           0.00        0.40     0.60         1.60
1745             0.40    0.20          2.60     2.40     5.80   1.20       0.60       0.60   2.20   0.20         2.60            0.60           0.20        0.80       0.20           0.40        0.60     0.60         1.00
1750             0.40    0.20          4.20     2.00     8.40   0.40       1.00       1.20   4.20   1.00         3.20            1.00           0.60        1.40       0.20           1.00        0.40     0.20         1.20
1755             0.40    0.40          5.60     4.20    10.40   1.00       0.80       2.60   5.20   2.20         5.40            0.80           1.80        1.60       0.20           3.00        0.40     0.40         2.00
1760             0.80    0.40          5.00     4.40    10.60   1.00       0.80       1.60   4.80   1.80         5.00            0.80           2.60        2.60       1.40           1.40        0.20     0.20         2.20
1765             0.80    0.20          2.80     3.00     4.60   0.20       1.60       1.00   1.80   1.80         3.60            1.60           1.60        0.60       0.00           1.20        0.20     0.20         1.20
1770             0.00    0.40          3.20     2.20     7.60   1.60       0.40       0.60   3.60   0.40         3.20            0.20           0.20        1.40       0.40           0.40        0.40     0.40         1.40
1775             0.60    0.60          2.80     3.20     7.20   1.00       0.80       1.40   2.40   1.40         4.00            1.40           1.20        1.00       0.80           1.40        0.20     0.40         2.00
1780             0.60    0.60          3.00     4.00     7.80   0.60       1.60       0.60   2.80   0.80         4.60            1.00           1.40        2.20       0.40           0.80        0.80     0.80         1.60
1785             0.60    0.80          7.80     5.00    14.40   2.60       1.60       1.20   6.60   1.00         6.80            2.00           0.60        3.00       0.60           1.00        0.20     0.00         2.40
1790             1.20    2.40         12.60    11.00    46.20   4.00       3.00       5.20  13.60   3.60        14.00            3.80           2.60        8.20       2.20           4.40        1.80     2.40         5.60
1795             2.00    1.60         16.40    13.00    16.20   1.80       3.00       4.20  12.40   5.00        13.00            2.40           5.60        5.20       1.20           4.80        2.20     2.00         6.00
1800             1.20    1.40          8.00     7.00    15.40   1.00       2.00       2.20   6.00   2.40         9.00            1.80           2.60        3.20       0.60           2.60        1.00     1.40         2.40
1805             1.00    0.80          4.80     6.00    15.00   0.00       2.20       2.40   5.40   2.40         7.60            2.00           2.00        2.80       0.80           2.00        1.00     0.40         3.40
1810             0.60    1.20          7.20     7.60    14.20   1.40       1.80       2.00   5.20   1.80         9.40            1.60           2.60        2.00       0.40           1.80        1.00     0.80         3.80
1815             1.80    0.00          7.40     6.20    13.80   1.80       1.20       1.20   6.80   1.60         8.40            1.80           1.80        2.20       1.20           1.40        1.00     2.00         2.60
1820             0.40    0.80          7.60     8.00    13.20   1.00       1.80       1.20   6.60   1.20         8.20            1.40           1.20        4.00       0.80           1.20        1.20     0.20         3.40
1825             0.80    0.60          6.80     6.20    13.20   1.40       1.00       1.80   5.40   1.80         7.20            1.00           1.20        2.60       1.20           1.80        0.60     0.80         3.00
1830             1.00    0.60          8.80     7.00    19.40   2.60       1.60       2.80   9.00   2.40         8.60            1.80           1.80        4.80       1.20           3.20        0.40     0.20         3.80
1835             1.20    1.40          9.60     5.60    15.60   2.60       1.60       2.40   8.40   2.80         7.40            1.60           4.00        3.40       1.40           2.00        0.60     0.80         3.00
1840             0.60    1.20          4.40     4.60    13.00   1.80       0.80       1.60   5.20   1.20         4.60            0.80           1.20        3.00       0.80           1.00        0.40     0.60         1.80
1845             1.00    0.80          9.80     6.60    18.00   1.80       1.80       2.80   7.80   2.60         8.20            1.80           2.00        2.40       0.20           3.40        1.80     1.80         2.60
1850             0.20    1.80         11.20     6.60    17.20   3.20       2.20       1.40   9.60   2.20         8.00            2.00           2.40        4.40       0.80           1.60        1.00     0.60         3.00
1855             1.00    0.40          7.00     6.60    20.80   1.60       1.40       2.80   7.00   2.40         8.80            2.20           2.00        1.80       0.20           2.20        0.80     1.60         3.00
1860             0.00    0.00          0.00     0.00    30.00   3.20       0.00       0.00   0.00   0.00         0.00            0.00           0.00        0.00       0.00           0.00        0.00     0.00         0.00


Section: WebDriver Response Times (seconds)
Display: Line
Time (s)  createOrder    basket  getCatalogue   getItem    getCart      login  getOrders  catalogue      home      tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress   getCard  showDetails
--------  -----------  --------  ------------  --------  ---------  ---------  ---------  ---------  --------  --------  -----------  --------------  -------------  ----------  ---------  -------------  ----------  --------  -----------
0            0.000000  0.000000      0.006367  0.008440   0.006743   0.011238   0.013960   0.003210  0.002748  0.007499     0.007440        0.002488       0.005658    0.010559   0.000000       0.007821    0.000000  0.000000     0.002981
5            0.000000  0.002069      0.006577  0.008233   0.007463   0.013280   0.012275   0.004436  0.003820  0.006961     0.007918        0.004008       0.007720    0.008406   0.018562       0.008771    0.000000  0.000000     0.003566
10           0.015557  0.017610      0.005766  0.008265   0.006368   0.011110   0.011565   0.002472  0.003122  0.006685     0.007743        0.002975       0.006192    0.006086   0.002323       0.009004    0.005044  0.006319     0.003038
15           0.008332  0.002040      0.004953  0.005952   0.005204   0.011521   0.013250   0.002222  0.002047  0.007068     0.005238        0.002887       0.005636    0.004704   0.003999       0.006715    0.011737  0.005006     0.002346
20           0.028417  0.003017      0.004787  0.005025   0.004026   0.007539   0.008423   0.001625  0.001949  0.006557     0.006733        0.001400       0.004590    0.005220   0.002258       0.007156    0.003720  0.005772     0.001975
25           0.016472  0.001467      0.004379  0.004331   0.013309   0.000000   0.015427   0.000000  0.001478  0.003880     0.004256        0.001510       0.004092    0.004446   0.001592       0.005178    0.004416  0.000000     0.001480
30           0.000000  0.000000      0.004007  0.108522   0.000000   0.000000   0.046921   0.000000  0.000000  0.000000     0.003933        0.001421       0.000000    0.000000   0.000000       0.000000    0.000000  0.000000     0.000000
35           0.007675  0.001447      0.004325  0.003751   8.492435   0.250814   0.008185   0.001460  0.001810  0.000000     0.004231        0.001450       0.000000    0.003917   0.001496       0.004040    0.003996  0.004105     0.001492
40           0.008203  0.001661      0.004867  0.004014   0.240777   0.000000   0.009590   0.000000  0.001545  0.003632     0.004217        0.001650       0.000000    0.014040   0.000000       0.000000    0.013427  0.000000     0.001636
45           0.000000  0.000000      0.004328  0.004041   0.320826   0.123477   0.008232   0.000000  0.001543  0.000000     0.004310        0.001598       0.005074    0.004158   0.000000       0.000000    0.000000  0.000000     0.000000
50           0.000000  0.000000      0.004440  0.004208   0.375399   0.305127   0.000000   0.000000  0.001710  0.000000     0.004611        0.001518       0.000000    0.000000   0.000000       0.000000    0.000000  0.000000     0.000000
55           0.000000  0.000000      0.004352  0.000000   0.199993   0.000000   0.008359   0.000000  0.001636  0.000000     0.000000        0.000000       0.000000    0.000000   0.000000       0.000000    0.000000  0.000000     0.000000
60           0.000000  0.000000      0.004302  0.000000   0.000000   0.000000   0.000000   0.000000  0.001490  0.000000     0.000000        0.000000       0.000000    0.000000   0.000000       0.000000    0.000000  0.000000     0.000000
65           0.000000  0.001540      0.000000  0.004450  50.669848   0.022095   0.008084   0.001470  0.003132  0.003658     0.005638        0.001400       0.000000    0.010129   0.019733       0.004384    0.004861  0.004155     0.001597
70           0.008413  0.001468      0.004729  0.004567  34.068317   0.271173   0.008370   0.001567  0.001536  0.008675     0.004437        0.001331       0.004660    0.010096   0.001902       0.005254    0.018389  0.004817     0.001799
75           0.000000  0.001563      0.004346  0.006001   0.461423   0.000000   0.007981   0.001503  0.002011  0.004193     0.006072        0.001473       0.004069    0.004358   0.001787       0.004157    0.000000  0.000000     0.001551
80           0.000000  0.002192      0.005285  0.004856  36.607019   0.020178   0.011223   0.001864  0.002072  0.004325     0.007932        0.001898       0.004763    0.004757   0.002414       0.017388    0.000000  0.000000     0.002488
85           0.000000  0.001594      0.004825  0.007489  32.845524   0.000000   0.008119   0.001661  0.001856  0.004488     0.004240        0.002783       0.004228    0.004041   0.002616       0.004345    0.004211  0.004301     0.001541
90           0.010816  0.002712      0.004454  0.004489   0.354014   0.165770   0.000000   0.001488  0.001724  0.003760     0.004994        0.000000       0.004331    0.007871   0.001899       0.004553    0.004319  0.003611     0.002628
95           0.000000  0.002214      0.003934  0.004003  30.376742   0.000000   0.009687   0.001424  0.001421  0.003937     0.004060        0.003687       0.000000    0.003964   0.001859       0.004131    0.000000  0.004206     0.001597
100          0.008482  0.001789      0.005246  0.010666  46.806315  20.686088   0.008734   0.001544  0.001676  0.003827     0.004749        0.001552       0.004980    0.004842   0.002164       0.004734    0.004447  0.004500     0.001505
105          0.008917  0.000000      0.004766  0.009737  14.809154   0.014433   0.008066   0.003097  0.001716  0.016781     0.004779        0.001359       0.004711    0.005904   0.001529       0.004136    0.004245  0.006061     0.001967
110          0.007827  0.002926      0.004517  0.004643  30.173832   6.600109   0.008151   0.001528  0.001823  0.016961     0.004435        0.002015       0.005340    0.004788   0.002281       0.025823    0.004731  0.043532     0.001640
115          0.008280  0.002268      0.004164  0.004670  33.614583  69.755327   0.008667   0.001517  0.001677  0.003989     0.004533        0.002566       0.005099    0.004231   0.002723       0.005385    0.004355  0.010460     0.001924
120          0.240319  0.143502      0.206639  0.220279  52.949669  21.253458   0.173487   0.161209  0.123713  0.207933     0.205752        0.098383       0.223016    0.252240   0.027878       0.243569    0.229033  0.238839     0.143670
125          0.247700  0.154374      0.234931  0.229482   0.679758   0.595720   0.262427   0.150864  0.148896  0.227966     0.242238        0.151812       0.240258    0.241834   0.052843       0.226499    0.224144  0.237965     0.152023
130          0.248548  0.162053      0.229017  0.219653  58.256173   2.207318   0.240287   0.154232  0.147914  0.253515     0.223333        0.143309       0.266999    0.241833   0.068032       0.221940    0.211218  0.247564     0.151318
135          0.268546  0.127299      0.231658  0.233395  29.534698   0.380678   0.241252   0.131995  0.146593  0.234243     0.225634        0.134566       0.237371    0.236266   0.045495       0.239701    0.219069  0.188684     0.141660
140          0.231132  0.000000      0.224015  0.230334  20.396750   9.405214   0.212324   0.123162  0.126909  0.205990     0.220823        0.142917       0.235574    0.209878   0.038842       0.235307    0.000000  0.000000     0.123364
145          0.228707  0.150584      0.239318  0.240628  13.319926   9.815005   0.221504   0.136261  0.141020  0.248792     0.238067        0.137711       0.235269    0.237620   0.058462       0.271042    0.195851  0.219001     0.134494
150          0.235812  0.137348      0.233401  0.218429   5.863490   8.434723   0.246139   0.125890  0.131419  0.216662     0.230291        0.126518       0.233010    0.244431   0.000000       0.238039    0.238555  0.201782     0.120335
155          0.244519  0.128275      0.242682  0.233966  35.956240  34.751292   0.242030   0.144858  0.128832  0.231922     0.220610        0.140212       0.234864    0.211982   0.000000       0.261337    0.243461  0.239370     0.137275
160          0.247966  0.124139      0.228153  0.244822  36.907950  20.665614   0.246965   0.166762  0.152451  0.233760     0.238161        0.182027       0.228860    0.253761   0.057536       0.252672    0.220942  0.236202     0.151928
165          0.257971  0.178837      0.241012  0.238907  13.355330   5.142075   0.280741   0.156756  0.150130  0.255810     0.233720        0.156024       0.241888    0.254670   0.067133       0.244846    0.246530  0.223404     0.162304
170          0.225380  0.145413      0.217340  0.221432   9.865712   0.973166   0.248831   0.146215  0.144420  0.218671     0.230118        0.135232       0.250225    0.236075   0.058001       0.237096    0.214543  0.188711     0.140838
175          0.264851  0.151243      0.223294  0.224900  11.883576   3.716020   0.257693   0.140594  0.134121  0.219941     0.218771        0.144226       0.237817    0.239059   0.000000       0.224422    0.207016  0.209432     0.144057
180          0.302969  0.173276      0.176997  0.202711  14.838270  12.280426   0.214649   0.135825  0.133762  0.207042     0.202692        0.113621       0.090024    0.162935   0.047237       0.182329    0.096578  0.218972     0.149996
185          0.248475  0.144682      0.237658  0.220240   8.747248  20.983344   0.233435   0.155674  0.147372  0.199023     0.220081        0.141029       0.228597    0.247251   0.000000       0.227577    0.235490  0.237327     0.138291
190          0.258401  0.136405      0.231653  0.233291   8.383704   5.740908   0.241633   0.137515  0.127908  0.232555     0.242507        0.147128       0.242405    0.235615   0.047952       0.257701    0.225098  0.213364     0.143046
195          0.233567  0.000000      0.240493  0.256296  23.573830   7.053750   0.231906   0.120582  0.131182  0.210321     0.239133        0.147511       0.251637    0.250989   0.000000       0.237990    0.213708  0.000000     0.136382
200          0.243648  0.150324      0.210382  0.227681  22.417106  30.219773   0.238009   0.118685  0.132428  0.185610     0.209712        0.140309       0.243035    0.222002   0.000000       0.258732    0.209418  0.217806     0.131877
205          0.224285  0.000000      0.222378  0.225951   2.258644   0.434431   0.238396   0.134722  0.138330  0.220314     0.230417        0.132424       0.252384    0.227708   0.000000       0.257487    0.243384  0.244753     0.137682
210          0.210225  0.000000      0.237357  0.223913   0.262918   0.375439   0.218541   0.000000  0.157218  0.206383     0.229994        0.134726       0.258783    0.322789   0.000000       0.215842    0.000000  0.000000     0.133812
215          0.230709  0.000000      0.221065  0.234499  38.635097  29.504500   0.260168   0.134454  0.129356  0.209992     0.235830        0.139151       0.269426    0.231009   0.054660       0.254901    0.000000  0.000000     0.131928
220          0.260161  0.141069      0.229491  0.224330  26.687161   0.402305   0.230483   0.153837  0.140431  0.213766     0.219786        0.139205       0.243411    0.234948   0.000000       0.231443    0.226570  0.249783     0.137546
225          0.229395  0.162255      0.223199  0.238117  35.815055  10.439853   0.240685   0.138994  0.136649  0.208564     0.231778        0.140567       0.228985    0.222264   0.052161       0.253181    0.225529  0.194422     0.135578
230          0.248265  0.152269      0.239115  0.236669  33.815536  11.355707   0.250702   0.144258  0.154439  0.213902     0.232899        0.143983       0.233373    0.233469   0.063278       0.237649    0.252120  0.209171     0.142301
235          0.232984  0.154280      0.244133  0.234250  29.870123  18.759639   0.253049   0.154681  0.142702  0.212411     0.240878        0.141474       0.241723    0.237148   0.061091       0.247688    0.278747  0.213525     0.145967
240          0.084389  0.007275      0.137300  0.171089  29.898655   6.354938   0.140529   0.102077  0.095399  0.165149     0.199740        0.089946       0.158273    0.215090   0.045231       0.176335    0.157935  0.146233     0.081421
245          0.260912  0.140378      0.240132  0.232234  26.792901  11.969461   0.265573   0.152247  0.153820  0.245474     0.230580        0.161165       0.241292    0.230379   0.064536       0.219100    0.196837  0.207000     0.151638
250          0.254095  0.152065      0.231805  0.233870  10.245282   9.964538   0.258932   0.154836  0.149899  0.234792     0.227467        0.152406       0.211706    0.221785   0.075534       0.233742    0.217710  0.232801     0.150583
255          0.236163  0.147789      0.235984  0.221532   7.028138   7.399774   0.218252   0.132886  0.136762  0.192425     0.222609        0.162227       0.236218    0.240863   0.051581       0.220284    0.182880  0.179564     0.139892
260          0.224735  0.000000      0.243498  0.228596   6.612624   0.509805   0.238786   0.153590  0.143960  0.243131     0.232718        0.139560       0.226683    0.195006   0.064029       0.235628    0.234209  0.207779     0.135726
265          0.196019  0.000000      0.221154  0.225270  17.302166  14.902904   0.211796   0.156764  0.130817  0.198270     0.222279        0.137104       0.236471    0.000000   0.000000       0.223121    0.000000  0.000000     0.138285
270          0.241333  0.000000      0.239699  0.223192  14.681533  15.208626   0.234960   0.138226  0.136337  0.228579     0.246504        0.166802       0.260801    0.230662   0.053130       0.236738    0.000000  0.000000     0.137628
275          0.295127  0.147293      0.187194  0.251763  26.222244  29.586262   0.255346   0.145867  0.118647  0.230265     0.204397        0.136978       0.237464    0.227356   0.040575       0.220219    0.000000  0.000000     0.154341
280          0.259392  0.148216      0.229936  0.228968  25.088275  15.865049   0.233244   0.149806  0.140945  0.217899     0.228716        0.136543       0.238825    0.218968   0.060473       0.222837    0.195319  0.231025     0.146320
285          0.167514  0.143109      0.230468  0.234192  11.937548   0.384721   0.242204   0.132626  0.146272  0.230109     0.215518        0.148444       0.225598    0.226323   0.052716       0.213413    0.229261  0.213291     0.150797
290          0.226604  0.161565      0.233045  0.231338  14.550892  14.280305   0.237738   0.140039  0.133873  0.198384     0.223810        0.127954       0.250798    0.240813   0.057380       0.242997    0.236671  0.217419     0.152174
295          0.000000  0.132156      0.238936  0.226411  20.008796  14.376183   0.257952   0.142711  0.153820  0.221840     0.229740        0.143101       0.247971    0.220837   0.063104       0.228218    0.230939  0.239766     0.138700
300          0.204655  0.128948      0.159308  0.208331  31.611459  46.906497   0.198733   0.085792  0.121087  0.159774     0.188210        0.073432       0.146878    0.180107   0.023568       0.172111    0.238932  0.055363     0.136965
305          0.240872  0.132642      0.244670  0.236986  21.429916  10.905895   0.258200   0.162471  0.153414  0.218465     0.239467        0.145875       0.226681    0.250421   0.056562       0.238986    0.252219  0.244589     0.149957
310          0.249364  0.175392      0.243351  0.217855  29.626498   0.404067   0.253314   0.142076  0.144542  0.209903     0.251145        0.151982       0.246630    0.238631   0.057102       0.249389    0.241866  0.212711     0.146839
315          0.222957  0.157327      0.235359  0.226079  27.600250   4.757436   0.252527   0.154256  0.144391  0.224787     0.236992        0.139729       0.216588    0.232207   0.046836       0.225339    0.242502  0.223659     0.148948
320          0.234336  0.152414      0.233362  0.244052  18.295826   1.289850   0.242768   0.143832  0.139861  0.208948     0.228692        0.138170       0.226946    0.221164   0.053533       0.226473    0.235059  0.230887     0.139339
325          0.231158  0.153389      0.236882  0.230120  19.242715  11.548760   0.263633   0.151786  0.149714  0.179393     0.236225        0.154298       0.242827    0.254225   0.058853       0.285639    0.264130  0.245797     0.135294
330          0.241456  0.150973      0.229147  0.225282  10.489867   0.425676   0.255759   0.145897  0.141387  0.217458     0.231195        0.144807       0.224015    0.214977   0.063067       0.231510    0.234519  0.224219     0.141102
335          0.255860  0.132068      0.233733  0.241992  24.551316  21.357365   0.228676   0.142666  0.138250  0.213047     0.230153        0.144998       0.248212    0.224447   0.000000       0.216886    0.246966  0.251246     0.134694
340          0.234282  0.125887      0.235896  0.243985   9.560096  16.182612   0.235556   0.154331  0.146368  0.227935     0.243155        0.138155       0.240474    0.226559   0.058010       0.237813    0.233720  0.223897     0.137567
345          0.237940  0.000000      0.238960  0.233530  25.145345  11.596761   0.243882   0.147553  0.141613  0.207074     0.234995        0.152764       0.261716    0.241902   0.052792       0.239865    0.263890  0.243635     0.141127
350          0.247747  0.153639      0.235707  0.236355  20.233966   0.371952   0.257128   0.146582  0.143097  0.229809     0.230157        0.145803       0.233116    0.238814   0.075428       0.233713    0.244286  0.210929     0.152754
355          0.242086  0.152528      0.241265  0.235763  29.474319   9.497173   0.243772   0.152216  0.149604  0.222399     0.241317        0.135798       0.236016    0.231303   0.062469       0.230997    0.251770  0.230258     0.148540
360          0.246715  0.104699      0.212311  0.209839  10.357037   3.948926   0.162343   0.140719  0.123803  0.178868     0.218246        0.138821       0.221190    0.177765   0.039972       0.162809    0.238597  0.272386     0.131861
365          0.248758  0.145378      0.219087  0.220164  20.461505   6.334557   0.249938   0.138317  0.142975  0.230068     0.229272        0.138243       0.234449    0.215605   0.055056       0.232414    0.171286  0.191565     0.148255
370          0.266707  0.148326      0.248528  0.235136  10.363897   6.523024   0.248558   0.149050  0.148833  0.232624     0.246943        0.143263       0.240156    0.227173   0.055539       0.245011    0.260141  0.247328     0.144052
375          0.212287  0.153582      0.235566  0.218132  18.672765  27.535539   0.215639   0.178583  0.143736  0.219291     0.227055        0.128581       0.245812    0.242690   0.065596       0.267082    0.236223  0.206853     0.142255
380          0.224912  0.000000      0.238011  0.230448  25.912580   8.460484   0.249812   0.163324  0.132301  0.194518     0.233713        0.135902       0.000000    0.234223   0.044286       0.237032    0.226423  0.184643     0.138675
385          0.254865  0.153248      0.228519  0.218807  19.079254  22.292848   0.238312   0.146469  0.135751  0.212094     0.218693        0.151569       0.220723    0.239586   0.055717       0.229314    0.219122  0.234726     0.139749
390          0.229773  0.123511      0.225028  0.220527  25.513829   8.600950   0.229461   0.117647  0.129686  0.208929     0.221014        0.169367       0.217515    0.219426   0.055763       0.221441    0.248786  0.219805     0.142554
395          0.000000  0.000000      0.234988  0.243062  26.574346   6.943896   0.236748   0.141526  0.135060  0.232671     0.235203        0.119932       0.238128    0.227934   0.056825       0.253284    0.229595  0.229602     0.141906
400          0.245457  0.174450      0.224476  0.219562  25.546687  14.578945   0.243164   0.144255  0.138325  0.209131     0.232572        0.142157       0.235848    0.229810   0.056994       0.225066    0.241870  0.235138     0.140308
405          0.274719  0.177741      0.234789  0.231334  27.791983   6.127739   0.238557   0.161056  0.144615  0.245080     0.222261        0.138029       0.227296    0.241831   0.054046       0.250162    0.236456  0.217281     0.154518
