"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1185","0.000","262","243","2253","1838","4626","497","535","617","2024","628","2309","564","605","891","277","645","261","289","886"
"1186","0.050","253","223","2152","1928","4305","469","505","607","1941","556","2172","522","581","841","259","605","260","262","874"
"1187","0.100","227","229","1994","1761","3972","458","493","556","1843","555","2014","509","531","785","249","564","215","271","821"
"1188","0.150","249","203","1985","1676","3882","451","447","521","1724","540","1923","463","517","761","209","565","214","228","762"
"1189","0.200","249","223","1827","1605","3629","458","388","524","1703","535","1882","443","492","727","229","457","217","240","753"
"1190","0.250","204","235","1818","1454","3532","411","409","517","1599","444","1812","393","514","670","198","495","197","221","701"
"1191","0.300","202","200","1749","1412","3337","428","391","465","1522","452","1712","406","463","637","190","459","171","201","633"
"1192","0.350","187","191","1671","1442","3323","388","359","409","1438","449","1606","388","434","630","202","414","198","180","609"
"1193","0.400","168","161","1613","1309","3117","357","339","383","1340","403","1615","344","434","635","212","430","166","190","572"
"1194","0.450","159","164","1505","1202","2991","329","339","411","1262","421","1471","316","398","599","165","368","171","165","551"
"1195","0.500","163","172","1354","1181","2845","327","293","385","1170","396","1428","303","385","543","164","369","166","125","553"
"1196","0.550","160","151","1335","1161","2574","288","307","346","1165","324","1287","315","340","449","140","357","151","147","515"
"1197","0.600","125","113","1242","1033","2567","322","275","341","1037","324","1222","306","368","523","134","332","147","157","515"
"1198","0.650","129","129","1194","991","2425","285","263","299","1094","331","1185","268","343","433","126","313","147","132","469"
"1199","0.700","133","146","1123","921","2321","280","297","318","984","290","1186","238","300","441","139","304","118","112","437"
"1200","0.750","107","130","1098","898","2170","265","266","271","938","320","1039","288","291","400","134","306","134","97","412"
"1201","0.800","115","100","1081","883","2091","226","229","284","934","278","1063","234","269","396","111","248","110","129","361"
"1202","0.850","121","125","956","793","1979","220","250","238","838","245","1006","212","286","414","97","263","108","112","373"
"1203","0.900","110","103","938","768","1887","192","219","229","844","251","996","221","239","344","97","258","119","104","340"
