"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"387","0","0.000000","0.000000","0.005567","0.006616","0.005379","0.009336","0.013142","0.002561","0.002563","0.005842","0.007383","0.002305","0.005663","0.004495","0.000000","0.006368","0.000000","0.000000","0.002356"
"388","5","0.000000","0.000000","0.006594","0.007019","0.006246","0.008605","0.015436","0.002243","0.002862","0.009219","0.007238","0.002672","0.006413","0.008624","0.007865","0.006152","0.000000","0.000000","0.003382"
"389","10","0.000000","0.006622","0.005152","0.005740","0.005627","0.009913","0.010305","0.002609","0.002198","0.004608","0.007024","0.002457","0.005117","0.006253","0.002974","0.006507","0.009039","0.006631","0.002157"
"390","15","0.010065","0.002116","0.006009","0.007887","0.005888","0.011735","0.015675","0.002354","0.002371","0.006555","0.006868","0.002109","0.005162","0.005741","0.002405","0.006716","0.006345","0.005216","0.002810"
"391","20","0.007917","0.001639","0.004730","0.005989","0.004420","0.014065","0.010122","0.002384","0.001899","0.003829","0.004501","0.002052","0.004339","0.005953","0.001466","0.005830","0.007106","0.003900","0.002150"
"392","25","0.007206","0.001768","0.004298","0.004489","0.004107","0.006305","0.008183","0.001365","0.002308","0.003184","0.004494","0.001458","0.004218","0.003933","0.001409","0.003844","0.005010","0.003466","0.001636"
"393","30","0.009499","0.003215","0.003695","0.004231","0.000000","0.000000","0.010207","0.001170","0.001455","0.039285","0.003545","0.001844","0.004118","0.004701","0.001497","0.003566","0.000000","0.000000","0.001462"
"394","35","0.000000","0.000000","0.000000","0.003869","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.003778","0.000000","0.000000","0.000000","0.000000","0.000000","0.001406"
"395","40","0.007946","0.001251","0.003418","0.003561","7.421969","0.000000","0.007226","0.001131","0.001134","0.003045","0.003312","0.001368","0.004123","0.003646","0.001603","0.003993","0.003188","0.003340","0.001322"
"396","45","0.007266","0.001191","0.003499","0.007502","0.201792","0.506643","0.007149","0.000000","0.001302","0.002889","0.003559","0.001501","0.003513","0.003478","0.001392","0.003283","0.003581","0.003360","0.001422"
"397","50","0.000000","0.000000","0.004099","0.003983","0.137604","0.000000","0.008491","0.000000","0.001241","0.000000","0.004101","0.000000","0.000000","0.004747","0.000000","0.000000","0.000000","0.000000","0.001666"
"398","55","0.000000","0.000000","0.004207","0.003992","0.077462","0.030416","0.000000","0.000000","0.001428","0.000000","0.000000","0.000000","0.000000","0.000000","0.002372","0.000000","0.000000","0.000000","0.001615"
"399","60","0.007389","0.001110","0.003931","0.003662","35.979240","31.308959","0.009012","0.001207","0.001372","0.003434","0.007269","0.001130","0.004162","0.004308","0.001462","0.003664","0.003059","0.003535","0.001153"
"400","65","0.011048","0.002591","0.004327","0.006022","22.605008","9.834028","0.007661","0.002774","0.001793","0.003244","0.007445","0.001452","0.006669","0.005095","0.001453","0.005860","0.007682","0.005281","0.001381"
"401","70","0.010256","0.001893","0.003725","0.005705","20.649890","2.068772","0.009395","0.002013","0.002358","0.003700","0.005770","0.003400","0.004772","0.005979","0.001532","0.006599","0.004604","0.010841","0.002156"
"402","75","0.007998","0.001399","0.004316","0.005531","2.558872","1.398502","0.010653","0.002220","0.002121","0.005569","0.006261","0.001393","0.004063","0.005978","0.001908","0.003891","0.003508","0.009579","0.001574"
"403","80","0.008970","0.001817","0.004277","0.005204","2.493913","2.402990","0.008209","0.001758","0.001853","0.006866","0.005361","0.002160","0.004929","0.006651","0.001431","0.005538","0.009615","0.004421","0.001931"
"404","85","0.007451","0.002082","0.003933","0.004788","1.120323","1.875554","0.006918","0.001653","0.001430","0.005496","0.006202","0.001668","0.003848","0.006091","0.001211","0.006577","0.012367","0.004216","0.001960"
"405","90","0.007155","0.001628","0.003619","0.006136","1.360064","2.200375","0.013039","0.001110","0.001240","0.004322","0.003258","0.001319","0.003453","0.003547","0.001221","0.003211","0.003381","0.002933","0.001371"
"406","95","0.007126","0.001346","0.004416","0.006908","7.616502","8.719622","0.012205","0.001226","0.001574","0.006746","0.005366","0.001600","0.003583","0.004937","0.008964","0.004783","0.003882","0.003606","0.001616"
"407","100","0.007066","0.001609","0.003899","0.006428","10.460411","8.201908","0.009870","0.001876","0.001465","0.003792","0.007303","0.002178","0.003894","0.006112","0.005275","0.004288","0.003420","0.006794","0.002375"
"408","105","0.007039","0.001531","0.003888","0.006676","3.368558","4.545939","0.007008","0.001542","0.001691","0.003241","0.003971","0.001761","0.004110","0.009141","0.014061","0.003859","0.004358","0.003519","0.001716"
"409","110","0.007509","0.002630","0.004088","0.004773","6.472174","7.577052","0.007390","0.001327","0.001324","0.006799","0.004727","0.001302","0.003511","0.011748","0.001874","0.003978","0.009511","0.003952","0.001159"
"410","115","0.011920","0.003615","0.003806","0.005675","9.800142","4.042942","0.009085","0.001915","0.001429","0.005240","0.004476","0.001694","0.003559","0.003586","0.001287","0.003343","0.003057","0.003382","0.001305"
"411","120","0.006681","0.002718","0.003837","0.004325","8.683826","5.854322","0.010759","0.001460","0.001671","0.007807","0.005430","0.001209","0.003874","0.005614","0.007132","0.003719","0.003711","0.003651","0.002092"
"412","125","0.007119","0.001206","0.004250","0.004682","6.762396","6.270903","0.008071","0.001476","0.001513","0.007898","0.005366","0.001232","0.003907","0.004920","0.001141","0.005497","0.003644","0.007080","0.001487"
"413","130","0.006969","0.001826","0.004648","0.006261","5.178114","7.463468","0.007758","0.001642","0.002098","0.006629","0.005211","0.001542","0.004112","0.003927","0.001321","0.003894","0.004450","0.003750","0.001833"
