Title: ECSA-7woRL13LcSzIxDAbM7J0PoQR5myKAQJR Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    7woRL13LcSzIxDAbM7J0PoQR5myKAQJR.14I


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
425              1.60    0.60          7.60     7.00    15.60   1.40       3.20       1.60   8.20   2.20         8.80            2.60           2.40        2.80       0.60           2.40        0.80     0.60         2.40
430              0.80    0.40          8.60     5.60    16.80   3.60       2.60       1.40   8.20   1.40         6.20            2.60           1.40        2.40       1.00           1.20        0.60     0.60         2.40
435              0.60    1.00         11.20     6.60    19.80   2.20       1.40       2.20   9.80   2.20         7.00            1.80           1.80        4.20       0.80           2.20        1.20     1.60         2.40
440              1.20    1.00         10.80     8.40    24.80   3.00       2.20       4.20   8.80   2.40        10.60            2.40           2.60        2.40       1.00           4.00        1.40     1.80         4.20
445              1.40    1.00         12.20     9.80    22.40   3.20       3.20       4.60  12.20   5.00        10.20            3.40           4.40        3.80       1.00           4.20        1.00     0.40         4.00
450              0.40    0.80         11.20     9.80    19.20   2.40       2.60       3.20   9.20   3.60        12.20            2.20           4.20        2.80       1.40           3.80        1.00     0.80         4.40
455              1.40    1.20          5.60     8.20    16.20   1.60       2.60       2.60   4.80   3.60        11.60            2.00           3.20        2.80       1.00           2.80        0.40     0.80         4.60
460              1.20    0.40          6.40     7.60    10.80   0.60       1.80       0.80   4.40   0.80         9.20            2.00           1.60        1.80       1.00           0.80        1.20     0.80         3.60
465              1.00    1.00          3.40     5.20    11.80   1.00       1.60       1.00   4.40   1.00         6.40            2.00           1.00        4.20       1.40           0.60        0.60     0.60         3.40
470              0.60    0.80          8.60     6.80    22.00   1.40       1.40       2.60   7.60   2.20         7.40            1.20           1.40        5.00       2.00           3.00        0.40     0.40         2.80
475              1.20    2.00         11.40    10.20    22.20   2.20       1.60       2.60  12.20   2.20        13.20            2.00           3.00        6.00       1.20           1.60        1.40     1.60         5.40
480              0.80    2.20         15.40     8.40    26.20   4.00       2.00       1.80  12.20   2.40         8.80            2.00           2.40        5.20       1.40           2.80        1.40     1.40         2.60
485              0.80    1.60         12.80     8.20    21.00   3.40       2.40       3.60  10.40   4.00         9.40            2.40           2.60        3.80       1.20           3.60        1.60     2.20         4.60
490              1.60    0.80         10.00     9.00    18.00   2.00       2.80       3.00   8.00   2.80         9.60            2.20           2.80        3.00       0.60           2.60        1.80     1.20         3.20
495              1.80    1.40          7.20     7.80    21.60   1.20       2.40       3.20   6.00   3.00         9.60            3.20           3.60        3.00       1.00           3.40        1.60     1.60         3.60
500              1.80    1.20          8.80    10.40    18.40   2.00       3.80       4.00   8.20   3.60        10.00            3.00           3.20        3.20       0.60           4.00        1.40     1.60         3.60
505              1.60    0.40         11.40     8.60    23.80   2.40       2.20       2.20  10.80   2.20        11.60            2.40           3.20        4.40       0.60           1.80        1.00     0.80         4.20
510              1.00    0.60         13.60    10.20    20.80   2.80       1.60       2.80  12.80   2.60        12.00            2.20           2.00        4.60       1.80           3.20        0.60     0.80         4.40
515              0.80    1.40          9.60     7.60    18.60   3.40       3.40       2.20   8.80   2.40        10.40            2.60           2.60        4.20       1.40           2.00        0.40     0.20         3.80
520              0.20    1.60         10.60     8.40    29.20   2.60       1.40       4.40  10.00   3.40        10.00            1.80           3.00        4.40       1.40           4.00        1.80     2.00         4.40
525              1.60    1.40         12.20     9.40    18.20   1.80       2.40       4.00  10.00   4.60        10.20            1.80           4.60        3.20       1.00           4.20        1.40     1.60         4.00
530              1.20    0.40         10.20     8.40    19.60   2.00       2.40       2.00   8.20   2.40         9.80            3.20           3.20        4.20       1.40           2.40        1.60     1.20         3.20
535              1.40    1.60          9.40    10.40    23.40   2.40       2.80       2.80   8.20   2.40        14.20            2.60           1.80        4.40       1.20           2.40        1.00     1.20         6.00
