"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"764","0.00000","1946","1953","16598","14138","6268","1368","3834","4469","14646","4469","16655","3835","4467","6416","1942","4468","1955","1957","6413"
"765","0.10000","0","0","0","0","4299","612","0","0","0","0","0","0","0","0","0","0","0","0","0"
"766","0.20000","0","0","0","0","3593","350","0","0","0","0","0","0","0","0","0","0","0","0","0"
"767","0.30000","0","0","0","0","2770","234","0","0","0","0","0","0","0","0","0","0","0","0","0"
"768","0.40000","0","0","0","0","2091","208","0","0","0","0","0","0","0","0","0","0","0","0","0"
"769","0.50000","0","0","0","0","1621","144","0","0","0","0","0","0","0","0","0","0","0","0","0"
"770","0.60000","0","0","0","0","1264","92","0","0","0","0","0","0","0","0","0","0","0","0","0"
"771","0.70000","0","0","0","0","969","93","0","0","0","0","0","0","0","0","0","0","0","0","0"
"772","0.80000","0","0","0","0","826","60","0","0","0","0","0","0","0","0","0","0","0","0","0"
"773","0.90000","0","0","0","0","720","65","0","0","0","0","0","0","0","0","0","0","0","0","0"
"774","1.00000","0","0","0","0","613","50","0","0","0","0","0","0","0","0","0","0","0","0","0"
"775","1.10000","0","0","0","0","565","56","0","0","0","0","0","0","0","0","0","0","0","0","0"
"776","1.20000","0","0","0","0","462","39","0","0","0","0","0","0","0","0","0","0","0","0","0"
"777","1.30000","0","0","0","0","460","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"778","1.40000","0","0","0","0","428","31","0","0","0","0","0","0","0","0","0","0","0","0","0"
"779","1.50000","0","0","0","0","363","29","0","0","0","0","0","0","0","0","0","0","0","0","0"
"780","1.60000","0","0","0","0","349","26","0","0","0","0","0","0","0","0","0","0","0","0","0"
"781","1.70000","0","0","0","0","299","36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"782","1.80000","0","0","0","0","284","28","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783","1.90000","0","0","0","0","265","16","0","0","0","0","0","0","0","0","0","0","0","0","0"
"784","2.00000","0","0","0","0","244","18","0","0","0","0","0","0","0","0","0","0","0","0","0"
"785","2.10000","0","0","0","0","281","23","0","0","0","0","0","0","0","0","0","0","0","0","0"
"786","2.20000","0","0","0","0","209","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"787","2.30000","0","0","0","0","250","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"788","2.40000","0","0","0","0","205","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"789","2.50000","0","0","0","0","217","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"790","2.60000","0","0","0","0","182","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"791","2.70000","0","0","0","0","177","11","0","0","0","0","0","0","0","0","0","0","0","0","0"
"792","2.80000","0","0","0","0","169","15","0","0","0","0","0","0","0","0","0","0","0","0","0"
"793","2.90000","0","0","0","0","171","8","0","0","0","0","0","0","0","0","0","0","0","0","0"
"794","3.00000","0","0","0","0","150","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"795","3.10000","0","0","0","0","128","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"796","3.20000","0","0","0","0","121","11","0","0","0","0","0","0","0","0","0","0","0","0","0"
"797","3.30000","0","0","0","0","121","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"798","3.40000","0","0","0","0","110","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"799","3.50000","0","0","0","0","110","9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"800","3.60000","0","0","0","0","92","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"801","3.70000","0","0","0","0","106","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"802","3.80000","0","0","0","0","95","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"803","3.90000","0","0","0","0","86","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"804","4.00000","0","0","0","0","80","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"805","4.10000","0","0","0","0","69","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"806","4.20000","0","0","0","0","63","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"807","4.30000","0","0","0","0","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"808","4.40000","0","0","0","0","69","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"809","4.50000","0","0","0","0","52","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"810","4.60000","0","0","0","0","80","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"811","4.70000","0","0","0","0","46","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"812","4.80000","0","0","0","0","59","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"813","4.90000","0","0","0","0","43","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"814","5.00000","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"815","5.10000","0","0","0","0","47","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"816","5.20000","0","0","0","0","48","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"817","5.30000","0","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"818","5.40000","0","0","0","0","31","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"819","5.50000","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"820","5.60000","0","0","0","0","37","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"821","5.70000","0","0","0","0","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"822","5.80000","0","0","0","0","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"823","5.90000","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"824","6.00000","0","0","0","0","26","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"825","6.10000","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"826","6.20000","0","0","0","0","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"827","6.30000","0","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"828","6.40000","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"829","6.50000","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"830","6.60000","0","0","0","0","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"831","6.70000","0","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"832","6.80000","0","0","0","0","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"833","6.90000","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"834","7.00000","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"835","7.10000","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"836","7.20000","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"837","7.30000","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"838","7.40000","0","0","0","0","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"839","7.50000","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"840","7.60000","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"841","7.70000","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"842","7.80000","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"843","7.90000","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"844","8.00000","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"845","8.10000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"846","8.20000","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"847","8.30000","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"848","8.40000","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"849","8.50000","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"850","8.60000","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"851","8.70000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"852","8.80000","0","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"853","8.90000","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"854","9.00000","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"855","9.10000","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"856","9.20000","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"857","9.30000","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"858","9.40000","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"859","9.50000","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"860","9.60000","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"861","9.70000","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"862","9.80000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"863","9.90000","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"864","10.00000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"865","10.10000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"866","10.20000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"867","10.30000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"868","10.40000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"869","10.50000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"870","10.60000","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"871","10.70000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"872","10.80000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"873","10.90000","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"874","11.00000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"875","11.10000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"876","11.20000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"877","11.30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"878","11.40000","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"879","11.50000","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"880","11.60000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"881","11.70000","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"882","11.80000","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"883","11.90000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"884","12.00000","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"885","12.10000","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"886","12.20000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"887","12.30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"888","12.40000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"889","12.50000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"890","12.60000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"891","12.70000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"892","12.80000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"893","12.90000","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"894","13.00000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"895","13.10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"896","13.20000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"897","13.30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"898","13.40000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"899","13.50000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"900","13.60000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"901","13.70000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"902","13.80000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"903","13.90000","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"904","14.00000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"905","14.10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"906","14.20000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"907","14.30000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"908","14.40000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"909","14.50000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"910","14.60000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
