"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"772","0.000","117","123","1015","839","2011","248","237","303","881","257","948","257","318","342","101","288","105","117","385"
"773","0.050","103","115","946","807","1847","196","209","260","857","255","976","223","284","361","102","268","109","110","349"
"774","0.100","102","104","908","756","1809","204","221","234","749","229","852","189","275","349","96","242","104","98","337"
"775","0.150","88","112","891","708","1702","177","221","216","748","221","840","188","227","339","81","220","100","98","321"
"776","0.200","97","80","777","661","1756","203","165","211","669","217","871","203","243","334","107","221","86","95","298"
"777","0.250","85","84","802","601","1582","178","169","196","684","190","769","165","210","263","90","209","98","84","310"
"778","0.300","79","82","748","686","1484","178","166","182","671","204","715","177","190","281","76","209","86","87","300"
"779","0.350","86","86","704","594","1352","172","165","187","637","199","717","145","189","291","75","217","86","80","270"
"780","0.400","79","67","656","568","1359","153","162","197","620","163","649","146","167","258","81","177","71","69","269"
"781","0.450","73","67","646","567","1220","160","117","161","598","155","679","130","174","253","75","170","62","84","264"
"782","0.500","70","58","564","502","1249","141","141","168","530","145","629","134","172","246","72","154","72","70","216"
"783","0.550","63","55","523","477","1160","163","131","141","508","176","589","153","146","234","62","146","73","66","233"
"784","0.600","60","64","590","464","1149","148","136","150","466","155","549","108","158","225","64","160","56","67","220"
"785","0.650","71","72","485","413","1013","108","138","128","459","123","503","130","135","202","62","154","63","58","211"
"786","0.700","52","62","452","393","1007","113","112","117","431","113","529","103","140","181","59","133","56","67","172"
"787","0.750","61","54","446","432","946","105","113","137","394","124","433","97","122","170","51","127","57","53","180"
"788","0.800","60","56","454","397","881","121","118","110","400","125","436","98","116","179","68","109","47","49","172"
"789","0.850","41","54","406","340","862","105","104","117","358","121","436","95","103","164","47","96","46","54","155"
"790","0.900","50","55","388","345","806","105","109","133","349","96","419","98","92","135","44","118","41","50","166"
"791","0.950","48","42","407","329","731","82","92","105","341","110","402","102","118","165","39","105","50","39","128"
"792","1.000","34","52","372","304","715","78","88","99","302","102","357","78","103","166","51","85","41","44","130"
"793","1.050","30","26","307","298","669","78","72","96","311","95","401","84","85","132","43","102","37","46","129"
"794","1.100","31","36","337","282","649","80","64","80","301","104","338","75","85","120","47","78","37","26","122"
"795","1.150","40","33","308","313","650","70","77","84","287","86","302","101","74","120","40","84","48","34","100"
