"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"895","0.000","175","185","1616","1335","3141","330","382","440","1418","414","1615","366","403","550","182","440","188","194","667"
"896","0.050","145","156","1459","1276","3037","340","346","380","1278","394","1524","343","395","536","177","390","175","163","579"
"897","0.100","155","156","1459","1206","2815","324","339","365","1271","390","1378","311","354","590","169","349","142","147","537"
"898","0.150","138","159","1313","1136","2682","306","319","375","1172","406","1322","307","344","488","155","359","162","149","510"
"899","0.200","151","162","1328","1115","2584","291","286","340","1124","394","1351","290","379","519","143","343","158","155","499"
"900","0.250","121","128","1247","1008","2432","311","266","334","1111","353","1273","280","344","466","144","344","124","155","433"
"901","0.300","146","131","1199","1016","2372","268","298","315","1020","324","1199","294","304","469","139","316","122","134","453"
"902","0.350","146","123","1045","895","2207","256","276","306","925","297","1142","246","285","426","121","311","124","143","415"
"903","0.400","135","115","1085","885","2051","226","213","274","934","257","1045","227","285","399","116","249","111","122","401"
"904","0.450","133","100","1009","793","1983","229","210","294","885","253","1003","213","263","399","115","248","118","124","412"
"905","0.500","129","106","960","834","1856","222","192","246","889","268","948","235","274","364","112","257","130","115","353"
"906","0.550","109","115","915","805","1830","187","229","267","835","228","856","203","240","365","98","245","110","105","366"
"907","0.600","88","90","916","760","1766","185","201","221","767","257","901","223","256","369","121","251","110","83","313"
"908","0.650","114","95","820","708","1591","190","170","216","737","184","830","198","222","310","76","207","99","85","343"
"909","0.700","87","104","748","638","1548","178","187","234","679","209","780","183","184","346","93","231","107","76","308"
"910","0.750","72","77","722","605","1606","174","175","216","669","198","734","173","198","287","78","224","80","82","264"
"911","0.800","80","91","704","617","1365","163","173","176","626","196","693","168","195","265","81","189","80","68","264"
"912","0.850","94","78","651","560","1403","162","140","187","651","180","668","144","209","300","87","224","77","75","264"
"913","0.900","91","76","629","536","1300","150","142","172","563","197","635","131","154","220","77","177","69","90","249"
"914","0.950","81","76","633","531","1193","126","145","155","539","163","538","139","157","255","62","168","67","69","219"
