"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"26","80","4.00","3.80","22.80","17.80","44.80","6.20","4.80","6.00","17.60","4.40","19.00","4.80","4.60","7.80","2.00","5.00","4.40","4.00","4.60"
"27","85","3.60","1.80","19.00","17.80","34.80","4.20","5.60","4.60","17.40","6.00","18.60","5.40","5.60","6.40","1.40","5.00","2.00","1.80","6.80"
"28","90","1.20","1.60","18.20","15.60","36.00","4.60","4.20","4.60","17.60","3.40","19.20","4.40","3.60","5.80","2.00","3.80","2.00","2.20","7.00"
"29","95","3.20","0.60","19.80","14.00","35.20","5.20","5.20","5.00","17.00","5.80","16.20","5.20","5.20","5.60","2.00","6.00","1.00","0.40","6.40"
"30","100","1.60","3.00","17.40","14.00","35.80","3.40","4.20","5.80","15.80","4.60","17.20","3.60","5.60","6.20","2.00","4.60","1.80","2.00","7.00"
"31","105","1.60","1.80","18.20","15.80","34.80","3.80","2.60","5.60","16.20","5.20","18.60","2.60","4.60","7.20","3.00","5.40","1.80","1.80","8.20"
"32","110","1.60","2.00","15.00","13.40","35.60","4.20","3.00","5.60","13.40","6.40","17.60","3.40","6.40","7.00","2.40","6.40","2.40","3.00","7.00"
"33","115","2.40","3.20","15.00","16.00","37.00","3.40","4.00","3.40","12.40","4.60","19.80","4.00","5.80","9.40","3.00","3.60","2.20","2.20","9.00"
"34","120","1.40","2.80","19.00","17.20","34.80","4.80","3.40","4.60","16.40","4.00","18.00","3.00","2.80","7.20","2.40","4.00","2.80","3.00","6.60"
"35","125","3.40","2.60","17.20","14.20","34.80","2.00","3.60","5.00","13.20","4.20","17.00","5.60","4.40","8.00","1.80","5.00","3.20","2.60","6.40"
"36","130","2.40","2.40","15.00","18.80","34.40","2.80","6.00","3.80","12.40","4.80","20.60","4.20","5.20","6.40","2.80","4.20","2.40","2.40","7.60"
"37","135","3.40","2.60","18.60","16.40","35.60","6.00","5.60","3.60","17.00","3.40","18.40","5.60","3.80","7.20","2.80","3.80","2.60","2.60","6.80"
"38","140","2.40","2.00","17.20","16.60","37.60","3.80","5.00","4.60","16.40","4.00","18.80","5.60","3.60","7.40","1.00","3.80","1.80","2.00","5.20"
"39","145","2.00","1.60","23.20","15.40","35.60","5.00","4.00","5.00","20.40","4.60","15.80","4.20","4.60","5.00","1.40","4.80","2.60","2.40","6.00"
"40","150","2.00","1.60","18.20","14.00","36.80","4.20","4.20","5.20","16.40","5.20","16.80","4.00","4.40","5.60","1.80","5.40","1.40","1.40","6.20"
"41","155","2.20","1.80","17.80","13.40","34.00","3.20","4.20","6.60","15.80","7.60","18.60","3.60","5.80","5.40","1.40","7.60","2.20","1.80","5.80"
"42","160","1.60","1.00","16.40","15.20","36.60","2.20","3.00","4.60","16.00","4.60","17.60","3.00","7.80","6.60","1.20","4.60","1.00","1.40","8.60"
"43","165","1.40","1.80","17.80","13.00","36.20","7.00","2.80","6.40","15.40","4.40","18.60","2.80","4.20","8.00","2.80","5.60","1.20","1.60","8.40"
"44","170","1.40","2.00","18.60","13.00","35.00","4.00","4.40","3.80","18.00","4.60","15.20","4.60","4.00","8.20","2.40","3.60","1.60","1.60","6.40"
"45","175","1.00","2.20","18.00","13.40","34.60","2.00","2.40","5.60","13.80","6.20","17.00","2.00","6.00","8.20","2.40","5.80","2.80","2.60","6.60"
"46","180","2.00","2.00","17.00","15.40","37.80","3.80","3.40","4.80","14.20","5.80","18.40","3.40","5.20","6.40","1.60","5.40","1.80","1.40","7.00"
"47","185","3.00","2.60","14.80","17.60","34.00","4.20","5.00","6.00","13.60","5.60","21.00","4.80","6.00","6.40","3.00","6.00","3.00","3.00","9.40"
"48","190","1.00","1.40","17.60","18.00","36.80","3.60","3.20","2.80","14.40","3.40","20.20","3.40","4.60","8.80","3.60","2.80","1.60","1.60","9.20"
"49","195","3.00","4.40","15.80","15.20","37.20","3.80","4.40","5.00","17.20","4.60","18.40","4.80","3.00","10.20","1.80","5.00","2.60","2.80","5.40"
"50","200","1.80","2.60","22.00","14.40","38.60","5.40","4.00","4.80","15.20","4.00","16.20","4.40","5.40","5.40","1.00","3.80","3.80","4.20","5.60"
"51","205","3.40","1.20","19.40","16.80","33.60","3.80","4.60","4.40","17.80","4.80","17.00","4.80","4.20","4.40","1.20","5.60","2.00","1.40","6.40"
"52","210","3.40","1.40","16.80","13.80","33.40","4.00","5.60","4.60","16.20","5.40","16.60","5.40","4.80","7.60","2.00","4.80","1.20","1.20","5.00"
"53","215","1.60","1.40","18.60","16.40","38.40","4.80","5.00","5.80","17.00","4.00","19.60","4.80","5.40","4.40","1.80","4.60","0.80","1.40","7.00"
"54","220","1.20","2.40","19.40","13.60","35.20","3.60","2.40","5.20","18.00","6.00","16.60","2.20","4.80","7.60","2.20","5.40","2.40","2.00","6.80"
"55","225","1.20","1.20","16.20","13.60","34.60","4.00","3.20","5.00","13.00","5.60","17.40","2.80","6.00","7.20","2.80","5.40","1.40","1.20","8.40"
"56","230","2.80","2.80","17.00","14.20","36.20","2.60","3.80","6.00","15.80","5.00","17.80","4.40","4.40","7.60","1.60","5.40","2.60","2.80","7.20"
"57","235","1.40","1.80","15.00","16.60","36.60","5.20","3.60","5.00","15.60","5.60","20.00","2.80","5.80","7.00","2.20","5.60","1.60","2.20","7.80"
"58","240","1.60","2.40","19.20","13.40","36.20","3.40","4.20","4.20","14.00","4.20","18.20","4.80","4.00","7.60","2.60","4.60","1.40","1.40","8.00"
"59","245","2.60","1.60","16.40","16.40","33.00","4.00","4.20","4.80","14.60","4.60","17.40","4.80","5.00","7.60","2.80","4.20","3.00","2.40","7.20"
"60","250","2.20","3.60","17.80","16.80","35.60","4.00","4.00","4.00","15.60","4.40","19.00","4.00","5.20","7.40","2.00","4.60","2.40","3.00","7.40"
"61","255","2.20","2.60","19.20","14.00","36.80","4.40","3.80","3.80","16.20","4.00","17.40","3.20","3.80","8.20","1.40","3.40","3.20","2.60","4.80"
"62","260","2.60","1.20","20.20","16.40","37.00","5.40","4.20","5.20","18.00","4.40","16.40","5.40","3.80","5.00","1.60","4.60","1.80","2.00","6.20"
"63","265","2.80","1.20","18.40","13.00","35.60","4.40","6.80","4.60","15.80","4.80","18.00","5.80","5.40","5.00","1.60","4.60","1.80","1.40","5.80"
"64","270","1.60","1.80","17.60","16.20","35.20","4.40","4.40","5.20","15.60","5.20","18.40","3.80","4.80","6.20","2.40","5.80","1.20","1.60","6.00"
"65","275","1.60","2.20","17.60","15.20","36.20","4.40","3.80","4.20","17.00","4.60","17.20","3.60","4.40","6.80","1.80","4.40","1.40","1.80","8.20"
"66","280","0.80","2.20","18.80","14.00","35.00","3.80","2.80","4.40","17.60","4.60","17.40","3.40","4.80","7.80","2.80","4.80","2.60","2.00","7.20"
"67","285","1.40","2.40","16.00","12.80","33.80","4.20","4.20","5.80","13.80","4.40","15.80","4.00","4.60","7.00","2.00","4.20","1.60","2.20","6.60"
"68","290","2.40","2.00","17.00","15.40","35.80","3.20","4.20","5.00","14.40","4.80","17.80","4.60","4.20","7.00","1.80","5.60","2.00","2.00","6.40"
"69","295","2.20","2.00","17.00","16.00","34.40","4.40","5.40","3.60","13.40","5.20","18.40","5.20","5.80","5.80","1.60","4.00","2.80","2.60","7.20"
"70","300","3.40","1.00","15.00","17.40","32.40","3.40","4.60","3.60","17.20","4.00","18.60","4.80","3.80","7.40","2.00","4.00","2.00","1.40","6.80"
"71","305","1.40","3.00","22.80","13.20","39.80","3.80","4.40","4.60","17.20","3.80","17.80","4.00","4.00","6.20","1.60","3.60","1.40","1.60","4.80"
"72","310","1.40","1.80","19.00","13.60","32.40","5.40","2.80","6.40","17.80","6.60","14.80","3.00","5.40","5.80","1.80","7.40","2.80","3.20","5.80"
"73","315","3.00","1.60","16.40","16.60","39.60","2.40","6.00","5.60","15.20","4.60","20.20","6.00","5.00","6.20","1.60","4.60","1.20","1.00","7.80"
"74","320","1.40","1.20","19.40","15.80","36.80","4.80","2.20","5.80","17.80","6.20","17.40","1.60","6.80","7.80","1.80","5.60","2.40","1.80","6.80"
"75","325","2.80","1.80","18.00","13.40","32.00","5.00","4.80","4.40","14.60","5.00","18.40","5.60","4.80","4.80","1.80","5.60","1.00","1.60","8.20"
"76","330","1.00","2.40","15.20","14.00","35.80","3.80","3.80","4.20","15.40","4.00","17.40","3.20","4.20","8.20","2.40","3.40","1.60","1.60","7.20"
"77","335","1.00","1.80","19.00","13.60","37.20","3.60","4.80","4.00","17.00","4.20","16.20","4.40","3.40","7.40","1.80","4.40","2.00","2.00","6.20"
"78","340","2.00","1.60","19.80","15.40","38.00","4.40","2.60","7.00","17.80","5.40","18.00","3.00","6.40","7.80","2.00","6.40","2.00","1.40","6.20"
"79","345","1.80","2.80","18.40","13.60","38.00","4.40","3.40","6.20","15.40","7.40","18.80","3.80","6.80","6.40","2.20","6.40","2.00","3.40","7.40"
"80","350","2.60","2.20","17.60","17.00","33.20","3.60","3.80","4.20","13.40","3.60","19.60","4.20","4.00","7.80","2.60","3.40","2.80","1.80","8.80"
"81","355","1.80","2.00","15.80","14.80","36.00","3.40","4.20","4.20","14.80","5.20","18.40","3.80","4.40","7.40","2.00","5.60","1.60","1.60","7.20"
"82","360","2.00","1.40","17.80","15.60","37.40","5.00","5.20","4.00","16.00","4.60","17.80","5.60","5.80","6.00","1.80","4.20","2.20","2.20","6.80"
"83","365","2.80","2.40","18.20","17.80","32.40","3.60","5.40","4.00","16.80","3.80","18.80","5.40","3.80","8.20","2.40","3.40","1.80","1.60","6.40"
"84","370","1.20","2.20","18.60","13.00","37.00","6.40","3.80","4.20","20.20","4.60","17.20","2.60","3.40","6.40","1.20","5.00","2.20","2.20","5.60"
"85","375","2.80","2.40","21.80","14.00","39.00","3.60","4.20","6.00","17.20","4.60","15.40","5.60","4.80","5.60","2.20","5.40","2.20","3.00","6.40"
"86","380","1.80","1.20","15.20","14.80","33.40","3.40","5.20","5.80","13.40","5.60","19.60","4.40","5.60","6.00","1.20","6.00","2.40","1.80","6.80"
"87","385","2.00","1.20","19.20","16.20","39.20","4.40","3.40","5.00","17.40","4.80","18.20","3.40","5.80","7.40","2.00","4.00","1.00","1.00","6.20"
"88","390","2.00","1.80","18.60","14.80","34.20","4.80","3.40","4.00","17.20","6.20","18.00","3.80","4.60","6.00","2.20","5.40","1.40","1.40","8.80"
"89","395","1.00","2.60","18.60","11.80","36.80","3.80","3.60","6.20","15.60","4.60","16.20","3.80","5.20","8.00","3.00","5.40","1.80","2.40","7.20"
"90","400","1.40","2.40","17.20","15.00","36.60","2.40","4.40","5.80","14.00","4.60","18.40","4.00","5.20","6.80","1.00","4.80","2.80","2.80","6.60"
"91","405","2.80","1.40","17.20","15.80","32.80","3.80","3.60","4.20","16.40","5.20","18.40","4.40","4.80","7.80","2.40","5.20","2.20","1.40","6.80"
"92","410","2.60","1.80","17.60","16.80","36.40","5.20","4.40","4.40","16.60","4.20","17.60","4.60","5.00","6.60","1.20","3.80","1.60","2.00","5.80"
"93","415","2.00","2.00","19.60","14.60","38.00","4.20","4.60","4.40","16.20","5.20","18.60","4.20","4.80","6.60","2.00","5.80","2.00","2.00","7.80"
"94","420","1.80","2.00","17.80","15.40","37.00","4.40","4.20","6.20","17.60","5.00","17.80","3.60","4.40","6.20","2.20","4.60","1.20","1.60","6.00"
"95","425","2.00","2.40","19.00","11.80","32.20","4.60","3.00","4.40","15.60","6.20","14.80","4.00","7.00","7.20","2.00","6.00","2.40","1.60","7.00"
"96","430","1.20","1.60","16.60","17.80","38.40","3.60","4.80","5.60","15.60","4.00","21.60","3.20","3.80","6.60","1.80","4.20","1.80","2.00","7.80"
"97","435","1.60","1.60","21.40","13.80","38.00","5.60","4.00","4.60","18.80","4.60","17.00","4.60","5.00","8.80","2.00","4.40","2.20","2.00","6.40"
"98","440","2.40","2.00","17.80","14.60","35.80","4.20","3.00","5.20","18.00","6.20","17.60","4.00","5.00","5.80","1.80","5.60","1.80","2.00","7.00"
"99","445","1.80","2.60","17.60","13.20","36.60","3.40","4.80","5.60","14.40","4.60","16.20","3.80","5.00","7.00","2.40","5.60","2.40","2.40","7.20"
"100","450","1.00","1.60","18.20","16.20","33.80","3.40","3.00","5.00","14.60","5.80","17.80","2.80","5.80","8.20","2.40","5.60","1.80","2.00","7.20"
"101","455","3.80","3.20","15.20","15.00","38.00","5.20","4.80","5.20","14.20","4.20","20.00","5.20","4.60","5.80","1.40","4.00","1.80","2.00","7.20"
"102","460","1.80","0.80","19.20","16.40","34.20","3.40","3.40","3.40","16.20","5.40","18.80","3.60","5.20","7.00","3.40","4.80","2.80","2.20","8.20"
"103","465","2.00","2.60","15.20","16.80","33.20","3.00","3.60","5.00","13.20","3.60","19.00","3.20","4.40","7.20","2.60","4.40","1.80","2.00","8.60"
"104","470","2.80","3.20","15.80","13.60","36.60","4.20","4.00","5.80","14.60","6.40","16.00","4.20","4.40","8.40","2.40","6.40","2.20","2.80","5.60"
"105","475","1.20","2.60","17.60","15.20","35.00","2.60","3.20","3.60","13.40","3.80","18.60","3.20","5.40","7.20","2.40","3.20","4.00","3.20","7.60"
"106","480","3.00","2.00","17.20","18.40","38.60","3.60","5.00","4.40","16.00","3.80","20.80","4.40","3.80","8.00","2.40","4.00","1.80","2.60","7.20"
"107","485","2.00","2.80","18.80","14.60","31.40","6.00","3.40","4.20","16.00","4.60","14.60","3.80","4.20","6.00","1.60","4.80","1.60","1.40","5.60"
"108","490","2.60","1.60","20.40","13.60","37.40","3.80","5.40","4.80","16.20","5.00","18.00","5.40","5.80","7.00","2.00","5.40","3.00","2.80","6.80"
"109","495","2.40","2.20","15.00","19.40","35.80","2.40","4.20","5.40","12.40","5.00","19.20","4.20","4.40","6.40","1.60","4.60","2.20","1.80","6.60"
"110","500","3.60","2.20","16.60","16.00","35.40","4.20","5.60","3.80","16.40","4.20","19.80","6.00","4.20","7.00","2.00","4.00","1.40","1.60","6.60"
"111","505","0.80","1.80","21.40","11.80","34.00","6.00","3.80","4.40","19.40","4.20","14.00","3.20","3.80","6.40","1.80","4.60","2.60","2.80","5.60"
"112","510","1.40","1.40","19.80","14.40","41.20","4.40","3.40","5.00","19.00","5.40","18.80","4.20","5.00","5.20","2.20","5.40","1.60","1.20","6.40"
"113","515","3.20","1.80","17.40","15.20","32.40","3.20","4.60","7.00","16.20","5.80","16.80","4.20","5.80","5.80","1.00","6.00","1.40","1.60","6.00"
"114","520","1.40","1.20","16.00","12.40","33.60","3.40","3.60","5.20","14.40","5.80","16.20","3.40","6.00","6.40","2.00","5.20","1.40","1.40","6.80"
"115","525","1.00","2.40","17.20","15.60","36.80","6.20","3.00","4.60","14.60","5.00","20.60","2.80","4.80","8.80","2.00","5.00","2.60","2.20","9.40"
"116","530","2.60","1.60","18.40","16.20","34.60","3.40","4.60","4.00","13.80","3.80","17.80","6.20","4.60","6.60","3.00","4.00","1.20","1.60","7.80"
"117","535","1.40","3.40","17.00","14.40","38.00","4.00","5.20","4.00","17.20","4.80","19.40","4.00","4.00","9.00","2.20","5.00","1.60","1.80","5.80"
"118","540","2.00","1.80","19.60","16.80","37.60","3.80","4.20","4.80","17.80","3.60","16.00","4.20","4.80","7.00","2.20","4.20","3.40","3.40","7.20"
"119","545","2.20","2.20","21.00","13.60","34.80","4.80","3.60","5.80","17.20","5.00","17.20","3.80","4.60","5.40","1.80","4.60","2.20","2.20","5.20"
"120","550","2.20","1.80","15.60","17.60","37.60","2.60","4.80","5.40","14.60","6.60","20.40","3.60","6.00","5.80","1.20","5.80","2.40","1.80","8.40"
"121","555","2.60","1.80","18.80","13.80","35.80","4.00","3.40","4.80","17.20","4.80","17.20","4.40","5.20","8.40","2.20","5.60","1.40","1.80","6.00"
"122","560","1.40","1.60","18.60","16.20","35.40","4.60","3.60","5.80","14.40","4.40","20.00","3.40","4.00","5.60","2.60","5.00","1.60","1.20","9.00"
"123","565","2.40","3.00","15.60","12.40","36.20","4.80","4.80","4.00","14.20","6.20","15.60","5.00","6.80","8.80","2.40","4.80","2.00","2.40","7.00"
"124","570","1.60","1.20","16.40","17.20","35.40","2.60","4.60","5.20","16.60","3.60","21.00","4.00","3.00","6.20","1.00","4.00","2.20","2.60","6.40"
"125","575","2.60","2.40","19.60","15.60","34.80","5.40","2.60","3.80","18.60","4.20","14.60","4.00","4.80","8.40","2.60","4.20","2.20","2.40","6.60"
"126","580","1.80","1.40","21.40","13.20","40.20","3.80","5.40","5.80","16.60","5.20","18.60","4.40","5.60","5.00","1.80","6.40","2.00","1.20","5.80"
"127","585","2.40","2.80","16.80","17.20","38.00","4.00","6.20","5.80","16.40","5.80","19.40","5.40","4.60","7.20","0.80","5.40","2.40","2.60","7.00"
"128","590","0.60","1.20","20.40","14.20","35.40","5.20","2.20","3.80","17.80","5.00","19.00","3.40","6.00","6.40","2.60","4.00","1.80","2.00","7.80"
"129","595","2.40","2.00","16.40","13.60","33.80","2.80","6.20","4.80","14.60","3.80","16.20","5.60","3.80","6.80","1.60","3.60","1.20","1.00","5.80"
"130","600","2.20","1.40","18.00","15.40","37.00","5.00","3.60","5.00","15.60","6.40","18.60","3.80","5.80","6.80","2.20","6.80","1.80","1.80","7.40"
"131","605","1.80","1.80","19.20","16.60","34.00","4.00","4.60","4.40","18.20","3.40","17.60","5.00","3.80","7.80","1.60","3.40","2.00","1.60","6.40"
"132","610","1.80","2.20","18.20","12.20","36.80","4.80","3.20","5.20","16.20","5.80","17.80","3.40","5.40","6.40","1.60","5.20","1.20","1.40","6.80"
"133","615","1.20","2.20","19.00","13.20","36.40","4.00","4.00","5.60","17.80","4.00","15.80","3.20","4.80","6.20","1.40","6.00","2.60","2.60","6.80"
"134","620","2.20","1.00","16.80","16.00","37.80","4.40","4.60","5.00","15.20","6.20","19.20","5.60","5.00","7.80","2.80","5.00","1.80","2.00","6.20"
"135","625","2.40","1.60","18.40","16.00","35.20","4.40","4.80","4.60","15.20","3.60","18.20","5.00","5.20","5.60","1.40","4.40","1.00","0.80","8.20"
"136","630","1.40","2.00","18.80","12.00","36.00","4.80","3.60","3.60","18.80","4.80","17.00","3.20","4.20","6.80","1.60","3.80","1.80","2.40","4.60"
"137","635","1.00","1.80","21.00","13.80","34.60","5.80","3.60","6.00","19.00","4.60","14.60","2.80","3.20","5.60","1.60","5.60","2.20","1.80","6.00"
"138","640","2.40","1.80","17.60","12.60","33.80","5.00","2.60","5.40","15.60","7.00","13.00","3.60","7.40","7.00","1.60","6.00","1.20","1.40","6.00"
"139","645","1.60","1.80","16.20","13.80","36.40","3.40","5.80","5.60","13.00","4.60","20.40","4.40","5.40","5.80","2.00","4.20","2.60","2.20","7.80"
"140","650","1.80","2.00","16.60","18.60","36.20","3.40","4.00","3.60","16.80","5.20","21.60","4.60","4.60","7.20","2.60","5.40","1.00","1.20","9.00"
"141","655","1.40","2.00","18.00","16.20","35.60","6.80","3.20","4.20","15.60","3.80","19.20","3.20","4.00","8.20","3.40","3.80","2.20","2.00","8.60"
"142","660","1.80","2.80","19.00","13.40","36.80","2.60","4.20","4.60","14.80","3.80","14.20","4.40","4.40","8.20","2.60","3.80","2.60","3.00","5.40"
"143","665","2.60","3.60","15.00","16.40","35.60","2.60","5.40","4.80","12.40","4.60","20.00","5.00","4.40","7.80","3.00","5.60","2.80","2.80","7.20"
"144","670","2.40","2.40","16.80","16.40","34.60","3.40","3.40","4.80","13.60","5.00","18.40","3.40","4.20","6.40","1.80","4.80","3.60","3.40","7.80"
"145","675","3.20","2.00","19.40","19.20","35.80","5.00","4.00","3.60","17.60","4.00","18.60","5.60","5.40","6.80","1.40","2.60","2.20","2.20","5.80"
"146","680","2.80","1.60","16.40","12.60","34.80","4.40","6.00","4.20","15.20","4.80","16.40","5.00","3.40","5.60","2.00","5.60","2.20","2.00","5.60"
"147","685","2.20","2.40","21.40","17.40","38.80","4.80","4.00","5.60","20.60","4.40","19.00","3.20","5.40","6.40","1.60","4.00","1.00","1.80","5.40"
"148","690","2.00","0.60","18.80","11.80","33.20","4.40","4.80","6.20","15.20","5.00","14.40","5.20","4.20","6.00","1.80","6.20","2.20","1.40","7.00"
"149","695","1.40","2.40","16.00","16.00","36.80","4.60","4.00","3.40","14.20","5.80","20.60","4.20","6.20","5.40","1.80","4.40","1.60","1.60","6.80"
"150","700","1.60","2.20","18.00","14.80","34.20","4.80","3.80","4.00","16.80","3.40","18.00","3.20","4.20","8.20","2.40","3.60","1.80","2.00","7.60"
"151","705","2.20","2.00","20.00","14.80","36.80","4.80","3.40","5.20","17.80","3.80","16.00","4.80","3.40","8.60","2.60","4.80","2.60","2.80","7.20"
"152","710","2.20","2.80","17.00","13.00","35.00","4.20","5.40","3.80","14.80","5.00","18.00","4.40","4.80","6.60","2.40","5.00","1.80","1.60","6.00"
"153","715","2.00","2.80","16.80","15.40","34.20","3.00","3.80","5.60","13.80","6.40","17.20","3.80","6.20","5.40","1.60","5.20","2.80","3.60","6.60"
"154","720","2.60","1.20","17.40","18.40","37.80","4.00","4.20","5.20","15.20","3.40","20.40","4.00","4.00","6.00","2.20","4.20","2.60","1.60","8.80"
"155","725","3.00","2.20","18.20","16.80","37.40","3.60","3.80","5.00","15.20","5.20","18.20","4.20","4.60","9.40","4.20","6.00","1.20","1.80","6.60"
"156","730","1.40","3.20","19.20","15.20","37.00","4.80","3.20","5.40","17.80","5.80","17.40","3.00","6.00","6.80","0.60","5.40","2.60","2.20","6.80"
"157","735","1.80","2.20","16.80","13.20","36.00","4.00","5.00","4.80","13.40","5.00","19.00","4.40","4.40","7.80","3.00","4.60","3.00","2.80","8.40"
"158","740","2.80","1.40","17.00","17.80","34.00","3.20","4.00","4.40","14.80","4.60","19.00","4.80","5.00","6.60","1.80","5.00","1.40","2.00","7.00"
"159","745","2.60","3.40","16.20","16.40","36.00","4.80","3.60","3.60","14.20","3.80","18.60","3.80","3.60","7.20","3.00","3.20","2.40","2.60","6.20"
"160","750","1.80","1.60","17.00","14.20","32.20","5.20","4.60","4.00","16.00","4.40","16.60","3.80","4.80","6.80","2.60","4.80","2.80","2.80","6.60"
"161","755","2.60","2.80","18.00","15.20","38.60","4.80","5.20","4.20","18.60","4.00","16.20","5.00","4.60","6.80","0.80","4.00","2.40","1.60","6.20"
"162","760","2.20","1.60","20.00","16.20","32.60","3.80","4.20","4.40","14.20","3.60","18.00","5.20","3.00","5.20","2.60","3.20","2.20","2.60","5.20"
"163","765","2.60","2.00","18.80","14.80","38.60","3.60","4.40","5.40","15.20","5.80","16.60","4.00","5.40","6.00","2.00","5.60","1.80","1.60","7.00"
"164","770","2.40","2.40","15.60","16.00","36.00","4.80","4.20","5.80","14.00","5.60","20.00","5.00","6.20","7.60","2.00","6.20","1.80","2.20","8.20"
"165","775","1.60","1.60","15.80","16.60","34.80","4.00","4.40","3.00","14.40","4.00","18.40","4.20","3.80","6.20","3.00","3.60","2.60","2.00","8.00"
"166","780","2.00","2.80","17.20","15.60","35.00","4.00","5.60","3.80","16.00","3.00","18.20","4.80","3.60","8.20","2.20","2.60","1.60","1.80","5.80"
"167","785","1.40","2.60","21.00","14.20","35.20","4.80","3.00","4.80","17.20","4.20","15.40","3.40","3.60","6.60","1.60","5.00","2.40","2.60","5.60"
"168","790","2.60","1.60","18.80","14.60","34.00","4.40","4.40","5.20","15.20","5.40","16.60","4.40","4.80","5.40","1.80","5.20","3.80","3.20","5.40"
"169","795","3.40","2.00","15.60","15.60","36.00","3.20","4.80","3.80","14.60","4.20","19.60","5.20","4.40","7.40","1.60","4.00","1.00","1.40","6.60"
"170","800","1.80","1.20","15.60","13.40","30.40","3.20","5.40","5.20","15.40","4.80","14.60","4.20","5.20","5.20","2.60","5.00","1.80","1.40","6.20"
"171","805","1.40","2.40","17.60","16.20","38.00","4.40","2.60","5.40","18.40","5.40","17.80","3.20","5.80","5.80","1.00","6.00","0.80","1.80","6.80"
"172","810","2.00","1.80","18.60","12.00","34.60","4.00","4.00","4.60","13.80","4.40","17.20","3.80","4.40","7.20","2.00","4.80","3.20","2.40","6.80"
"173","815","1.20","1.60","16.60","16.20","35.60","3.60","3.40","5.80","15.20","6.00","19.40","3.40","4.40","6.80","3.00","4.60","1.00","1.40","8.40"
"174","820","2.60","2.40","17.20","16.00","34.60","4.00","3.80","4.00","13.60","4.00","17.80","3.80","5.60","7.60","1.80","4.60","2.40","2.20","7.60"
"175","825","1.60","2.60","20.40","14.20","34.20","3.40","3.40","4.40","19.60","4.20","18.00","4.40","4.00","8.20","1.40","3.80","2.00","1.80","5.60"
"176","830","2.40","1.40","19.00","13.00","38.00","4.20","4.60","6.00","16.00","5.00","15.40","4.00","4.80","5.20","1.80","5.80","2.20","2.20","6.40"
"177","835","2.00","1.80","16.60","14.80","33.40","3.80","3.00","5.80","15.20","7.20","17.00","2.80","6.80","6.00","1.40","7.20","2.00","1.80","6.00"
