"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"34","120","0.80","1.40","16.40","12.40","32.20","4.40","3.80","5.60","13.80","4.60","11.80","3.60","3.80","4.80","2.00","5.40","1.80","1.80","4.60"
"35","125","2.40","1.80","22.00","16.40","43.60","5.40","4.80","6.40","21.80","6.40","21.40","4.80","6.80","6.60","1.80","6.00","2.20","1.80","8.00"
"36","130","1.80","1.40","16.80","17.40","32.40","3.60","3.80","4.80","14.60","6.60","21.00","4.20","6.60","6.20","2.00","5.80","1.00","1.20","7.80"
"37","135","1.80","2.00","18.80","14.60","38.80","6.00","3.20","4.80","16.80","3.80","19.40","3.80","4.20","8.00","3.00","4.00","1.60","2.20","8.80"
"38","140","0.40","2.20","18.40","13.20","42.60","5.40","5.40","5.20","17.20","4.00","16.60","4.40","4.00","8.80","3.00","4.80","2.80","2.60","6.40"
"39","145","2.80","4.20","20.40","19.20","40.20","4.60","5.40","5.80","17.40","6.40","20.40","5.60","6.00","8.40","2.00","6.60","3.40","3.60","8.60"
"40","150","1.80","2.00","20.80","18.60","42.60","3.00","3.80","4.40","16.20","4.60","21.20","4.00","5.20","8.20","2.60","3.20","3.00","2.40","8.00"
"41","155","5.00","3.00","21.40","21.40","44.00","4.40","5.40","6.00","20.60","5.80","23.60","5.40","4.80","8.20","2.40","6.60","2.20","2.60","8.00"
"42","160","2.20","2.60","22.40","17.20","42.00","5.60","5.40","6.60","18.20","6.40","19.60","5.80","7.00","8.20","3.00","6.60","3.00","3.00","8.40"
"43","165","2.60","2.00","16.20","18.60","39.40","4.20","4.60","4.60","15.20","5.20","23.20","5.00","5.60","6.80","2.20","4.80","1.80","1.60","8.20"
"44","170","2.60","2.20","23.80","17.00","42.80","5.20","6.20","5.40","20.40","5.00","21.00","6.20","4.60","8.40","2.00","5.40","1.80","2.00","7.00"
"45","175","1.80","2.60","21.60","18.20","41.60","5.60","4.00","5.20","19.20","6.00","18.80","4.00","5.20","7.60","2.40","5.00","3.20","3.20","7.40"
"46","180","2.80","2.20","21.20","16.00","41.00","5.20","6.80","5.20","19.00","3.60","19.00","6.60","4.60","7.80","1.80","5.20","2.40","2.80","6.00"
"47","185","2.40","2.00","22.60","17.80","43.20","5.80","5.60","5.20","20.60","7.00","21.80","4.80","6.40","6.20","1.80","5.60","1.80","1.20","7.40"
"48","190","2.20","2.20","21.80","17.60","44.20","5.60","5.20","5.80","21.00","5.20","21.80","5.60","5.20","8.60","2.20","5.80","1.80","2.20","8.40"
"49","195","1.80","1.80","21.20","15.00","39.80","5.40","5.40","6.40","18.60","5.00","18.20","5.40","4.20","7.20","2.40","5.20","2.00","1.40","7.00"
"50","200","1.60","2.20","17.80","14.60","34.60","4.00","3.60","4.20","15.60","5.60","15.40","4.00","5.60","5.80","2.00","5.00","2.20","2.60","7.00"
"51","205","1.40","1.40","18.20","14.60","34.40","5.00","3.60","5.20","15.60","4.40","18.80","3.00","4.60","5.60","1.40","4.60","2.00","2.00","6.40"
"52","210","2.20","1.60","16.80","14.00","34.60","3.40","3.20","5.20","16.80","4.60","16.80","3.20","5.00","7.20","2.80","5.20","1.60","1.20","7.20"
"53","215","1.60","2.80","18.20","15.00","36.00","4.40","4.80","4.80","15.80","4.40","17.40","4.60","4.80","7.40","1.60","5.00","1.40","1.80","6.80"
"54","220","2.20","2.20","19.00","14.00","35.80","3.40","3.60","4.40","14.80","5.20","16.40","3.60","5.00","6.20","2.20","5.20","3.40","2.80","6.80"
"55","225","2.80","1.80","14.40","16.40","33.20","3.80","4.60","4.00","13.40","4.60","18.80","4.60","4.40","8.00","2.80","4.00","1.40","1.60","6.80"
"56","230","1.80","2.60","16.20","16.00","35.00","3.60","3.20","5.40","14.80","5.60","19.40","3.80","6.00","7.20","2.60","5.20","2.40","2.20","7.60"
"57","235","1.60","2.20","17.00","16.60","37.00","4.00","4.40","3.60","13.60","4.60","21.60","4.00","4.40","6.20","2.00","4.20","2.60","2.60","9.00"
"58","240","3.20","2.00","17.20","15.60","34.20","4.60","4.40","4.80","17.60","4.00","14.60","5.40","3.60","8.80","2.60","4.40","1.60","2.00","4.60"
"59","245","1.80","2.80","19.00","13.80","39.00","4.20","5.80","4.80","15.80","4.80","19.00","4.60","4.40","5.80","1.60","4.60","2.20","2.40","7.00"
"60","250","2.00","1.60","20.40","16.00","36.60","4.00","4.80","5.00","17.40","3.60","16.80","4.80","4.20","6.00","1.20","4.40","2.80","2.60","6.60"
"61","255","1.40","1.80","18.40","15.00","36.20","4.00","3.20","5.40","17.40","7.20","16.80","3.60","7.00","7.60","2.20","6.00","2.20","2.00","5.60"
"62","260","3.20","2.40","17.40","15.80","34.60","3.60","4.20","4.60","16.00","3.40","19.20","4.40","3.40","5.40","1.20","4.40","2.00","2.00","7.40"
"63","265","1.00","1.60","18.60","13.20","37.20","4.00","3.20","5.60","17.00","5.20","18.00","2.80","6.00","6.80","2.00","6.00","1.80","1.80","6.20"
"64","270","3.00","0.80","20.20","16.20","37.40","4.00","4.60","6.00","16.60","5.80","17.20","4.80","5.00","6.60","1.60","4.40","0.80","1.00","7.00"
"65","275","1.80","1.80","18.80","13.40","34.60","5.20","3.80","5.80","17.20","6.60","18.60","4.00","6.00","7.00","1.60","7.20","1.80","1.60","7.00"
"66","280","0.60","1.20","17.60","12.60","37.00","3.40","3.40","5.40","16.20","4.80","17.60","2.20","5.20","6.40","3.00","5.00","0.80","1.20","9.80"
"67","285","1.60","2.60","14.20","15.60","36.40","3.00","2.00","4.40","15.20","6.60","20.60","2.60","7.00","9.60","2.00","5.20","1.40","2.00","7.60"
"68","290","1.60","3.20","18.00","14.60","35.00","3.60","3.80","5.00","13.40","3.60","17.80","4.00","4.20","9.20","2.40","5.00","4.00","3.80","7.60"
"69","295","2.20","2.00","21.40","16.00","35.60","5.20","2.80","5.20","17.60","4.00","14.60","2.40","3.60","7.00","2.40","4.00","2.20","1.40","7.20"
"70","300","3.00","1.60","16.00","13.80","36.60","4.60","5.40","6.20","13.80","6.40","20.20","5.80","5.40","5.80","1.80","6.60","2.40","2.40","6.80"
"71","305","1.80","3.00","17.20","16.80","39.80","3.20","3.60","3.80","16.20","4.60","19.60","3.60","6.20","9.00","3.00","3.40","1.60","2.00","7.80"
"72","310","3.00","2.60","19.60","18.00","33.40","5.20","4.20","3.80","17.60","4.20","18.00","4.80","2.60","6.20","1.60","4.80","2.60","2.60","6.40"
"73","315","1.40","2.00","19.40","13.40","36.20","3.60","3.80","6.80","14.20","5.40","16.00","4.20","5.80","6.80","2.80","5.40","3.20","3.40","7.60"
"74","320","3.20","2.40","14.20","17.80","37.20","3.20","5.20","3.80","13.40","5.60","21.80","3.60","6.20","6.40","1.20","5.20","1.80","1.40","5.40"
"75","325","2.60","1.60","19.20","17.00","34.60","4.20","3.80","3.40","16.80","2.80","17.20","4.80","3.20","6.80","2.40","3.80","2.20","2.60","8.20"
"76","330","2.40","2.00","17.60","14.00","34.20","4.60","4.00","5.80","17.00","5.40","17.00","3.60","5.00","8.20","3.20","4.60","2.20","1.60","7.40"
"77","335","1.40","3.20","16.40","13.60","38.40","3.40","4.60","4.80","15.20","4.80","18.80","4.60","5.40","6.20","1.60","5.60","1.20","1.80","5.40"
"78","340","1.60","1.60","17.60","17.40","32.60","5.20","3.60","3.80","15.60","4.60","17.80","3.80","4.00","6.80","2.40","4.40","3.00","2.60","8.40"
"79","345","2.20","1.80","18.40","13.20","36.60","4.80","4.40","5.00","16.60","4.60","16.80","4.40","4.00","7.20","2.00","4.40","1.80","2.00","6.40"
"80","350","2.00","3.00","17.40","15.60","36.40","3.80","3.40","5.40","13.80","5.40","18.20","3.60","5.60","6.60","1.60","4.80","2.00","2.40","6.40"
"81","355","2.00","1.80","18.40","15.80","37.20","3.40","4.00","5.00","16.60","4.00","17.80","4.00","4.80","7.00","2.00","4.60","2.60","2.00","6.40"
"82","360","2.80","2.00","18.40","14.40","34.20","4.00","3.80","4.00","14.60","4.80","17.60","4.20","4.20","7.20","2.80","4.40","1.80","1.80","7.80"
"83","365","1.80","1.60","16.60","14.20","33.40","3.00","4.60","6.80","14.80","5.60","17.40","3.20","5.20","5.60","2.60","7.00","2.00","2.60","6.80"
"84","370","2.00","3.00","14.20","17.60","34.60","2.40","3.00","4.80","13.20","5.60","20.00","3.20","6.60","8.00","2.60","4.40","2.00","1.40","9.40"
"85","375","2.60","2.80","17.40","15.80","35.60","3.00","3.40","3.60","15.60","4.40","18.80","4.60","4.40","8.80","2.00","4.20","2.60","3.40","7.40"
"86","380","1.80","1.40","18.40","14.60","33.60","5.00","3.80","4.40","14.60","4.40","16.60","2.80","4.00","8.00","2.40","4.20","3.00","2.20","5.20"
"87","385","3.40","2.80","17.20","14.80","36.20","2.40","4.60","5.60","15.20","4.40","17.20","5.40","3.80","5.20","1.20","5.80","2.00","2.40","5.60"
"88","390","2.40","1.80","17.20","16.60","36.00","3.80","4.60","5.20","14.80","5.20","17.00","4.20","6.00","5.80","2.00","4.80","2.60","1.80","8.20"
"89","395","1.60","2.00","18.00","14.20","35.00","2.40","4.20","5.20","16.20","6.00","18.00","3.80","5.60","7.40","1.80","5.40","1.60","1.80","5.60"
"90","400","2.20","1.20","17.80","15.80","35.80","6.60","2.80","4.80","17.40","4.60","18.60","3.00","4.60","6.80","1.20","4.60","1.80","1.60","7.80"
"91","405","1.80","1.60","17.20","13.00","33.60","3.60","4.80","3.80","14.80","4.20","16.60","5.20","4.60","6.60","1.80","4.20","0.60","1.20","6.20"
"92","410","1.20","1.40","19.40","13.40","36.00","5.40","4.40","5.20","18.60","4.60","17.20","3.60","4.80","6.60","2.20","4.20","2.20","2.00","6.20"
"93","415","1.60","2.00","18.80","13.00","36.80","5.00","4.20","4.60","17.20","5.20","17.00","4.60","4.60","6.60","1.00","5.80","1.80","1.60","5.60"
"94","420","1.80","1.80","19.80","14.40","36.80","3.60","4.80","5.80","17.20","4.20","18.20","4.60","4.60","6.20","1.40","4.40","1.80","1.80","6.80"
"95","425","1.80","1.40","18.80","14.80","34.40","5.00","3.00","4.40","18.80","5.80","16.80","3.40","5.80","5.80","1.20","5.60","1.20","1.60","5.80"
"96","430","1.80","1.20","17.40","14.00","37.60","3.40","4.00","5.60","13.80","5.80","17.40","4.60","5.00","6.60","3.40","5.00","1.80","1.60","8.60"
"97","435","1.40","2.60","16.00","15.20","34.00","4.00","3.60","5.20","14.40","5.40","19.40","2.80","6.00","8.20","2.80","6.20","1.60","1.60","8.80"
"98","440","2.60","2.80","16.80","16.00","37.20","4.60","4.60","3.20","13.60","4.00","20.40","4.60","3.80","8.40","2.40","3.20","2.80","3.40","7.60"
"99","445","1.40","3.40","18.60","15.00","34.20","3.60","4.00","4.80","16.60","4.20","15.80","4.00","4.20","8.20","2.60","5.20","2.80","3.00","6.00"
"100","450","2.00","1.20","17.00","16.80","35.80","4.00","4.40","5.00","14.20","4.60","17.20","4.40","3.80","5.40","1.40","4.20","2.40","1.60","6.40"
"101","455","3.00","2.40","17.40","13.60","35.80","4.00","4.80","3.40","15.80","3.60","18.80","5.00","5.40","6.60","1.80","3.60","1.80","1.80","6.00"
"102","460","2.20","2.00","18.40","16.00","32.40","5.20","5.00","4.20","17.00","5.20","17.40","5.20","3.60","5.60","1.40","4.60","2.00","1.80","6.80"
"103","465","1.60","1.20","21.60","13.80","41.20","4.40","3.80","5.60","18.20","4.60","16.40","3.40","5.20","7.00","1.80","5.20","2.20","2.20","4.80"
"104","470","2.20","1.40","16.20","17.20","35.40","4.60","4.80","6.00","16.60","6.00","19.20","4.80","5.00","5.00","1.80","6.20","1.20","1.20","7.20"
"105","475","2.00","2.40","17.60","14.40","35.20","4.00","4.80","4.60","15.40","4.00","16.80","4.60","5.40","7.00","2.00","3.80","2.00","2.60","7.60"
"106","480","1.20","2.00","20.60","15.00","38.60","4.00","3.80","4.40","18.40","5.20","17.80","3.20","5.00","7.20","1.80","5.20","2.60","1.80","6.20"
"107","485","2.80","1.60","16.00","13.40","31.60","4.80","3.60","6.00","14.00","5.20","17.00","4.80","4.00","6.80","2.80","5.00","1.00","1.60","5.60"
"108","490","1.60","2.00","18.20","15.00","37.80","3.20","4.40","4.40","15.40","5.20","19.00","4.20","6.40","7.20","1.20","4.60","2.20","1.80","7.40"
"109","495","1.80","3.20","16.00","16.80","35.40","5.80","4.60","3.20","15.40","3.00","19.40","3.80","3.40","6.80","2.40","3.00","1.60","2.00","9.20"
"110","500","2.20","1.00","19.80","14.20","33.20","3.80","4.20","4.60","16.80","4.00","14.80","5.60","3.40","7.80","3.00","5.60","2.20","2.40","6.00"
"111","505","2.00","2.20","19.00","13.20","36.80","3.80","4.60","5.40","17.40","5.80","17.20","4.40","5.00","6.00","1.40","5.00","2.00","1.60","6.00"
"112","510","1.80","2.80","18.80","14.40","38.60","3.60","4.60","5.40","16.20","4.40","17.40","3.60","5.80","6.20","1.20","5.00","3.20","3.00","4.60"
"113","515","2.40","1.00","18.00","17.20","36.00","3.60","4.40","5.80","14.00","6.20","18.60","4.80","5.40","5.40","1.80","6.20","1.40","1.60","7.40"
"114","520","2.60","1.40","16.00","16.00","33.00","4.80","4.60","3.60","17.60","4.20","21.00","4.80","5.00","7.80","2.40","3.20","1.40","1.20","8.60"
"115","525","1.00","1.80","20.20","14.80","37.40","5.00","3.80","4.20","19.00","3.60","17.40","3.40","3.80","6.80","2.40","4.20","1.60","1.60","6.60"
"116","530","1.60","2.60","19.80","12.60","39.00","3.20","4.20","6.80","15.00","6.00","15.20","4.20","5.20","6.60","0.80","6.20","2.20","2.20","6.00"
"117","535","1.00","1.60","17.60","13.20","35.60","3.60","1.80","5.80","17.00","6.00","17.80","1.20","6.20","7.20","1.80","6.20","2.40","3.00","5.80"
"118","540","2.60","0.80","17.80","15.00","34.60","4.20","4.20","6.40","13.80","6.20","16.40","5.00","5.40","6.20","2.40","6.20","1.40","0.60","8.80"
"119","545","2.20","3.20","14.60","15.80","35.40","3.20","3.60","3.00","14.80","5.60","21.60","3.60","7.00","7.00","1.00","4.00","1.60","2.40","7.40"
"120","550","1.60","1.00","18.40","15.40","32.80","3.40","2.80","4.40","17.00","4.00","18.20","2.40","3.40","9.20","2.80","4.60","2.60","2.00","7.80"
"121","555","2.20","1.60","17.20","13.60","35.80","5.40","4.40","5.00","16.80","4.00","16.40","4.60","4.20","7.00","2.80","4.20","0.80","0.80","6.80"
"122","560","1.80","3.00","19.00","14.40","36.40","4.00","4.40","6.20","14.80","5.00","16.00","4.60","4.00","6.40","1.80","5.00","2.00","2.00","6.40"
"123","565","1.40","2.60","16.40","14.60","36.80","3.00","4.40","4.80","14.40","6.40","18.20","4.20","7.00","7.60","1.80","6.60","2.80","3.80","6.80"
"124","570","2.00","2.00","20.60","15.20","35.80","5.20","3.20","3.60","16.20","3.80","18.60","3.60","4.00","6.40","0.80","3.80","2.60","1.80","6.60"
"125","575","3.00","1.20","15.80","14.80","35.20","5.00","5.60","5.20","16.20","4.80","18.20","4.80","4.40","5.80","3.00","5.20","1.40","1.20","7.20"
"126","580","1.60","2.00","17.80","15.60","34.40","3.00","5.00","4.20","16.60","4.40","18.00","5.80","4.80","8.00","2.00","4.20","1.00","1.40","7.20"
"127","585","1.60","2.40","18.80","15.20","36.40","5.00","3.80","4.20","15.80","3.20","16.80","3.80","3.60","6.60","1.80","3.40","2.60","2.40","6.60"
"128","590","2.00","2.00","19.60","13.80","37.80","5.20","4.60","5.00","16.80","6.20","17.20","3.80","5.40","6.40","2.40","5.80","2.60","2.60","5.60"
"129","595","2.40","1.60","17.80","16.40","34.40","4.40","3.40","4.40","17.40","3.80","19.00","4.40","4.60","5.60","1.60","3.60","1.60","1.60","7.80"
"130","600","2.20","2.20","17.20","14.60","35.80","3.60","4.60","5.80","15.40","4.60","17.00","4.20","3.80","7.00","2.80","5.60","1.80","1.80","6.20"
"131","605","1.40","3.00","18.60","14.60","37.20","4.40","3.20","5.60","17.20","6.80","17.60","2.80","6.40","7.80","0.80","6.40","2.80","3.00","5.60"
"132","610","2.80","1.60","18.60","15.20","35.80","3.60","4.00","4.20","14.60","4.40","19.40","4.40","5.40","6.20","2.40","3.60","2.00","1.60","9.40"
"133","615","1.40","1.60","16.40","17.40","36.80","4.00","4.40","5.40","16.80","4.20","17.80","4.60","4.40","7.80","2.80","4.40","2.00","2.20","7.80"
"134","620","2.60","2.60","17.80","14.60","36.00","4.40","4.40","5.60","14.40","6.40","19.00","3.80","6.00","7.60","2.00","6.20","1.60","2.40","4.80"
"135","625","2.00","2.20","19.40","15.20","37.00","5.60","4.60","2.40","15.60","3.20","19.80","4.40","3.40","6.40","2.40","3.80","2.60","1.60","7.80"
"136","630","2.00","1.60","18.80","15.20","36.80","2.80","4.20","6.00","17.40","5.60","16.20","4.00","4.60","7.00","2.00","5.20","1.80","2.20","6.60"
"137","635","2.60","2.40","17.40","16.80","35.20","4.20","3.20","5.00","17.40","4.40","19.00","3.40","5.20","7.60","1.80","5.20","2.80","2.60","7.60"
"138","640","1.60","2.80","20.60","13.60","38.80","3.00","3.60","5.60","15.20","5.80","16.20","4.20","5.40","7.40","2.60","5.40","2.00","2.20","6.80"
"139","645","2.60","2.20","13.80","17.00","36.00","4.20","4.80","6.00","12.40","5.40","20.20","4.60","5.20","7.00","2.00","5.60","2.40","3.20","7.40"
"140","650","2.00","1.60","19.00","16.40","32.00","3.80","3.40","2.20","16.80","4.80","18.20","3.80","5.60","6.80","2.80","3.20","1.60","0.40","7.40"
"141","655","2.80","3.00","15.20","15.00","38.60","3.20","5.60","6.40","13.40","4.40","18.20","5.20","3.20","7.60","1.40","5.00","2.40","3.00","7.00"
"142","660","1.80","1.00","22.00","14.00","35.00","5.20","4.00","4.60","20.00","4.60","16.60","3.40","6.40","5.20","1.40","5.60","2.20","1.80","5.20"
"143","665","2.20","1.20","16.60","15.40","35.60","4.60","3.20","5.60","15.60","5.00","18.40","4.60","4.00","5.80","2.20","4.80","1.00","1.00","8.60"
"144","670","1.80","3.40","18.40","15.40","38.00","3.00","3.80","4.80","16.00","4.80","19.80","2.60","5.20","11.60","3.40","4.40","1.80","1.80","8.20"
"145","675","0.80","2.20","18.20","12.80","35.00","5.80","2.40","5.00","18.20","6.20","15.40","3.00","5.60","6.20","1.20","5.40","3.20","3.60","6.20"
"146","680","2.80","2.60","19.80","14.60","38.20","4.00","4.00","6.00","14.80","4.80","17.00","4.40","5.40","6.40","1.80","6.00","2.40","2.20","6.00"
"147","685","2.80","0.80","17.20","17.80","34.40","3.40","4.80","4.80","14.80","5.00","18.60","4.80","4.60","6.20","2.60","4.80","2.00","1.80","8.80"
"148","690","2.20","2.80","15.40","17.00","35.60","3.00","3.60","4.80","14.40","4.80","22.00","3.00","5.40","7.40","3.40","5.20","1.40","1.20","8.60"
"149","695","2.20","2.40","18.60","15.00","35.60","4.60","3.20","5.20","15.20","6.40","17.60","3.00","4.60","8.80","2.20","5.40","3.00","3.40","7.00"
"150","700","1.60","2.60","14.80","15.20","37.20","2.60","2.20","5.00","12.20","5.20","18.60","2.60","5.60","7.80","3.20","4.80","2.40","2.00","8.40"
"151","705","3.60","4.00","15.80","18.20","33.80","3.60","4.80","4.00","13.20","3.40","19.60","4.80","4.60","7.40","2.00","4.40","3.00","3.80","6.80"
"152","710","1.80","1.80","19.80","16.20","36.80","4.20","4.20","4.40","16.60","4.40","19.00","4.40","3.80","8.60","2.80","4.40","3.20","2.60","7.60"
"153","715","3.00","2.00","16.60","16.00","36.60","4.80","5.00","4.40","16.40","4.20","18.00","5.00","4.40","6.60","2.00","4.00","1.80","1.80","5.40"
"154","720","3.20","2.20","19.40","16.80","36.20","2.20","5.80","5.60","15.40","5.00","18.20","5.20","4.40","4.40","1.60","6.20","2.20","3.00","7.40"
"155","725","1.60","2.20","17.60","14.20","34.20","5.80","1.60","4.80","15.80","5.80","16.40","2.80","6.60","7.00","1.80","4.80","2.40","1.60","5.00"
"156","730","2.20","1.60","17.20","14.00","38.60","5.00","6.60","3.80","16.40","3.80","18.20","6.40","4.40","8.40","2.40","3.80","1.20","1.40","8.60"
"157","735","1.80","2.00","20.60","16.00","35.60","4.40","3.60","4.60","17.20","4.40","19.00","3.20","4.00","6.20","1.00","4.60","2.00","2.20","6.20"
"158","740","1.80","2.40","18.20","14.60","36.20","5.40","3.80","5.40","16.60","4.20","15.40","3.60","3.60","7.40","4.00","4.40","2.80","2.40","7.00"
"159","745","2.60","1.80","18.80","15.60","35.80","2.80","4.60","5.00","14.40","5.60","18.80","5.00","6.40","4.60","1.00","5.80","1.80","1.60","6.60"
"160","750","1.60","2.20","14.00","16.80","35.40","3.00","4.80","6.00","14.20","5.80","19.80","4.60","5.40","7.60","2.80","5.40","1.60","2.60","7.80"
"161","755","2.40","2.60","19.20","17.20","37.40","5.20","4.20","2.60","16.20","4.40","19.40","4.20","4.20","8.40","2.40","3.60","2.60","2.20","8.00"
"162","760","2.20","2.40","18.20","13.20","34.40","3.80","4.40","4.80","16.60","3.20","16.20","4.20","4.00","8.20","2.40","4.40","2.80","2.80","5.40"
"163","765","1.80","1.80","17.20","15.40","37.60","3.40","4.20","5.80","15.00","5.40","17.80","3.80","4.20","5.40","2.00","5.20","2.40","1.80","7.00"
"164","770","3.40","3.00","20.60","16.20","36.80","3.60","4.80","4.40","17.60","5.00","18.60","5.20","5.00","7.20","1.20","4.60","2.00","2.20","5.80"
"165","775","2.00","1.60","17.20","15.20","34.40","5.00","3.60","6.00","15.40","5.60","17.00","4.00","6.00","5.60","0.60","5.80","2.00","2.40","5.60"
"166","780","1.80","0.60","18.60","15.00","33.00","4.40","4.20","3.40","17.40","4.20","17.40","4.40","4.60","5.20","1.60","4.40","1.80","1.20","7.20"
"167","785","2.20","1.60","17.80","12.80","39.20","4.40","4.40","5.60","16.80","4.40","18.60","4.20","4.40","7.80","2.60","4.20","0.60","0.40","7.00"
"168","790","1.20","1.60","17.40","14.80","32.00","3.80","4.60","4.80","15.60","5.40","16.80","3.80","5.20","6.20","2.60","5.80","1.60","2.00","7.40"
"169","795","1.60","2.60","18.40","13.80","39.80","5.60","3.40","5.60","15.40","5.00","18.40","4.20","4.80","7.60","2.40","4.80","2.60","2.60","8.00"
"170","800","1.40","3.00","17.20","15.40","37.20","3.40","3.80","4.00","15.80","5.40","17.40","3.60","6.40","8.00","1.80","5.20","2.20","3.20","6.00"
"171","805","2.20","2.00","18.60","19.60","36.20","5.20","5.60","4.00","14.20","4.20","22.80","5.20","3.40","5.60","1.80","3.80","2.60","1.80","8.00"
"172","810","3.40","1.80","18.60","14.60","36.60","3.20","5.00","4.60","18.80","3.40","16.60","5.00","3.60","9.40","3.20","3.80","1.80","1.80","6.80"
"173","815","1.80","2.60","21.00","13.80","37.40","6.20","3.80","4.40","19.20","4.80","16.20","4.00","4.00","6.40","1.20","4.60","2.00","2.60","6.40"
"174","820","1.60","1.60","18.40","14.00","36.60","4.60","6.00","5.60","14.80","5.20","17.20","5.80","5.80","4.20","1.40","5.60","2.60","2.00","5.20"
"175","825","2.00","1.00","17.20","16.80","33.40","4.40","4.60","4.60","15.60","4.80","18.40","4.80","4.60","6.20","1.60","4.60","1.40","1.00","6.20"
"176","830","2.40","2.20","17.40","15.20","33.20","3.60","4.20","3.40","17.00","4.40","17.00","4.20","4.40","6.60","1.80","4.20","1.20","1.40","6.80"
"177","835","1.60","2.00","21.40","12.80","39.40","5.00","2.60","6.00","18.60","4.20","15.40","2.80","4.60","6.20","1.60","4.60","2.20","2.60","5.00"
