"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"1324","0.000","122","110","1027","865","2015","252","244","266","968","291","965","234","263","379","108","276","141","100","405"
"1325","0.050","98","88","967","823","1917","229","218","268","882","241","1057","229","252","414","103","248","114","113","371"
"1326","0.100","102","114","886","784","1880","213","200","298","806","255","912","203","228","330","110","262","97","93","345"
"1327","0.150","96","88","979","741","1804","204","203","242","758","232","902","231","246","334","108","230","106","105","300"
"1328","0.200","85","96","846","737","1672","207","187","219","741","248","879","196","265","319","100","205","68","96","294"
"1329","0.250","109","94","745","667","1569","195","193","223","654","216","784","200","218","326","92","230","87","71","319"
"1330","0.300","87","98","729","643","1458","155","197","223","682","216","757","177","207","315","77","194","92","71","322"
"1331","0.350","80","55","762","620","1480","166","180","186","648","203","752","164","192","254","74","221","74","73","284"
"1332","0.400","71","74","717","584","1423","166","146","160","591","218","666","161","191","270","73","176","72","92","282"
"1333","0.450","78","67","664","532","1284","146","162","165","603","155","643","146","195","230","65","171","73","62","251"
"1334","0.500","75","78","621","538","1188","141","142","185","568","171","613","140","167","226","78","200","71","66","248"
"1335","0.550","66","47","562","443","1176","133","123","139","528","158","596","139","149","211","73","181","70","73","237"
"1336","0.600","56","66","562","460","1165","127","123","138","476","128","546","130","137","226","67","130","70","80","219"
"1337","0.650","44","59","499","456","1076","129","133","143","492","130","529","146","122","188","53","148","52","49","193"
"1338","0.700","61","64","487","417","1068","113","115","150","460","131","471","124","150","185","58","143","61","59","187"
"1339","0.750","49","56","517","417","943","119","104","151","447","137","479","130","133","176","49","129","54","58","177"
"1340","0.800","47","56","463","379","861","120","103","120","405","117","432","106","124","200","49","113","54","47","165"
"1341","0.850","47","56","467","346","870","98","96","127","402","112","430","98","129","164","57","140","63","37","155"
"1342","0.900","58","41","394","339","872","86","98","136","368","111","415","82","98","167","49","97","56","52","149"
"1343","0.950","58","37","400","339","808","85","74","124","407","117","380","100","131","151","41","113","45","48","140"
"1344","1.000","32","36","400","306","725","87","69","92","354","103","352","85","106","137","30","112","29","39","150"
"1345","1.050","35","39","377","287","707","79","93","95","336","112","345","90","93","121","33","101","58","40","128"
"1346","1.100","38","42","321","298","708","89","68","80","301","95","340","92","91","133","41","85","36","34","126"
"1347","1.150","39","41","352","263","645","68","82","101","272","92","345","73","94","131","36","85","32","37","113"
"1348","1.200","36","34","312","264","606","66","84","65","257","101","307","71","101","125","38","67","40","32","106"
"1349","1.250","38","36","300","258","557","59","66","89","287","80","272","64","63","116","26","80","27","24","115"
"1350","1.300","40","31","290","251","583","67","64","81","253","81","284","59","66","98","34","70","31","34","113"
"1351","1.350","39","35","248","230","512","63","66","62","202","81","242","70","70","110","26","71","24","31","104"
"1352","1.400","25","27","241","192","522","64","65","70","235","55","241","53","64","92","20","63","21","40","80"
"1353","1.450","27","35","240","190","483","61","42","66","231","72","208","54","62","98","40","60","25","27","84"
"1354","1.500","25","15","240","180","485","55","65","60","187","62","228","57","67","69","29","76","14","33","102"
"1355","1.550","18","24","224","180","454","43","59","62","178","52","221","61","54","73","22","54","23","28","75"
"1356","1.600","20","17","198","173","392","55","43","54","199","51","196","49","60","93","22","65","21","30","87"
"1357","1.650","18","18","196","166","354","45","48","38","167","58","189","49","55","65","19","51","18","20","75"
"1358","1.700","25","21","157","152","375","46","46","45","156","46","187","36","44","67","20","53","11","26","97"
"1359","1.750","19","21","158","141","345","44","47","49","155","49","156","36","47","75","13","58","21","14","75"
"1360","1.800","17","15","173","146","336","42","40","47","148","40","176","37","52","58","28","52","16","20","66"
"1361","1.850","19","16","173","119","349","37","40","45","155","33","157","44","35","68","14","52","14","15","62"
"1362","1.900","15","17","162","140","295","35","36","41","155","47","139","30","38","54","20","39","17","17","61"
"1363","1.950","15","16","144","113","284","32","40","33","130","34","171","22","41","69","20","44","20","17","52"
"1364","2.000","14","21","151","134","239","32","31","31","143","25","140","19","30","57","15","50","12","14","58"
"1365","2.050","16","12","128","128","257","29","32","39","118","37","130","34","32","65","16","35","17","21","43"
"1366","2.100","12","18","134","95","279","27","23","38","137","35","120","31","39","59","10","34","14","20","42"
"1367","2.150","12","14","123","94","223","27","31","33","103","27","132","25","39","36","7","24","8","17","48"
"1368","2.200","15","16","102","97","240","22","23","23","97","30","107","22","28","37","15","26","9","13","44"
"1369","2.250","6","14","113","87","208","29","25","27","92","33","98","26","30","35","9","25","12","10","42"
"1370","2.300","9","14","101","80","221","26","20","18","116","19","119","22","30","42","7","25","13","14","33"
"1371","2.350","13","17","82","67","184","15","28","21","79","24","99","21","23","40","8","12","16","10","36"
"1372","2.400","8","5","95","72","200","29","19","29","82","26","92","15","17","31","10","23","10","16","23"
"1373","2.450","5","12","80","63","162","22","14","23","77","20","90","19","19","26","7","14","7","10","41"
"1374","2.500","18","13","62","74","169","20","26","27","71","23","92","25","19","37","11","17","8","9","29"
"1375","2.550","12","9","69","82","166","22","20","20","82","14","85","14","26","30","10","31","9","9","41"
"1376","2.600","8","8","74","40","161","21","24","23","65","17","84","17","28","28","7","22","7","3","24"
"1377","2.650","8","5","75","61","151","17","19","28","64","12","60","19","20","27","12","24","8","12","20"
"1378","2.700","8","10","70","61","148","20","9","14","52","12","67","14","13","24","4","11","5","3","30"
"1379","2.750","1","8","73","53","143","14","14","13","58","23","63","16","17","22","4","20","12","8","19"
"1380","2.800","7","5","58","55","111","9","16","13","61","21","77","16","14","17","8","23","5","9","26"
"1381","2.850","4","7","61","36","108","15","11","14","43","17","67","13","25","24","9","18","9","9","24"
"1382","2.900","4","8","67","41","107","14","21","14","52","19","62","10","16","17","5","18","4","8","18"
"1383","2.950","5","9","61","49","103","14","7","18","47","16","40","12","10","18","4","6","2","6","19"
"1384","3.000","5","6","60","36","103","16","9","16","54","20","57","10","15","18","8","8","7","2","18"
"1385","3.050","10","2","55","45","95","13","17","10","35","11","44","5","13","21","7","8","3","3","15"
"1386","3.100","3","2","38","28","98","12","7","15","46","17","56","6","15","23","3","11","7","5","11"
"1387","3.150","1","5","39","34","96","10","12","11","39","13","35","8","12","22","4","9","7","12","15"
"1388","3.200","4","0","40","34","96","6","14","9","27","5","45","5","7","12","5","8","6","8","18"
"1389","3.250","4","8","28","42","90","8","8","13","38","10","32","18","9","21","3","17","2","4","14"
"1390","3.300","3","3","47","39","73","8","11","7","31","11","43","10","13","14","9","12","3","2","9"
"1391","3.350","1","5","38","25","83","3","5","9","35","6","38","10","13","12","4","8","3","2","9"
"1392","3.400","8","3","37","25","82","9","6","5","33","7","39","7","8","13","2","8","3","3","12"
"1393","3.450","2","4","28","25","77","7","7","8","31","7","29","7","12","12","6","6","2","1","9"
"1394","3.500","1","3","47","21","71","5","4","7","18","7","29","10","1","14","4","5","4","2","9"
"1395","3.550","1","7","35","21","61","5","10","6","33","5","28","4","14","11","3","10","5","6","10"
"1396","3.600","2","2","23","30","43","6","10","6","22","12","30","3","16","13","1","7","3","2","15"
"1397","3.650","4","1","20","17","39","8","6","9","15","9","28","4","6","8","5","10","1","0","13"
"1398","3.700","4","4","36","19","53","6","8","5","23","5","29","5","3","13","2","4","4","2","6"
"1399","3.750","5","4","34","24","44","4","4","4","24","6","24","4","8","9","3","6","2","0","10"
"1400","3.800","7","1","20","25","52","3","6","4","23","7","14","3","4","6","5","7","2","0","9"
"1401","3.850","2","0","27","20","50","7","4","5","24","10","27","6","4","7","5","8","3","2","15"
"1402","3.900","2","3","19","13","35","3","6","1","11","4","29","7","9","8","2","4","4","4","7"
"1403","3.950","1","2","21","17","38","4","2","4","19","5","20","5","3","7","1","3","2","2","9"
"1404","4.000","6","1","21","16","35","3","6","6","19","4","15","6","3","8","3","6","2","3","13"
"1405","4.050","3","2","17","15","29","5","6","8","19","3","19","3","9","7","7","1","1","1","4"
"1406","4.100","1","5","25","16","29","5","4","4","19","6","12","3","3","8","2","7","4","3","11"
"1407","4.150","4","2","15","12","39","3","10","5","13","6","19","6","4","4","4","5","3","4","6"
"1408","4.200","1","1","20","18","32","5","4","5","13","8","10","2","2","5","2","6","5","0","10"
"1409","4.250","0","1","12","6","24","2","5","1","10","2","16","5","3","5","0","4","3","4","5"
"1410","4.300","0","2","16","9","40","3","3","3","16","2","21","1","4","3","2","1","1","2","4"
"1411","4.350","1","2","15","11","24","2","2","5","7","2","12","3","2","7","2","3","0","2","4"
"1412","4.400","2","1","10","11","34","2","3","4","7","2","12","0","5","4","0","1","2","1","4"
"1413","4.450","1","2","15","12","28","3","4","3","10","4","15","5","5","4","1","3","0","0","5"
"1414","4.500","2","3","10","12","23","2","3","4","11","7","10","2","5","1","4","3","0","0","5"
"1415","4.550","4","2","6","11","30","6","4","4","7","4","3","4","0","3","1","2","1","0","7"
"1416","4.600","1","0","11","8","21","3","1","3","10","2","14","4","1","6","0","3","1","2","3"
"1417","4.650","0","0","13","8","21","5","1","6","7","3","11","2","1","8","1","2","2","0","3"
"1418","4.700","1","0","12","8","19","2","3","4","9","5","9","2","0","2","0","4","1","1","6"
"1419","4.750","2","2","7","11","25","6","3","6","7","1","7","1","4","2","1","0","1","0","5"
