Title: ECSA-M8EahCf0k0RhwMGpsUFCyIyMwNOsnEbL Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    M8EahCf0k0RhwMGpsUFCyIyMwNOsnEbL.15G


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home  tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
490              0.80    1.40          6.60     5.60    12.60   0.80       1.20       1.40   6.20  1.20         6.80            1.40           1.20        2.40       0.20           1.20        0.80     1.20         1.40
495              0.60    0.20          7.00     4.80    12.00   1.80       0.80       1.60   6.40  1.80         4.20            0.80           1.40        1.60       1.00           1.60        1.00     0.60         2.00
500              1.00    1.20          6.20     5.00    14.60   1.20       2.60       2.00   5.40  1.80         6.20            2.60           1.80        2.20       0.20           2.00        0.60     0.80         2.20
505              1.00    0.80          6.20     6.60    13.00   2.60       2.40       1.80   5.40  2.20         8.40            2.00           1.80        3.20       1.40           2.00        0.60     0.40         4.00
510              0.80    0.60          5.80     4.40    11.80   2.20       1.00       1.80   6.20  1.20         5.60            1.60           1.60        1.80       0.40           1.40        0.20     0.60         1.40
515              0.40    0.40          6.80     5.40    12.60   1.20       1.20       1.80   4.80  2.00         6.80            1.00           2.20        2.20       0.80           2.00        1.00     0.60         2.80
520              0.40    0.80          5.80     6.40    13.00   1.20       1.20       0.80   5.80  1.00         7.80            1.40           1.00        3.00       1.20           1.00        0.80     0.80         3.00
525              0.80    1.60          9.60     5.80    18.80   3.00       1.80       2.20   8.40  2.20         6.40            1.80           1.60        4.20       1.00           1.80        1.20     1.60         2.60
530              1.20    1.00          8.00     7.20    15.40   0.80       1.60       1.80   7.40  1.60         7.60            1.60           2.00        2.40       1.00           1.80        1.00     0.80         2.40
535              1.20    1.20          7.60     7.20    16.60   2.20       2.80       3.40   6.40  3.80         7.80            2.40           3.40        3.80       1.80           3.60        1.40     1.60         4.00
540              0.60    1.00          6.40     7.40    14.80   0.80       1.00       1.60   4.80  1.20         9.60            1.20           1.60        2.60       0.40           1.40        1.20     0.80         3.60
545              0.60    0.20          7.40     6.80    11.60   2.60       1.20       1.40   6.80  1.20         5.80            1.00           1.40        2.40       1.40           1.60        0.40     0.40         2.60
550              2.00    0.80          7.20     4.60    13.80   1.60       3.00       1.40   6.20  1.60         5.80            3.20           1.40        2.80       0.60           1.40        0.60     0.60         1.60
555              0.40    1.00          7.40     4.80    11.80   1.40       1.40       2.20   6.60  2.00         5.40            1.40           1.60        2.00       0.60           1.80        0.80     1.00         1.80
560              1.00    1.60          5.40     4.00    16.40   1.20       1.40       2.00   4.40  1.80         6.80            1.20           2.00        3.00       0.40           2.20        0.60     0.60         2.80
