"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"387","0","0.000000","0.000000","0.004189","0.004306","0.005507","0.014430","0.053424","0.001458","0.002079","0.003838","0.004601","0.001501","0.004249","0.000000","0.000000","0.009166","0.000000","0.000000","0.001677"
"388","5","0.000000","0.000000","0.004087","0.007714","0.003900","0.015100","0.010492","0.001524","0.001419","0.006478","0.006992","0.001338","0.003286","0.004168","0.015092","0.003779","0.000000","0.000000","0.001457"
"389","10","0.000000","0.000000","0.003656","0.006163","0.005292","0.011798","0.009802","0.001220","0.001497","0.003455","0.003871","0.001423","0.003895","0.006743","0.001701","0.003614","0.000000","0.000000","0.001379"
"390","15","0.008170","0.001459","0.003739","0.004609","0.004218","0.006571","0.012361","0.001578","0.001241","0.002564","0.003473","0.002126","0.003066","0.004971","0.001387","0.003173","0.003510","0.004127","0.001380"
"391","20","0.000000","0.001337","0.003586","0.004495","0.003785","0.009133","0.010500","0.001279","0.001409","0.003293","0.006896","0.000000","0.003920","0.003543","0.005990","0.003334","0.003320","0.010153","0.001403"
"392","25","0.009688","0.001259","0.003741","0.003281","0.003875","0.017166","0.008536","0.001365","0.001306","0.004477","0.003513","0.001848","0.004795","0.004349","0.001466","0.003704","0.003378","0.003336","0.001192"
"393","30","0.008210","0.006192","0.003654","0.004890","0.003930","0.012793","0.009013","0.001362","0.001870","0.002984","0.006719","0.001073","0.004054","0.007185","0.001155","0.003929","0.003840","0.011467","0.001209"
"394","35","0.009258","0.001638","0.003902","0.003327","0.003471","0.009417","0.017054","0.001579","0.001534","0.002845","0.005303","0.001063","0.004081","0.008418","0.001654","0.003492","0.003209","0.003398","0.001287"
"395","40","0.007299","0.001820","0.003934","0.003354","0.002577","0.006046","0.015221","0.001421","0.001298","0.003081","0.010102","0.001247","0.004045","0.015762","0.001735","0.004020","0.003334","0.003038","0.001103"
"396","45","0.007915","0.001478","0.003705","0.003556","6.445186","6.595770","0.008334","0.001461","0.002593","0.003028","0.007717","0.001315","0.003592","0.003524","0.001816","0.003748","0.021488","0.007163","0.001425"
