Title: ECSA-7F7tougznvVwBkvgCaO1rm9IluQ3C8Ga Detailed Results


Section: Benchmark Information
Name     Value
-----    -------------
RunId    7F7tougznvVwBkvgCaO1rm9IluQ3C8Ga.19E


Section: WebDriver Throughput
Display: Line
Time (s)  createOrder  basket  getCatalogue  getItem  getCart  login  getOrders  catalogue   home   tags  getCustomer  viewOrdersPage  cataloguePage  getRelated  addToCart  catalogueSize  getAddress  getCard  showDetails
185              1.40    0.60          7.80     5.80    11.20   2.80       1.80       1.40   7.80   1.00         6.40            2.20           1.00        1.80       0.80           1.00        0.80     0.20         2.40
190              0.60    0.00          6.80     4.40     8.80   2.00       1.60       1.60   5.20   1.40         4.40            1.20           1.40        1.60       0.80           2.20        0.60     0.60         1.60
195              0.80    0.40          5.20     4.00    15.40   1.20       1.80       2.20   5.40   2.20         4.40            1.80           2.00        1.80       1.20           1.40        0.60     0.60         1.00
200              0.40    1.00          7.60     7.20    17.80   1.20       1.20       2.40   6.80   2.40         9.80            1.00           2.40        3.20       0.60           3.00        0.20     0.40         3.20
205              1.20    1.20          7.60     9.00    22.40   2.40       3.00       2.80   9.00   2.20         9.60            3.20           2.40        5.00       2.40           1.80        1.40     1.40         5.20
210              0.20    1.80         11.80     7.40    16.60   2.40       1.40       2.40   8.00   3.20         9.00            1.40           3.00        4.00       1.40           3.60        0.80     1.00         3.80
215              1.00    1.60          7.60     7.40    25.20   2.00       1.80       3.40   8.60   3.00        11.80            2.40           3.00        3.00       1.40           2.80        1.40     1.00         4.80
220              1.20    1.00         11.40    10.80    16.80   2.00       2.20       1.60   9.80   2.60        11.60            1.80           2.40        3.80       1.00           2.20        1.40     1.60         4.60
225              0.60    1.20         11.00     9.40    17.80   2.80       1.60       2.80   8.40   1.80        10.40            1.20           2.00        4.60       1.00           2.20        1.20     1.00         4.00
230              1.60    1.20          8.60     6.60    21.20   2.00       2.40       3.80   7.80   3.20         8.80            3.00           2.80        3.60       0.40           3.40        1.00     1.20         3.20
235              1.20    1.00          7.80     7.40    15.20   0.80       3.00       1.80   5.80   3.00         9.20            2.40           3.40        3.60       1.20           2.40        1.00     1.00         2.80
240              1.40    1.00          9.40     8.80    20.00   2.20       2.00       3.20   9.00   2.20         9.20            2.00           2.40        4.20       2.00           2.80        1.20     1.00         5.20
245              1.40    1.00          9.80     8.40    25.20   1.20       2.00       3.80   9.00   4.20        11.40            2.60           3.80        4.40       0.80           3.80        1.60     1.80         3.20
250              1.40    1.20          9.00     9.60    11.80   2.40       2.20       1.80   7.80   2.60         9.80            2.00           2.60        3.00       1.40           2.40        0.60     0.60         5.80
255              0.60    0.40          5.20     5.60     8.00   0.80       1.00       1.20   3.60   1.40         7.00            1.20           1.40        2.20       1.40           1.20        0.40     0.40         2.40
260              0.20    2.00          5.60     5.00    18.60   1.60       1.60       1.60   4.80   0.60         5.80            1.40           1.00        4.40       0.80           0.80        0.80     1.00         2.40
265              1.20    1.60         11.20     7.20    21.40   2.40       1.80       1.60  10.20   2.20         9.20            1.60           2.40        5.20       1.00           2.20        1.80     1.60         3.20
270              1.40    0.60         10.60     7.80    22.40   2.80       2.20       3.80  11.00   2.60         9.20            2.40           2.00        3.20       1.20           3.60        1.40     2.00         3.20
275              1.80    1.40         11.60    11.60    22.40   2.20       2.60       2.60   8.00   3.80        13.00            2.80           3.80        3.20       1.00           3.00        2.40     1.60         4.80
280              0.60    1.20          9.80     8.40    14.60   1.20       2.40       2.40   8.80   2.40         8.80            2.00           2.60        4.60       0.60           2.60        0.80     0.80         3.20
285              1.40    0.80          7.80     8.20    21.20   3.00       2.40       2.60   8.20   2.20        10.20            2.60           2.20        3.40       0.80           2.00        1.00     1.40         3.80
290              1.80    1.00         10.40     8.40    17.60   1.40       2.60       2.80   8.20   3.00         8.40            2.80           3.00        3.60       1.00           2.60        0.80     0.40         2.80
295              1.00    1.80         10.80     7.60    21.40   3.00       2.80       2.20   9.60   2.40         9.60            2.60           2.80        4.00       1.00           2.80        1.40     1.40         3.60
300              1.40    0.20          9.20     8.00    13.20   2.40       2.00       2.60   8.80   1.80         8.80            2.20           1.40        1.60       0.60           2.20        0.20     0.20         2.60
305              0.80    0.60          7.00     5.80    19.40   2.00       2.80       2.80   7.00   3.20         9.20            2.20           3.00        2.80       0.60           3.00        0.40     0.40         3.20
310              0.40    0.60         11.40     7.80    20.00   2.00       1.80       2.40  10.20   2.80         9.60            2.20           2.80        3.60       1.40           2.40        0.80     1.00         3.80
315              1.40    0.80         11.80     8.40    19.40   3.40       1.80       1.60  10.60   1.40         9.20            1.80           1.60        3.20       1.00           1.80        1.00     1.20         4.00
320              0.40    1.00          8.80     6.40    20.60   1.40       1.80       3.00   8.40   3.00         7.60            1.40           3.20        4.20       0.80           2.60        1.20     1.00         3.40
325              0.40    1.20         12.80     9.00    24.40   2.60       1.80       4.00  11.40   3.20        11.80            2.60           3.00        5.60       1.60           4.00        1.00     1.40         5.00
330              0.60    2.00         11.60     8.20    21.20   3.00       2.60       4.40  10.00   4.00        10.80            1.80           3.80        3.20       0.60           4.20        1.20     1.00         3.40
335              2.20    0.60          7.40     7.40    17.60   1.60       2.00       3.00   5.80   4.00         8.40            2.40           3.40        3.00       0.80           3.60        1.20     1.00         4.00
340              1.40    1.00          9.00     9.00    24.60   3.00       3.20       2.20  10.00   2.00        12.40            3.60           3.00        4.60       1.00           1.40        1.00     1.00         3.40
345              1.00    0.40         11.80    11.00    16.60   2.20       2.40       2.20   8.80   2.40        10.20            2.20           2.20        2.60       1.60           2.40        1.20     1.40         4.60
350              1.00    0.80          8.60     9.00    23.20   3.20       1.80       2.80   8.20   3.00        11.40            1.60           3.00        5.00       2.00           3.00        1.40     1.00         4.80
355              1.00    1.00         12.00     6.80    16.00   2.60       2.60       2.60  10.20   2.60         8.80            2.60           2.40        3.60       1.20           2.80        0.40     0.40         3.60
360              0.80    1.60          8.20     6.60    26.60   3.00       2.40       2.80   9.20   1.80        10.60            3.20           2.40        6.00       1.40           2.40        0.60     0.60         3.40
365              1.00    2.00         11.60     9.40    14.80   1.60       3.40       0.60   9.40   2.20         9.40            2.60           2.00        3.40       0.60           1.40        1.00     1.60         4.00
370              0.60    1.00          9.20     7.40    15.20   3.20       1.20       2.00   7.60   1.80         8.20            1.20           1.60        3.20       1.00           1.80        1.20     0.80         4.00
375              0.80    1.40          8.60     6.60    24.20   2.40       2.80       3.60   8.80   2.00         8.80            2.60           2.00        3.40       0.80           2.60        1.40     1.40         2.40
380              0.60    0.60         11.60     8.20    12.20   2.60       1.40       2.00   8.80   3.40         6.40            1.60           3.40        2.60       1.20           2.80        1.40     2.00         2.80
385              1.00    0.80          5.20     4.00    10.60   1.00       1.80       1.80   4.00   2.00         6.40            1.40           1.80        1.40       0.20           2.00        1.40     0.60         2.20
390              1.40    0.20          5.00     5.40     9.40   0.80       0.80       2.40   4.20   2.00         6.00            1.60           2.20        0.80       0.20           2.20        0.00     0.00         2.00
395              0.40    0.40          4.00     3.80    11.80   1.20       1.80       0.40   4.20   1.20         6.00            1.00           1.60        2.80       0.20           0.80        0.40     0.60         2.20
