"","Time","createOrder","basket","getCatalogue","getItem","getCart","login","getOrders","catalogue","home","tags","getCustomer","viewOrdersPage","cataloguePage","getRelated","addToCart","catalogueSize","getAddress","getCard","showDetails"
"2554","0.000","545","528","4742","3911","9265","1135","1144","1250","4127","1319","4598","1130","1234","1885","592","1343","522","527","1751"
"2555","0.050","530","501","4537","3862","9149","1032","1035","1238","3996","1178","4512","959","1191","1739","485","1213","537","510","1709"
"2556","0.100","489","530","4352","3521","8636","1040","1017","1125","3854","1153","4263","975","1160","1619","440","1134","483","528","1621"
"2557","0.150","435","463","4071","3420","8140","894","848","1081","3504","1090","4047","972","1119","1499","489","1124","460","488","1542"
"2558","0.200","417","440","3939","3262","7875","901","917","1027","3384","1055","3854","918","1097","1425","401","1013","417","439","1508"
"2559","0.250","387","435","3664","3053","7413","832","875","1014","3201","1027","3781","838","991","1444","418","966","414","388","1425"
"2560","0.300","407","403","3422","2913","7050","842","809","939","3051","929","3483","838","893","1317","356","960","395","390","1378"
"2561","0.350","389","371","3458","2731","6722","816","821","925","3045","830","3346","781","938","1367","374","841","402","402","1264"
"2562","0.400","378","379","3100","2650","6307","727","751","888","2872","779","3184","730","811","1174","382","830","366","387","1201"
"2563","0.450","353","325","3021","2592","6021","718","678","826","2718","768","2965","709","810","1146","333","846","341","357","1176"
"2564","0.500","320","346","2803","2428","5677","627","669","740","2553","784","2987","671","809","1117","335","732","331","301","1083"
"2565","0.550","323","292","2661","2321","5408","641","626","713","2381","746","2698","603","723","1025","328","730","360","315","1025"
"2566","0.600","330","283","2607","2256","5310","603","593","731","2189","734","2576","601","647","982","307","705","321","278","1004"
"2567","0.650","289","285","2485","2126","4955","519","567","691","2157","693","2478","622","624","923","294","651","307","277","945"
"2568","0.700","270","279","2314","2005","4679","552","543","638","2075","643","2335","540","626","903","266","638","236","288","876"
"2569","0.750","257","265","2226","1883","4525","499","492","623","1981","612","2189","533","591","832","300","562","284","255","935"
"2570","0.800","272","220","2063","1784","4266","455","533","554","1877","568","2140","504","595","720","244","546","237","231","808"
"2571","0.850","237","236","2043","1661","4075","479","456","560","1754","557","2000","450","560","787","228","557","219","239","799"
"2572","0.900","217","234","1915","1629","3846","423","415","441","1655","494","1993","427","545","717","219","501","216","223","764"
"2573","0.950","216","226","1728","1584","3674","409","461","490","1679","494","1815","442","504","695","225","505","239","221","713"
"2574","1.000","209","189","1741","1463","3488","444","412","447","1540","503","1708","401","446","692","229","485","202","204","666"
"2575","1.050","214","185","1621","1382","3240","384","424","442","1483","424","1673","378","449","675","179","456","187","188","636"
"2576","1.100","172","182","1583","1385","3134","343","370","402","1432","439","1602","391","443","647","179","425","168","179","608"
"2577","1.150","200","200","1524","1353","2878","366","351","425","1294","382","1500","384","363","609","162","416","174","187","560"
"2578","1.200","164","172","1376","1188","2756","311","330","373","1253","387","1395","356","363","574","175","377","142","147","526"
"2579","1.250","126","131","1335","1153","2730","315","314","353","1186","382","1350","285","370","531","157","378","180","157","509"
"2580","1.300","136","156","1313","1081","2639","308","309","343","1120","303","1321","297","336","469","144","334","154","142","468"
"2581","1.350","136","132","1201","1090","2430","276","265","316","1116","338","1210","321","296","460","131","359","117","146","492"
"2582","1.400","137","143","1216","963","2280","266","278","322","999","326","1164","252","301","494","121","303","133","136","442"
"2583","1.450","113","136","1147","916","2293","278","282","302","994","319","1077","270","309","432","126","260","101","116","452"
"2584","1.500","115","134","1022","845","2052","243","230","287","945","291","1057","251","299","418","145","292","113","119","397"
"2585","1.550","117","110","1056","831","1955","230","251","240","882","278","962","211","265","348","117","269","111","123","372"
"2586","1.600","123","113","981","775","1859","189","214","256","858","242","1031","224","259","338","94","257","115","84","369"
"2587","1.650","95","92","855","784","1790","215","191","218","828","241","908","218","243","313","89","248","114","99","328"
"2588","1.700","106","91","851","719","1771","239","194","225","775","240","852","210","251","332","92","267","90","81","320"
"2589","1.750","96","90","807","685","1643","189","192","213","745","240","811","184","214","319","85","213","80","86","325"
